level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3
330,2,40,40,3820,1657400,3506,2,0,68,42,13,0,3,120,3226,26088751,9855454,1544113,0,14,140,7,16,16,1792,856500,2082,1,0,13,7,7,0,3,15,1154,7,15,1,5,5,1146,240000,957,1,0,0,0,3,0,4,10,250,5
144,2,0,0,700,367400,1037,1,0,11,6,6,0,3,58,1308,8169127,3397474,5930313,0,6,45,0,0,0,500,270000,962,0,0,1,0,1,0,7,33,527,6,97,0,0,0,2660,707000,1802,0,0,3,2,8,0,2,80,1192,7
41,1,0,0,0,50600,115,0,0,0,0,3,0,2,0,313,1669204,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,7,0,0,507,394300,836,0,0,6,3,5,0,4,18,1465,11879155,14399604,1164781,0,0,110,128,12,12,1070,1194000,994,0,0,1,0,9,0,1,0,1624,4,10,10,0,0,0,120000,168,0,0,1,0,1,0,4,0,143,0
68,1,2,2,515,88820,500,1,0,0,0,2,0,7,10,612,4903871,6363273,6369914,0,5,33,31,0,0,540,216000,954,31,0,10,3,0,0,9,8,550,8,1,13,0,0,0,216000,223,13,0,12,5,1,0,8,14,272,1
97,88,0,0,200,221520,710,14,0,2,2,15,0,9,14,1318,6594940,1652095,361068,0,11,23,23,0,0,0,207480,391,1,0,0,0,5,0,4,0,307,1,3,2,0,0,1380,150000,255,0,0,0,0,3,0,3,0,66,1
103,120,1,1,1000,586400,753,48,0,34,15,2,0,6,40,1847,16534854,11782247,13469360,0,6,60,135,8,8,180,1386500,1544,118,0,9,3,7,0,6,80,1899,7,62,106,7,7,2850,1341400,1677,91,1,23,14,8,0,8,80,1844,7
338,2,16,16,2340,1449900,3014,0,2,36,20,48,0,2,90,2858,28647717,26214093,22018801,0,11,94,9,34,34,3112,826000,2316,3,1,2,0,44,0,2,80,1668,7,381,7,25,25,3210,1821700,3781,2,0,0,0,64,0,3,80,3044,7
122,142,2,2,1356,985800,1036,16,0,13,10,18,0,4,14,1800,13786049,5955982,20106311,7,13,23,50,7,7,1020,645000,960,47,2,0,0,6,0,3,20,709,7,118,140,7,7,1500,1420000,1580,46,1,0,0,14,0,7,12,1769,7
65,2,5,5,219,68520,296,1,0,0,0,4,0,3,2,489,2684412,284714,0,0,4,7,0,0,0,0,20300,82,0,0,0,0,1,0,2,0,65,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
842,6,31,31,7564,3958900,7418,6,5,49,27,8,3,7,151,6468,34344837,6094212,13531181,2,13,37,0,0,0,1644,723100,1435,0,0,32,22,2,0,1,80,782,3,117,1,2,2,1430,615600,1412,0,0,25,17,1,0,1,0,838,2
104,1,7,7,520,193700,513,1,0,5,4,8,0,2,5,772,4915919,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,3,0,0,120,146300,355,2,0,7,6,4,0,15,45,864,7794198,4516055,1851726,0,2,7,0,0,0,0,47400,35,0,0,17,10,0,0,2,1,125,0,8,0,0,0,0,39960,140,0,0,7,3,0,0,3,0,77,0
76,9,0,0,200,144300,430,1,0,0,0,1,0,5,53,909,5092281,1958657,1106366,0,0,16,0,0,0,420,73620,226,0,0,0,0,0,0,3,16,227,0,6,0,0,0,60,87480,143,0,0,0,0,0,0,2,23,199,0
30,0,0,0,0,11420,0,0,0,0,0,8,0,1,0,190,1096511,1561799,684101,0,0,20,0,0,0,194,54600,204,0,0,0,0,14,0,2,16,229,1,13,0,0,0,191,23580,181,0,0,0,0,6,0,2,0,91,0
40,44,0,0,0,137400,278,18,0,0,0,5,0,4,40,826,5268549,4985686,11792560,0,6,41,31,19,19,0,273400,505,2,0,0,0,3,0,2,40,807,7,19,4,20,20,1600,365000,1770,0,0,47,37,2,0,2,80,895,7
120,6,1,1,791,262500,694,0,0,1,1,11,0,3,44,1047,5307213,582940,39410,0,6,13,0,0,0,0,30000,263,0,0,0,0,1,0,1,0,88,1,0,0,0,0,0,0,108,0,0,0,0,1,0,1,0,11,0
130,0,7,7,850,323900,1061,0,0,5,4,20,0,7,40,1204,6231384,85360,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,18,24,24,700,236920,788,5,0,5,4,7,0,5,45,1220,6888304,11204300,5377588,0,11,50,5,20,20,878,288180,961,3,0,21,18,4,0,4,21,688,6,50,1,15,15,930,242000,884,1,0,6,4,2,0,3,10,500,5
122,1,0,0,1010,352400,1137,1,0,41,19,20,0,14,31,1185,13904328,7230848,3614712,0,9,78,0,0,0,1620,480000,1262,0,0,4,3,6,0,12,34,739,3,12,0,0,0,1080,120000,974,0,1,8,4,7,0,11,20,311,5
17,6,0,0,0,8100,62,3,0,0,0,0,0,1,0,143,695631,0,157531,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,18300,0,0,0,0,0,0,0,1,0,33,0
41,0,0,0,0,23700,26,0,0,0,0,0,0,2,9,308,1884208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,65,20,20,499,237660,188,2,0,0,0,44,0,3,10,960,8317532,1057824,14913801,0,8,10,13,0,0,0,58740,294,1,0,7,5,5,0,1,0,175,5,1,13,18,18,250,75000,594,1,0,37,22,10,0,3,10,365,3
103,1,9,9,576,241860,634,0,0,3,2,0,0,7,53,1072,5816067,1811525,5748361,0,6,38,0,0,0,810,118740,360,0,0,0,0,0,0,3,0,255,2,22,3,5,5,950,465000,973,0,0,7,5,2,0,6,80,809,4
118,25,26,26,1384,423060,1411,2,1,5,4,3,1,5,15,1426,8360352,8834505,6574927,3,13,58,44,10,10,1620,1124240,1460,23,1,3,3,0,0,2,104,1521,6,71,48,10,10,600,684100,1173,25,1,0,0,2,0,5,43,1146,7
168,9,23,23,250,559800,1546,1,0,29,9,28,0,4,60,1642,10735273,19180289,26012121,0,12,49,0,9,9,1257,540000,1265,0,0,144,37,11,0,5,80,1101,3,84,8,14,14,2740,939000,2614,1,0,104,28,11,0,6,160,1841,12
90,1,0,0,0,105620,408,0,0,2,1,4,0,11,3,655,4230947,2113014,0,0,0,14,0,0,0,460,156780,285,0,0,0,0,2,0,3,40,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,6,12,12,800,209700,595,0,0,2,2,19,0,6,48,936,5891374,3199825,5409597,0,13,15,2,7,7,297,55800,258,0,0,5,4,4,0,5,6,234,0,59,4,3,3,740,249900,767,0,0,2,1,4,0,1,0,565,6
71,0,7,7,0,135500,401,0,0,4,3,3,0,4,28,699,3842713,716105,781571,0,10,14,0,2,2,60,58200,263,0,0,0,0,2,0,3,0,142,4,17,0,0,0,0,39960,234,0,0,1,0,1,0,1,16,190,2
195,17,27,27,1374,1133700,2298,16,1,27,24,15,0,6,97,2230,19329237,2479652,0,0,14,5,0,0,0,0,60000,209,0,0,10,8,1,0,1,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,17,2,2,1970,829400,1626,1,0,55,37,14,0,3,40,1679,14128909,16588925,3236437,0,7,291,25,9,9,2170,1749000,2456,0,1,20,15,11,0,2,40,2320,6,9,3,0,0,600,81000,464,2,0,14,9,2,0,1,0,165,3
341,24,1,1,2829,1618900,3280,3,0,9,6,9,0,14,141,3161,19501058,17829454,9948043,0,12,285,12,0,0,1307,1428500,3104,2,0,23,14,7,0,6,80,2334,6,74,2,21,21,3880,662000,1348,0,0,24,16,4,0,7,3,755,6
28,1,0,0,0,10920,4,1,0,0,0,2,0,1,1,208,1388354,4241883,0,0,0,48,4,0,0,0,76880,120,4,0,0,0,0,0,1,0,353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,3,14,14,900,146300,537,1,0,14,12,6,0,6,40,901,7350743,8212033,3793418,0,8,36,0,10,10,500,338100,941,0,0,34,20,5,0,8,49,707,7,59,1,20,20,0,315000,1059,1,0,1,2,5,0,1,11,600,5
106,0,3,3,120,262400,800,0,0,6,5,4,0,8,53,1043,5574553,8694889,23924684,1,10,48,0,2,2,60,450000,1215,0,0,7,4,3,0,5,80,843,6,86,0,21,21,1080,717000,1994,0,0,10,6,7,0,7,80,1229,7
211,13,13,13,1987,816000,1626,6,0,50,22,24,0,4,36,2081,29621074,23268853,32838014,5,9,262,19,3,3,2320,1265200,2568,11,2,10,6,17,0,4,37,2184,4,348,23,21,21,4646,2056900,4364,8,5,65,26,13,1,6,14,3050,11
158,0,8,8,1137,427400,1313,0,0,6,6,10,0,6,62,1487,7352404,1092539,1867605,0,10,23,0,4,4,400,255000,612,0,0,0,0,1,0,2,34,391,2,9,0,1,1,560,75000,339,0,0,3,3,1,0,5,7,171,1
204,221,0,0,0,1282400,1178,184,0,7,6,33,0,8,13,3010,23089005,19987601,115532,2,6,152,152,0,0,0,1576500,1707,111,0,0,0,17,0,4,0,2164,5,1,0,0,0,0,0,195,0,0,0,0,1,0,2,0,23,1
118,1,3,3,300,206600,562,1,1,4,2,0,0,9,9,850,4790041,3778900,6196164,0,4,63,0,2,2,1260,385800,967,0,1,1,0,1,0,3,38,718,4,54,0,0,0,420,240000,600,0,0,11,5,0,0,6,6,466,4
205,15,18,18,1753,737000,1803,2,0,21,7,35,0,6,78,2098,19237791,12775574,4365589,0,14,66,2,20,20,1860,407600,1445,1,0,7,2,13,0,1,16,801,6,33,1,20,20,540,137000,790,1,1,2,0,12,0,5,2,444,6
132,3,0,0,488,282200,732,0,0,1,1,15,0,3,30,1034,7593864,1362870,0,0,0,10,1,0,0,420,105000,182,0,0,1,0,4,0,1,10,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,120,0,0,0,502400,809,8,0,14,7,3,0,8,51,1726,13019519,3223830,2759579,0,8,4,41,0,0,0,450000,654,0,0,1,0,2,0,2,34,498,5,5,1,15,15,0,390000,831,0,0,0,0,1,0,1,80,656,7
132,7,1,1,500,292400,765,1,0,15,7,6,0,6,17,1024,8195551,5333862,2589834,0,5,21,0,0,0,0,165000,505,0,0,4,1,3,0,4,31,385,0,22,5,0,0,1410,152000,368,0,1,1,0,5,0,5,1,268,0
149,11,1,1,1390,353100,1152,4,0,3,2,12,0,6,14,1132,8389400,9008018,923118,0,9,76,2,17,17,1500,504000,1480,0,1,7,4,9,0,5,0,735,7,4,1,12,12,480,0,506,0,0,0,0,1,0,1,0,127,2
27,50,0,0,0,71660,250,2,0,0,0,10,0,7,26,716,11550800,2370446,8026682,0,9,4,22,1,1,0,7860,147,8,0,0,0,2,0,1,20,310,4,15,17,0,0,0,55980,24,8,0,0,0,1,0,2,3,225,1
31,96,2,2,650,302200,560,12,0,0,0,2,0,2,73,1311,7874157,2841799,3146689,0,13,10,40,0,0,60,122160,307,15,0,0,0,5,0,3,27,518,6,10,32,9,9,60,178740,376,0,0,0,0,4,0,4,21,524,7
38,0,0,0,0,50600,168,0,0,0,0,0,0,4,42,510,2874328,1284677,3068739,0,0,19,0,0,0,100,37800,98,0,0,0,0,0,0,3,29,285,0,30,0,0,0,392,72120,308,0,0,6,3,0,0,2,11,257,0
56,4,0,0,400,87800,302,0,0,0,0,13,0,4,17,521,3153471,1772356,4920301,0,9,14,0,0,0,60,47700,236,0,0,7,2,2,0,1,0,120,2,33,4,22,22,400,213900,503,2,0,9,7,8,0,3,0,455,10
81,0,0,0,300,96500,228,0,0,5,3,4,0,2,4,543,2659034,0,1365502,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1,1,1,360,151320,450,1,1,10,7,2,0,2,0,246,5
50,24,2,2,250,64220,212,24,0,0,0,4,0,3,10,587,3545924,2323978,2609273,0,8,35,6,3,3,0,214700,545,6,0,3,2,3,0,1,2,321,7,45,3,6,6,0,49080,265,3,0,1,1,0,0,1,3,359,1
31,2,2,2,400,97000,405,0,0,0,0,13,0,3,57,635,2956351,1601240,168112,0,7,38,4,1,1,0,98500,467,0,0,2,2,3,0,4,7,371,11,4,0,0,0,400,31220,72,0,0,0,0,1,0,1,0,38,0
27,1,0,0,600,64620,210,0,0,0,0,5,0,1,17,306,1310933,3201348,8744511,0,6,46,0,2,2,750,288180,862,0,0,2,2,3,0,1,70,741,6,108,0,14,14,2260,846000,2141,0,1,0,0,8,0,3,100,1524,13
3,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,30,134626,333171,0,0,0,9,0,0,0,0,1560,0,0,0,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2,0,0,200,27700,66,0,0,0,0,0,0,2,14,358,1957319,8897317,13054189,0,0,128,1,0,0,836,370400,720,0,0,0,0,0,0,1,0,917,0,260,46,0,0,1043,1154900,1560,3,0,3,2,0,0,4,0,1804,0
15,3,0,0,400,21900,52,3,0,0,0,1,0,3,6,181,390420,3406003,0,0,2,51,11,7,7,180,194000,482,7,0,6,4,4,0,2,19,603,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,0,5700,0,0,0,0,0,0,0,1,0,107,718562,420018,0,0,0,3,0,0,0,0,0,10,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,144401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2,0,0,0,8100,4,2,0,0,0,0,0,1,1,162,787933,116277,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,4,0,0,0,8100,0,2,0,0,0,1,0,2,0,111,426667,13143273,24504172,0,0,60,26,0,0,400,149420,460,4,0,33,14,0,0,3,52,913,5,129,3,1,1,2000,704880,1925,1,0,69,26,0,0,4,80,1447,5
3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,26,87618,4491086,5940211,0,0,57,0,0,0,0,44420,20,0,0,0,0,11,0,3,2,453,0,86,1,0,0,595,262980,750,0,0,0,0,17,0,1,0,633,0
2,0,0,0,0,300,0,0,0,0,0,1,0,1,0,21,66044,9431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,2160,0,0,0,0,0,0,0,5,0,85,884113,1214970,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,0,0,300,0,0,0,0,0,0,0,1,0,91,670000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,36,148582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0,41,41,2178,748900,2134,0,0,4,2,4,0,5,47,1931,9312256,0,709798,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,610,135000,431,0,0,0,0,2,0,2,0,173,3
165,0,1,1,0,562400,1444,0,0,57,35,4,0,10,40,1553,20080558,2086395,2175024,0,8,1,0,0,0,0,30000,314,0,0,6,3,2,0,2,0,79,2,9,0,0,0,800,150000,447,0,0,1,1,2,0,2,17,275,3
126,4,9,9,1406,269220,1008,3,0,14,8,6,0,12,10,1044,7679542,3233262,2611524,0,8,41,0,5,5,610,204280,818,0,0,3,1,5,0,6,0,340,4,35,0,10,10,1150,320400,960,0,0,1,0,3,0,6,10,446,4
91,4,0,0,600,184820,524,0,0,4,3,1,0,6,6,642,8175522,5058245,4858131,0,7,25,5,0,0,670,143680,430,0,0,2,2,0,0,2,0,199,4,28,3,7,7,550,276000,605,0,0,3,3,0,0,4,10,452,7
170,13,18,18,400,532400,1152,3,0,13,9,9,0,7,33,1505,11894338,912349,1460493,0,6,11,0,2,2,0,30000,252,0,0,1,1,1,0,1,0,98,2,15,0,3,3,0,60000,194,0,0,7,2,2,0,1,0,127,0
55,1,1,1,0,32800,0,0,0,0,0,11,0,2,0,358,2576506,3589908,1357322,0,0,77,12,0,0,511,190700,619,0,0,0,0,13,0,2,0,555,0,17,1,0,0,240,85800,228,0,1,0,0,1,0,1,0,168,0
145,1,22,22,2020,698700,1940,1,0,20,15,13,0,4,121,1893,18730498,8688081,4141715,0,12,58,3,11,11,1370,598600,1838,0,0,8,5,10,0,2,80,948,7,18,0,11,11,800,90000,393,0,0,7,4,4,0,3,0,219,0
237,12,0,0,3203,1018600,2838,8,1,11,6,21,1,5,125,2295,12681326,21783502,18251712,7,12,381,13,6,6,3452,1944800,3865,11,2,9,6,28,0,5,80,2855,7,171,4,16,16,2888,1331900,2561,4,1,0,0,20,0,4,80,1616,7
20,0,0,0,0,8100,0,0,0,0,0,0,0,1,0,180,1394962,1642533,376288,0,0,33,0,0,0,0,24820,10,0,0,0,0,1,0,1,0,218,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,40,0
70,1,2,2,570,115160,440,0,0,2,2,7,0,5,25,696,4169272,1550905,3645103,0,6,20,0,5,5,0,91440,385,0,0,3,1,2,0,3,5,227,7,62,0,2,2,660,220800,984,0,0,4,3,5,0,7,5,514,9
101,102,3,3,176,364700,419,102,0,0,0,58,0,2,0,1343,11977283,8384577,9534838,1,6,49,50,0,0,780,422500,580,48,0,0,0,40,0,2,0,709,2,71,61,0,0,180,644100,568,61,0,0,0,50,0,3,0,944,0
30,0,2,2,100,37260,116,0,0,0,0,8,0,1,8,271,1293774,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,4,4,68,170560,505,1,0,1,0,2,0,2,19,752,5653831,21431212,40678942,0,9,210,118,31,31,4190,2218040,3860,97,1,6,3,7,4,3,167,3638,12,227,282,23,23,2350,2850300,2397,252,0,0,0,3,0,5,51,3742,6
43,2,6,6,60,125120,318,0,0,0,0,10,0,5,20,534,3353254,3078999,155095,0,13,17,4,9,9,300,122700,396,0,0,0,0,4,0,2,40,468,7,0,0,0,0,60,14580,97,0,0,0,0,1,0,2,0,23,2
150,85,3,3,1107,581000,1267,1,1,9,7,6,1,9,28,1898,17385218,3999091,2091854,1,7,13,5,0,0,300,31700,68,0,0,5,3,1,0,0,0,150,1,16,10,0,0,460,94800,275,0,0,0,0,2,0,1,0,177,1
148,2,0,0,400,350400,806,0,0,1,1,3,0,13,40,1497,13189070,670940,1906687,0,0,0,0,0,0,0,15000,0,0,0,0,0,0,0,4,0,53,0,3,1,17,17,180,107000,35,0,0,2,1,0,0,4,0,225,1
165,5,0,0,1677,649800,1814,3,0,8,6,11,0,6,120,1848,11938126,25466750,22414203,5,12,428,11,0,0,4702,2223000,4238,11,3,13,8,19,0,12,80,3257,6,163,7,0,0,1220,480000,2561,6,0,24,13,8,0,10,80,1480,6
234,24,25,25,1403,829500,2501,2,0,21,14,10,0,11,49,2163,13845088,4703082,3381002,0,9,67,7,20,20,790,616900,1135,4,0,0,0,1,0,2,71,1003,5,51,1,6,6,1064,416700,1587,1,0,0,0,6,0,6,20,565,12
134,3,0,0,302,199700,615,0,0,2,2,11,0,8,2,889,6435382,3926059,0,0,0,41,3,0,0,240,188700,555,0,0,1,0,13,0,5,0,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,2,10,10,370,146300,498,1,0,4,2,3,0,3,11,662,4146975,883218,81696,0,14,5,0,0,0,0,34920,92,0,0,3,3,1,0,1,0,60,0,0,0,0,0,60,12480,82,0,0,0,0,1,0,1,0,17,1
152,29,0,0,0,419200,920,10,0,20,13,0,0,12,40,1610,15500830,12329891,11341164,0,2,21,1,0,0,800,180000,200,0,1,47,31,0,0,10,0,284,0,3,0,0,0,0,0,0,0,1,36,21,0,0,10,0,122,0
231,2,0,0,1620,952400,1627,2,0,29,21,1,0,13,15,1747,19610413,11640788,3191158,2,11,177,5,11,11,1080,826500,1200,5,1,3,2,0,0,10,0,1349,4,33,2,16,16,540,255000,555,2,0,2,2,0,0,6,0,416,5
101,82,41,41,870,547400,1247,2,0,15,12,9,0,9,40,1723,13954294,13185353,8937255,0,13,33,108,20,20,60,1170000,1273,6,0,14,9,7,0,7,80,1443,7,13,83,20,20,400,960000,1316,1,0,13,9,6,0,5,73,1126,7
65,0,0,0,0,0,0,0,1,3,0,0,0,16,1,950,3242652,10643392,0,0,0,59,0,0,0,0,0,0,0,2,40,8,0,0,18,0,684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,0,0,500,39260,142,0,0,0,0,5,0,2,11,320,1351191,244958,0,0,4,1,0,0,0,0,11940,38,0,0,0,0,0,0,1,10,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,43,2,2,1080,682400,1519,37,0,1,1,11,0,8,27,1512,8938590,9258002,6437918,5,10,84,71,16,16,2160,1167000,1457,70,1,0,0,8,0,8,20,1355,10,71,18,18,18,1620,777000,1763,17,0,0,0,4,0,6,30,916,8
91,0,0,0,284,156700,644,0,0,0,0,32,0,8,0,594,4777093,0,4111685,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,110660,243,0,0,11,8,6,0,3,0,254,0
32,0,40,40,660,115660,518,0,0,0,0,4,0,2,40,761,6241919,14756943,2843389,0,3,122,3,40,40,1523,554540,1272,0,0,21,18,11,0,6,19,1244,14,48,0,9,9,0,211700,570,0,0,6,6,6,0,2,0,383,3
77,0,0,0,191,177960,467,0,0,14,5,0,0,4,40,769,9645030,3108659,1578497,0,0,33,0,0,0,0,69300,120,0,0,1,0,0,0,3,0,240,0,5,0,0,0,0,0,0,0,0,5,3,0,0,3,0,53,0
82,0,0,0,0,179220,620,0,0,0,0,14,0,3,1,536,3864677,1860459,1523124,0,0,16,0,0,0,0,98180,294,0,0,0,0,4,0,2,0,151,0,5,0,0,0,0,90000,120,0,0,0,0,1,0,2,0,139,0
170,7,21,21,710,742400,2475,0,0,3,3,8,0,7,120,1970,9046174,4309998,4804031,0,14,40,3,18,18,400,633000,1358,0,0,2,2,4,0,5,80,897,7,45,2,20,20,760,588000,1488,0,0,1,1,5,0,5,80,941,7
51,0,4,4,350,52800,126,0,0,0,0,5,0,1,8,451,2957034,59177,52176,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
188,77,11,11,1500,894900,2059,12,0,44,27,20,0,12,120,2520,26004277,2006554,19089711,0,12,21,4,1,1,200,105000,568,0,0,0,0,4,0,3,1,204,3,61,67,16,16,2410,1035000,2281,8,1,3,1,13,0,9,116,1705,8
141,255,0,0,428,1564400,1562,65,0,10,8,24,0,7,119,3139,19335157,13296009,6345936,0,12,120,83,20,20,2530,1455600,2152,45,1,5,4,14,0,5,80,1949,7,85,17,10,10,1740,812000,1623,6,1,2,1,8,0,4,0,823,5
71,85,5,5,0,337500,482,6,0,40,16,1,0,6,37,1376,21428399,10978133,17575031,0,7,78,75,9,9,0,1005000,1148,14,0,8,4,0,0,8,54,1327,9,73,35,14,14,560,936000,985,10,0,22,15,0,0,8,38,1081,10
33,45,0,0,0,48600,70,1,0,0,0,4,0,5,15,558,3506711,9958367,9081913,0,0,69,109,7,7,0,570800,973,0,0,3,2,8,0,8,40,1339,9,57,95,7,7,450,615000,1043,11,0,1,0,5,0,12,40,1253,6
251,260,21,21,1558,1625600,2091,220,0,13,10,6,0,26,29,3739,31123769,11011068,8280554,0,9,54,39,23,23,115,622600,1130,2,0,19,13,2,0,4,11,879,5,41,11,35,35,626,664000,1523,0,0,8,4,4,0,6,20,886,12
84,4,9,9,600,161120,522,1,0,20,14,0,0,6,5,733,7480475,3740209,892334,0,12,11,1,2,2,0,169880,283,0,0,7,4,3,0,3,5,203,7,4,1,5,5,0,60000,351,0,0,1,0,3,0,3,5,134,5
36,1,0,0,0,62220,278,0,0,0,0,0,0,3,40,503,2236133,3363855,4618111,0,6,49,0,0,0,400,157700,528,0,0,9,6,0,0,2,40,575,5,21,0,0,0,0,282480,765,0,0,3,0,0,0,1,80,609,3
96,20,5,5,0,367400,815,19,0,69,23,13,0,8,40,1214,19699986,9560482,8528223,0,10,58,0,7,7,1140,312000,887,0,0,35,19,8,0,3,12,598,7,51,1,5,5,600,261000,486,1,0,30,17,5,0,1,0,464,3
371,159,30,30,3371,1851400,3439,4,0,8,5,123,0,7,110,4284,31798089,15751255,29638914,0,13,125,115,16,16,2460,1767500,2142,61,0,1,1,25,0,7,80,2119,7,539,151,24,24,2168,3646900,5025,137,0,1,0,50,0,13,80,4773,7
75,11,19,19,132,239260,478,0,0,40,21,9,0,12,26,986,15894985,46672094,21892671,0,7,172,57,11,11,2322,1155340,2234,0,0,31,14,13,0,22,48,2073,4,77,67,3,3,1560,815000,1452,9,0,31,14,8,0,32,19,1233,5
431,96,16,16,3900,2674300,3533,96,1,10,9,0,0,2,120,4141,35271138,13393741,7468917,0,14,94,75,20,20,1440,2007000,1715,73,0,15,10,0,0,1,80,1737,7,20,31,0,0,1080,801000,795,31,1,0,0,0,0,0,80,898,5
170,8,8,8,1453,475300,1244,6,0,37,26,10,0,2,40,1511,16608242,7896333,2691383,0,7,40,0,20,20,1380,375000,1237,0,0,0,0,5,0,5,35,702,7,20,3,20,20,660,174000,1036,1,1,0,0,1,0,2,30,481,7
17,0,0,0,0,0,0,0,0,0,0,0,0,2,11,220,1253646,1089870,10505100,0,0,31,1,0,0,0,0,0,1,0,0,0,0,0,2,0,172,0,25,0,18,18,0,0,0,0,0,41,19,0,0,12,20,583,0
143,6,0,0,255,252860,600,6,0,0,0,0,0,8,0,914,6971072,2991556,6485909,0,0,13,0,0,0,130,133740,115,0,0,4,3,0,0,5,18,296,0,1,0,0,0,0,30000,0,0,0,18,9,0,0,3,0,70,0
139,8,5,5,1220,325600,887,8,0,1,0,12,0,2,16,1103,2502391,1520522,1618462,0,13,18,0,6,6,900,300000,859,0,0,2,2,4,0,2,36,491,6,8,0,20,20,960,210000,962,0,1,0,0,2,0,4,30,457,5
32,9,0,0,500,57200,258,1,0,0,0,0,0,1,32,484,2874240,540157,5031930,0,6,8,0,0,0,0,7020,45,0,0,0,0,0,0,5,2,83,2,25,34,9,9,240,438180,663,2,0,0,0,0,0,4,54,833,9
