"gaid","country","level_cnt","ads_cnt","pvp_cnt","pvp_won_cnt","gem_spend","coin_spend","gem_earn","ads_reward_cnt","org_hero_cnt","level_e_try_cnt","level_e_cnt","idle_cnt","purchase_times","login_cnt","level_h_cnt","log_num","d1_duration","d2_duration","d3_duration","willpay","daily_task_cnt"
"0ab656a7-d644-4c48-abbc-d19dba8b34be","DE","103","11","1","1","84","185720","473","11",,,,,,"3","26","899","2596628","3786348",,,"4"
"b6374591-8391-473f-97fc-59452fe40bee","MD","69","4",,,"69","60600","120",,,,,"2",,"3",,"509","4179671","2920205",,,
"db7828f5-67d2-467f-9e34-1111a57a50af","SA","70","4","3","3","780","197660","456","4",,"4","4","5",,"4","15","664","3213728","123655",,,"12"
"a6f6a886-2202-4bd0-be55-6eecc6acc5fe","BD","53",,,,"0","247820","858",,,"31","18","6",,"4","45","713","1725901","10205053",,,"11"
"c92d69f9-4aa9-400a-93c5-fd9738a3200d","AR","81",,"1","1",,"191700","504",,,"37","18",,,"4","80","1062","3867069","8705907",,,
"893ebb5f-2617-4646-9b03-a77e0a99b047","PL","121","7","16","16","1320","562400","1522","1",,"28","13","11",,"7","61","1425","543707","12101774","1200411",,"14"
"3af7cf3e-cf81-4cac-bde9-4f7d06e37b10","SG","60",,"1","1","200","64220","152",,,,,"3",,"3","10","487","11113412","16731126",,,"6"
"b426ba83-f4dc-4b86-8c2a-774b843cbfb1","IT","177","87","3","3","1250","922400","1359","24","1","13","10","16",,"12","40","2093","8327292","2741382","3824985",,"12"
"70526a32-c454-4e56-8580-19538dcbd7a7","MX","224","3","2","2","3059","1092800","2853",,,"17","10","47",,"10","172","2657","7615639","6411341","7929627",,
"6a4bc43c-13f3-43da-ac8b-7f04643d5a8c","BR","84","10",,,,"114820","218","4",,,,,,"3","18","732","3622001",,"2184080",,
"0ac4ebc8-2218-46a0-aa33-4b2069565d27","IT","61","40",,,"0","103620",,"32",,,,,,"5",,"738","1616335","2604863","1746903",,
"6e03b62d-a515-44b3-b486-83711ee6629c","IR","145",,"3","3","1560","440100","1608",,,"13","6","30",,"6","36","1295","859028","3937569","6238395",,"9"
"4bf147a5-50a4-4b94-b798-63a841a43f4b","IL","246","12","37","37","2180","1111300","2719","11",,"26","11",,,"6","102","3020","1406176","5859246","12398042",,"18"
"b7396dba-ae39-418c-97c4-0064854f55ee","HR","180","1","2","2","1060","592400","1013","1",,"21","13","1",,"4","20","1354","6825502","3600056","6159229",,"4"
"253fd4fd-2aaf-4675-aae0-b9138aec41b7","MM","343",,"50","50","4264","2001900","4923",,"1","3","2","18",,"8","137","3576","7960856","9257074","8394705",,"11"
"d844313c-2246-4990-8735-e9f0e70f81ef","BR","143","12",,,"150","339200","949","11",,"14","9","51",,"5","22","1164","7300541",,"3499263",,"8"
"1a5f9ad8-9516-4d6c-9bf0-8403949d2ed6","RU","103","7","45","45","550","339300","698","7",,"1","1",,,"19","34","1283","1679736","8510177","2763496",,
"f72d6a22-1929-46ea-bf51-06bb98bdf268","TR","163","10","8","8","2643","691900","2258",,,"12","9","24",,"13","84","1885","4086284","7229245","3608964",,"17"
"45af74d6-eafa-43a2-afaf-60c9bd9fd8c0","IT","314","9","54","54","3990","1872300","3622",,"2","80","49","11",,"23","41","2960","1391246","24144383","5724722",,"18"
"7a84940c-7c20-4671-9da3-dedf04548080","ES","150","7","5","5","1471","360960","1488","6",,"6","4","22",,"12","40","1334","2301989","5441846","3871747",,"14"
"dd156253-8ba2-4513-9b37-3d843f6e3c2c","ES","335","29","46","46","3370","1452700","3142","7",,"16","16","3",,"12","68","3240","12957306","6184307","1569030",,"25"
"d050eee0-de1f-446c-9e0a-d5bbbdd148d9","GB","237","9","43","43","3570","1111820","3243","5",,"13","8","12",,"30","20","2312","6961846","3540114","2767362",,"22"
"78fa4daa-0a02-4f06-95cf-7dc2463078dd","US","62","2","18","18","250","99260","277",,,,,"5",,"3","28","805","5429570","92346","152463",,"7"
"7d49b793-d6a0-44d3-b533-a5849c7bb42a","US","60","55",,,,"55200",,,,,,"1",,"2",,"697","1775079",,"2501676",,
"8d688ee3-b11f-40e6-b453-73b6cf2420ae","US","99","22","2","2","600","211820","501","2",,"6","4","9",,"5","20","929","11115979",,,,"6"
"ce6aa255-d648-40d5-a494-de67e8301288","US","614","12","61","61","8324","3034520","8323","3","4","9","6","35","5","5","210","5736","15036075","17827968","4291446","1","21"
"0e3cc7a6-423c-430c-b458-7f3e8d78c29c","US","236","95",,,"250","1294300","2447","32",,"37","25","18",,"9","40","2452","49311359","14333468","1479079","2","13"
"9e5ab950-2ccf-4418-a2f9-a173daed1d3f","UY","96",,"28","28","30","159820","442",,,"3","2","8",,"4","9","864","5731397","803066",,,
"d535d9e2-0d11-4c04-b29a-58019a3c1a02","IN","146","5","5","5","1840","757400","1983",,,"15","6","43",,"11","122","1902","4468827","9892103","2668815",,
"1aa3ff7a-ed06-4fcf-b288-5463497fb5cd","US","100","3","1","1","789","155300","477","3",,"2","2","34",,"7","16","817","1454797","4093824",,,"6"
"7ba0bfcf-71b2-460b-b6cc-d0dbf375db5a","EC","205","1","9","9","2500","759800","2213",,,"63","41","18",,"9","61","2007","12450109","4011105","2351090",,"12"
"f7470461-cfc3-4b67-a198-9df9dcd23769","AL","72","2",,,"250","64220","451",,,"35","18","4",,"21","14","775","1624153","8073342","3668577",,
"36e7a889-b35e-4966-961f-ec865cfde22b","HR","126","15","20","20","1460","481800","1434","13","1","3","3","7",,"5","17","1350","7028995",,"666698",,"13"
"92a1465b-60b0-4fb4-a5de-8c7a9b095ce2","UA","81","6",,,"337","115020","368",,,"6","5","3",,"3","5","604","1370848","1045613","1819963",,"8"
"e691c165-58c4-41f2-9059-704e6f44c3e1","FR","152","7",,,"660","409400","1237","2",,"19","9","8",,"18","40","1390","2395463","9964223","898739",,
"9651580e-62b2-4b0d-b5b5-61689b137841","PE","203","59","23","23","60","893300","1680",,,"2","2","6",,"8","31","2060","5867817","4021024",,,"21"
"42947a04-1fda-402c-b3d2-f3e2afa74742","BA","401","298","43","43","4988","3652200","4685","149",,"55","36","33",,"19","85","5320","13803412","28012785","13250642",,"25"
"ca93529a-aad2-431d-b40b-f8004467f7bb","HK","82","3",,,"180","125020","192",,,,,,,"3","13","707","4350980","1398633","565933",,
"8c367100-6ee2-4751-8e69-e19d219dfc12","CO","157","42",,,"1856","649400","1569",,"1","33","10","19",,"15","9","1426","6523919","7956434","3535185",,"10"
"2561d5f4-b71c-4a9d-b77f-76e0e9adfe27","BG","322","81","34","34","1900","1454200","2588","31",,"23","14","1",,"6","57","3121","720602","23368796","6442169",,"13"
"6fb93638-2e2d-4684-ba97-64981d04ee0c","TN","71","1",,,"570","152120","505",,"1","14","11","2",,"5","40","787","1487461","3571738","1194473",,"6"
"51cef845-2010-4e86-8e96-36e4734a2008","IE","82",,,,"460","247820","682",,,"15","8","8",,"4","45","901","8066769","2577425",,,"4"
"83cb78aa-a783-4866-83ee-5a5f20ec23dd","AZ","136","1","14","14","870","340500","1166",,,"13","11","5",,"6","15","1171","4764147","4612195",,,"18"
"13902ca4-2fd2-4a60-a5f2-8eef7638f372","PE","66","20","5","5","360","278600","811",,,"14","10","9",,"8","16","840","3659848","904000","3863273",,"15"
"01f17a31-d027-49ac-a224-cbc305328882","IT","99","75",,,"0","219920","746","1",,"25","10",,,"7","68","1523","9310506","1358818",,,"12"
"e8c6d1cd-7622-499b-aa76-0be1a1f9d26c","TR","536","200","65","65","5481","4329400","5208","103","2","15","10",,,"13","201","6360","18200346","18459214","4372038",,"22"
"9c3d94d1-6fde-4e5b-9031-f0fe2aa82830","CO","45","78","9","9","400","177500","298","2",,,,"3",,"5","40","1035","9537605",,,,"7"
"eb7e66dd-a570-4790-9c40-429b853fca00","RU","316","10","24","24","3430","1272300","3306","3","1","28","15","18",,"17","98","2986","11024877","6280385","85467",,"14"
"7bfa088b-f65c-4574-b500-d96e7c65e999","RU","327","209","52","52","3505","2614800","3956","100","1","90","41","5",,"11","60","4481","20972187","5868129","10038711",,"26"
"3465d99d-61b6-43b6-9aa6-bf35fda41248","","184","58","43","43","1596","1642400","3500","5",,"61","51","17",,"10","176","3129","7002037","6860468","20585190",,"21"
"9af2a020-7b0b-46e1-8ce9-efa5bda24781","RU","71","72",,,"0","157520","200","41",,,,"1",,"6",,"909","3025485","3282026",,,"5"
"70b2a97c-7d64-434c-ae15-6fd9cab09c5b","DE","109","112","28","28","650","952400","1465","23",,"5","4","6",,"5","105","2226","6579264","7139268","1108582",,"14"
"a85b2088-df6d-4417-84cb-30716e67ba9c","PL","225","209",,,"2283","1817800","2324","100",,"12","8","60",,"7","41","2992","8957325","10076314","272576",,
"e1f8972e-4e11-43db-9ac5-2e86ce81be00","EC","71","96",,,"0","162500","251","2",,"3","2","9",,"4","19","1145","5270390","3999588",,,"1"
"2d750119-ec05-4362-a11c-1d0bf7ee6cc2","VN","105","2",,,"691","234020","725",,,"4","3","8",,"3","31","904","5852885",,,,"6"
"7e25fac8-3170-4fcf-bc01-6861fb187606","CH","65","3","10","10","1442","328700","1092","3","1","17","12","3",,"16","60","1072","9338754","1761457","9789",,"16"
"982f972d-6577-45cf-b864-947dbf3e8eec","AZ","327","5","44","44","4646","1616800","4327",,"1","37","21","39",,"21","81","3360","12252702","2168148","11373498",,"19"
"9e8c5c00-5fe0-46cd-95c9-97660030b081","PL","112","123","27","27","460","740660","1303","49",,"94","30","5",,"7","41","2148","22958259","17562993","770720",,"12"
"47431458-db8f-4c47-bfb1-285d7f270958","AR","215","8","8","8","1227","940600","2034",,,"34","15","18",,"11","103","2228","12934080","10860229",,,
"8368933c-578b-4d12-bf1f-59cf399ea0f3","BR","139","151","43","43","1232","877800","1088",,,"2","2",,,"10","20","2120","4600457","8768728","1031625",,"11"
"912ed783-4498-4680-a747-b2f21f8da444","BR","90","16","5","5","135","193900","487",,,"1","1","3",,"2","5","754","4821227","976477",,,"11"
"021528bd-2551-4f77-8e3a-068c04025af0","AT","202","49","3","3","2475","1049000","2288","48","1","24","20","6",,"6","69","2188","16164745","4759995",,,"19"
"333d00ff-66f3-464e-ab87-1ad23e62f1c4","RU","93",,,,"764","306200","788",,,"1","1","9",,"2","83","1128","6690825",,,,
"8b56a604-2e52-4b1e-a2a5-79cd4a4d0bcb","ID","201",,,,,"457400","840",,,"2","2",,,"11",,"1432","9085354","2119812",,,
"c32418fb-25e9-4758-a7af-ce22bc868c38","IN","57","5",,,,"44820","4","5",,,,,,"7","1","513","2637226","960100","1003977",,
"dababe68-3dd0-4354-919d-ad7f640d2c0a","IQ","121","7",,,"1299","419900","1413","6","1","100","20","36",,"39","33","1443","18683578","12984058","2478641",,"12"
"f4fa5ba8-d957-481f-895b-54c540ce2343","RU","31",,"3","3","400","57600","202",,,,,"5",,"9","5","319","1369285","899026","37295",,"10"
"d57efd45-be87-4540-aba3-77cabbc6e521","VN","62",,,,"120","94500","242",,,,,"1",,"4","55","781","2811860","3347415","465861",,
"6d4f8256-1205-4c2f-a4b3-c9d7991f0dc1","VN","105","3",,,"341","139320","378",,,,,"38",,"2",,"712","6111145",,,,
"644fd6c4-1347-4b98-b210-f3f16f60db7c","VN","128",,,,,,,,,"28","19",,,"15","20","1166","13382785",,,,
"49787e7a-43aa-4b86-945c-0b91ecf4222f","TR","100","3","23","23","1090","406700","704",,,"40","20","3",,"10","45","1228","1773911","13143968",,,"12"
"1b5faec3-7b9f-4913-acec-6ab5530219a1","MX","176","12","42","42","1741","535800","2049",,,"21","12","7",,"9","13","1709","11646531","2664256","1027760",,"15"
"d6e7f81d-b747-483a-a616-3dcb2aa9c14f","BR","100","3",,,"390","208100","555",,,"13","6","12",,"2","40","913","6591736","32236",,,"5"
"9c4581de-0459-46d8-b041-29c27e558e93","US","300","184",,,"0","1252400","2586","38",,"93","64","1",,"15","120","3888","10031015","21714057","11500545","5","12"
"9b34270d-3ad0-49a2-bbf6-24c3543e7320","RS","117","6","9","9","542","249620","687","2",,"7","5",,,"11","15","1013","1221150","4856141","382604",,"11"
"bbeca9e4-afcf-4c56-9ec1-ebcb8e8abf7c","PL","100","1","8","8","1050","442400","1030",,,"33","25","6",,"6","70","1260","10208591","1082534","435872",,"15"
"b011ce46-7399-4ead-940e-5a662e1f21b2","FR","21","15",,,,"26500","22",,,,,"1",,"7","7","305","720385","79681","7243085",,
"36f9da06-fe00-4696-876c-2a2e6f31d33a","IT","66",,,,"0","70060","120",,,,,"1",,"2",,"590","8561256",,,,
"776c6547-95d2-4dda-8496-e576ce235a60","BR","144","133","11","11","740","982400","1110","4",,"28","15","3",,"9","45","2144","9947082","1885488","758549",,"14"
"417c6db1-e6f6-4e59-8e26-44db0c726127","IR","72",,"3","3","578","187020","811",,,"68","40","17",,"23","5","753","761399","5639256","506926",,"6"
"ccb05974-e4b1-44d5-9eed-beb68bdd7c69","TR","63","25","1","1","250","87800","221",,,,,"8",,"5","15","723","3347714",,"1754607",,"8"
"720d2446-ba22-473e-b78d-f877c515cd9e","RS","63","5","1","1","96","107520","213",,,,,,,"8","44","744","169182","1626765","4263700",,
"c2e07234-e306-4046-98e2-ba0b9b8eb8e5","ES","347","9","32","32","3310","1822400","3412","2",,"153","79","6",,"10","52","3067","114655","32389350","14059171",,"19"
"7d84d905-9fdc-442e-8ae5-3ef170f96960","AR","191","6","26","26","2840","919100","2490",,,"8","6","6",,"6","120","2250","11320659","3142568",,,"12"
"60f7e791-e5a2-439b-81f2-b3bf7f28f0bc","AR","56","27","1","1","740","161820","534","1",,,,"36",,"7","53","1008","5524143","1162269","425531",,"10"
"864c6f1c-7698-4dfb-a9f8-d8daab0ecb81","VN","134","7","24","24","575","360500","1080",,,"4","3","7",,"6","15","1253","8002663","80313",,,"11"
"e45041f4-91bf-4766-8176-feadc5e4c1d0","ID","425","197",,,"3004","2746400","4030","21",,"5","3","55",,"15",,"4452","28341519","27701256","25675184",,"9"
"e9d16da7-d3c5-409c-8b72-c084373d7aac","UA","160","4",,,"1550","438400","1272",,"1","29","17","18",,"4","40","1499","11733285","3493267",,,"7"
"c0f665a4-0645-4678-b5de-96aac99a8d02","BD","86","4",,,"0","181320","510",,,"21","16",,,"2","24","766","7691065","2998200",,,"6"
"836fb378-bbf5-42f2-a0e8-899e3bb5595d","NL","73",,"3","3","200","96500","399",,,"3","2","5",,"2","10","588","2482183","4682","1425953",,"9"
"070b9c95-1066-499c-ad56-3f7b0ad2c17f","KR","116","69","4","4","1069","457400","773","7",,"3","3","6",,"5","5","1309","10156790","1691203",,,"9"
"8cd61903-34e4-47aa-a3ed-a889bdad6914","RO","54","6","1","1","0","150700","470","1",,,,"5",,"9","69","926","3902700","2411027","183224",,"6"
"c75af6c6-217d-4b98-a3aa-b7954a3cf691","HU","114","12",,,"268","219920","891","3",,"23","12","7",,"17","23","1068","2948497","7723835","673132",,"8"
"9ea77e94-d23e-4908-8a0b-fb1ee179eed5","KR","246","72","18","18","4030","2223500","3961","3","2","29","24","11",,"5","164","3383","11371832","7900082","2290522",,"21"
"f01d3da7-f45a-4611-a89c-e00ee110d8b9","KR","60","81","9","9","0","247820","505","55",,,,"4",,"3","16","1155","4017793","2212998","354625",,"16"
"08f90a42-cf55-4525-b341-b990aae5b101","VN","141","7","9","9","843","393900","862",,,"4","2",,,"3","49","1450","10681135",,,,"6"
"5b808a20-326f-4f95-a888-be8c7b32ee21","SE","71","3",,,"520","135500","332",,,"7","3",,,"2","40","737","3667795","1956664",,,
"a878f964-5525-41fd-ab6d-d62ea61f454d","HK","92","8","13","13","870","231700","662","7",,"7","4","13",,"6","14","916","3345108","2756555",,,"12"
"598f89ab-5295-43b1-a41d-26fa1d70f6b4","MX","95","12","4","4","650","271800","665",,,"12","10","1",,"4","56","1173","6781776","2236055",,,"6"
"e48e746a-578b-4eba-aa14-caa70ebbb450","UA","66","28","1","1","0","193000","168",,,"22","10",,,"7","8","728","2273861","994182","6021431",,
"ffb085c7-a1a2-4a8a-8048-ef60315e705e","SI","236","1","40","40","2320","799400","2802","1",,"4","2","36",,"15","47","2201","1059272","17673350","492915",,"16"
"4dda2ddd-08af-4be5-8ad3-bcecacbefe67","RU","24",,,,"500","80120","298",,,,,"10",,"3","35","425","1057586","707836",,,"9"
"2a6b5b7b-4f6e-4c16-8f93-7e4323c63205","ID","246","31","17","17","1380","622900","1557","13","2",,,"9",,"9",,"1953","3077458","9537732","752240",,"2"
"7a88af65-cdb1-4c30-ab1d-adc480693d95","VN","189","105","7","7","1500","934400","1540","54","1",,,"55",,"4","60","2330","16589128","1493736",,,"6"
"faa3de30-1311-4eab-8971-7c38252b6e21","AR","180","34",,,"1063","672700","1124",,,"46","31","2",,"11","40","1705","17490823","3434910",,,"6"
"af6dc616-2f5b-4551-8a0a-e09b74fb0b2a","AR","185","21","62","62","1440","864700","3129",,,"10","8","20",,"13","139","2703","8052160","5124035","2502618",,"21"
"ef3ff826-ee90-45ef-b888-3a6b5905166e","AR","70","11",,,"0","115160","311","2",,"8","6","1",,"5","12","627","3960103",,"1987283",,"7"
"6e10b0e9-b8fa-4d45-b227-dc5616f9e894","AR","122","17","20","20","650","266060","603",,,"5","3","2",,"2","20","1095","5841908",,"33423",,"7"
"e3faab96-0b62-4395-a240-c3d0b44e4b21","FR","57",,,,"350","37720","4",,,,,,,"1","1","397","2556956",,,,
"6403b25c-fe2b-4aff-918b-1c33fe869edf","RS","36","2",,,,"25200","12","1",,,,,,"5","5","273","1089641","489359","463",,
"e1395ee9-373b-4e98-bea7-13b31d138e98","KZ","165","1",,,"1350","516200","1383","1","1",,,"17",,"24","60","1866","7253622","6068661","203434",,"4"
"f05ae9c9-6ed2-45b4-a23a-101f6c450c17","AR","101","3","28","28","920","408500","1106",,,"21","13",,,"5","55","1295","5067020","3460584","118753",,"11"
"6ff382fe-d20b-4737-a477-221090274511","VN","161",,,,"963","454500","1135",,,"53","19","9",,"5","3","1239","16106509","1434934","1123001",,"4"
"0242a5bd-7c70-442b-b812-c6bab5217179","UA","56","25","3","3","450","123500","210","8",,,,"9",,"7","5","609","6475025","24279",,,"7"
"cb61ccdb-f78f-4485-b894-75de9050ef49","NL","109","11","6","6","1159","329200","959","9",,"9","5","3",,"5","51","1279","289960","4836499","5695962",,"6"
"60c6f216-06dd-4e7c-b828-397cfec00eb4","ID","84","9",,,"1605","169160","1357","8",,"3","2","3",,"11","8","758","2897498",,"1169138",,"10"
"6d3d8c3a-f73b-465c-8fd5-9442a398ad37","UZ","40",,,,"99","33920","94",,,,,,,"3","1","281","824687","1020523",,,"4"
"bdd6a0da-e068-4507-bcd7-3f363882c5f9","LK","43",,,,,"21900","4",,,,,,,"3","1","282","2391566",,,,
"14b1fced-776a-4fa5-b79d-e721065e784c","VN","76","3","20","20","0","196160","472",,,"4","4","1",,"6","55","1052","1558468","5005834",,,"6"
"83ae8eff-6bd3-428e-ae57-b9b232011dbd","CO","81","2","11","11","500","178560","575","2",,"24","11","12",,"4","7","785","9465367",,"261391",,"9"
"cffff1ee-03ec-406f-a296-bb0b1966b912","VN","75","1",,,,"98300","193",,,"10","5","4",,"3","8","602","6424798",,,,
"435c015a-d424-42d7-b88e-369b2c59eb79","","23",,,,,"31320","61",,,,,"1",,"1","14","311","132371","504259","701730",,"2"
"004a64b1-a40e-45ff-83ae-6f803482dfda","US","42","5",,,"500","38760","114",,,,,"4",,"2","2","357","3015423",,,,"5"
"bc7bbe6a-cebb-49b3-8d9b-a2b0781fa32b","BR","163","13","12","12","1380","1016020","2637","5",,,,"5",,"6","111","1959","3033387","4179439","5725515",,"17"
"a8cb49a6-3cb3-46b1-bdeb-3ae5c7ce34d9","GR","149",,"20","20","1075","401400","1157",,,"35","20","20",,"8","21","1319","1334959","10469687","8094577",,"7"
"aaaaee29-6e26-4a68-b1c1-0884b1e46cfa","TR","89",,"12","12","1310","235220","937",,,"9","7","11",,"8","30","947","1344953","1177590","3414438",,"12"
"3bfc4922-4fd6-4a14-a502-59260e8ace15","FR","329","20","11","11","2250","1837400","3642","19",,"45","34","29",,"8","130","3515","18687376","9303639","19250658",,"16"
"77aeab80-b3cc-4585-9611-0eec74aeaa82","PE","76","82","2","2","0","277400","513","9",,,,"41",,"7","40","1236","1578508","5214564","1156004",,"6"
"12ae2e99-63b5-46e1-83b3-c6d2d7ce78fb","CA","166","1","40","40","520","676400","2135",,,"21","11","7",,"10","65","1799","6822399","5970393","2415688",,"14"
"a99705da-95c8-4af3-be91-475751165f17","PH","437","24","59","59","1790","1489300","4730","4",,"17","11","13",,"19","242","4771","10626079","14682095","10754400",,"20"
"facf454a-4fe8-44b0-aae2-71b5e3dda9d6","TH","565","2","57","57","7430","2961400","7156","1","1","125","49","17",,"8","200","5772","14221104","17733610","7991932",,"21"
"0e6b95c2-c6f4-406a-83cc-316d07648cd5","VN","159","15",,,"1031","577300","1266",,,"21","8","7",,"11","70","1874","6223385","4510724","7423968",,
"a6dbd000-ff60-4b46-8c75-ee7d9fcd20b8","BR","153","6","24","24","1630","623600","1328","5",,"61","37","2",,"3","60","1662","2061501",,"15829627",,"12"
"91355870-63f9-4a6c-8159-0f3b2370405a","US","94",,,,"400","181220","574",,,"9","6","1",,"4","37","836","1570857",,"4430042",,"7"
"5646d106-3a23-4284-a825-ecc0d44764fa","KR","425","15","58","58","5900","2387600","6012","4",,"18","9","38",,"18","200","4449","4780732","14428499","11697108",,"21"
"b76b49b4-0742-4701-83d0-d86d91fe2c31","TR","76","5","1","1","469","84800","250",,,"12","7","1",,"7","5","592","82710","4046423","2341277",,"5"
"9062fc90-6f4b-448e-bf22-6ba96076ffed","BR","103",,"3","3","241","160500","343",,,"12","3","9",,"3","22","894","2322628","2322238","3135803",,
"c8fd4df3-1e66-428e-9fb2-54b74390eca2","BA","60",,,,"500","98400","390",,,,,,,"5","58","743","366406","1689843","1140510",,"8"
"5b14aeaf-4e32-4942-8a13-64aec3d611aa","KR","389","29",,,"3297","1768300","4257","14",,"60","26","23",,"10","135","3748","13472103","5715800","9939371","1","16"
"539f0cc2-cae3-4aff-a5df-315dffb03a03","PT","78","1","8","8","400","169160","438",,,"10","6",,,"7","10","701","1003030","3782085","737136",,"14"
"6f936ffb-4361-482a-a180-7351ab6af071","MY","191","143","41","41","2850","1439300","2701","29",,"9","7","23",,"20","37","2922","6349934","7389270","7162001",,"21"
"910126e2-c56d-4f09-b387-b6b437bbbc67","BY","70","9",,,"900","73820","722",,,"13","9","9",,"6","40","817","2071180","1900709","3555882",,"10"
"85ca12c0-194a-4f42-9802-2aab8c682678","US","157","18","1","1","2220","696600","1821","14","1","10","10","12",,"8","76","1726","9002464","3842672","245151","2","12"
"84d7a9aa-1eee-4324-8122-ca69ebbd897e","US","376","3","25","25","3839","1998900","5369",,"1","49","26","22",,"9","280","4420","12070919","9498101","9034991",,"19"
"8d444fe0-a93f-4ceb-baa2-15170ac8e8b8","BR","381","421","61","61","5578","4484420","5388","204","1","10","9","43",,"19","140","6821","17690243","24660854","14334910","3","27"
"6fbe00a8-c202-4920-94d2-5b9e73dd4f6a","US","115",,"3","3","454","444700","1345",,,"10","9","6",,"5","85","1302","2331425","1313908","3425152",,"15"
"bde076a0-941a-4ac7-a518-ffe86eee542b","AR","209","51","26","26","1880","1264400","2862",,"1","83","42","22",,"14","104","2757","13159933","11707770","6530248",,"16"
"b4bef5a3-29b0-417d-895a-653966615d93","AR","91","9","3","3","719","161920","488","9",,"5","2","9",,"6","2","738","1071697","2905452","17806",,"10"
"0014c960-cab5-4250-a63c-252289f6112e","EE","176","9","12","12","1370","424260","1258","7","1","19","15",,"1","1","40","1529","3558361","6159624",,,"7"
"cb517409-662d-4486-a88d-a9c7ee79eab3","UA","87","4","20","20","1000","315460","737",,,"13","10","12",,"2","40","999","6515917",,"396831",,"7"
"5e4dc6bf-e3be-4cc9-b17d-c6bf16fea686","UA","127","8","4","4","1525","362700","1128",,,"12","9","3",,"16","29","1332","2291863","7454346","1312382",,"10"
"1eb4b14d-0155-48f5-b502-6f3e241669d0","UA","76","2","21","21","910","292400","759",,,"25","12","10",,"7","40","1001","3443746","5707075","59361",,"13"
"05177270-2c28-4a80-a892-dc2a2056c138","IN","97","1",,,"800","220120","688",,,"1","1","10",,"10","51","949","2516569","638462","1450417",,"6"
"bf5619b4-bede-43af-adc2-cfe6a7f696c6","ID","247","3","43","43","3320","1384400","4079",,,"22","18","25",,"22","170","3199","8613549","5799071","6375426",,"19"
"3a474c8c-315f-467a-a635-6424c775b763","MN","151","6","30","30","1110","414800","825",,,"12","9",,,"4","18","1431","9671104",,,,"6"
"e8a52783-ddc7-4bd2-91e1-4af5d00853be","ID","102","84","30","30","1330","694900","1086",,,"28","13","15",,"8","49","1735","12520615","6595734",,,"14"
"ca269005-b34f-4eef-ab3f-b8d6be74a74c","ID","257","5","4","4","2608","820720","2209","4",,"13","10","25",,"9","50","2190","9976135","4131881",,,"11"
"84556878-dfe6-470b-8431-a081d8e08642","MA","214","22","24","24","3103","1224400","2781",,"3","109","64","30",,"9","120","2754","37812068","4452493",,,"13"
"d2d101cd-084b-46d9-a03e-ebea708da18f","AL","83","2","3","3","300","279300","616",,,"18","15","8",,"2","40","941","2953236","5852752",,,"5"
"6948af7a-0a3e-4752-af92-3a67e3083d26","ID","72","2",,,"250","97200","243",,,"13","9","3",,"1","5","614","5942798",,,,"5"
"def6604e-dda2-4c1d-a598-8a4686fc4d89","TH","413","27","23","23","5226","2268100","5418","4","2","21","11","24","2","5","93","3690","9538338","9909230","5696809","1","18"
"4e2ecbb3-6ab4-4120-aff1-ee954d1a9ba5","HU","157","166","48","48","1750","1231400","1970",,,"7","6","6",,"10","34","2656","6805982","13894237","5971141",,"18"
"0f71de57-53e2-468f-b50b-98d814344638","BD","169","52","5","5","460","515500","1550","2",,"2","2","18",,"15","13","1693","2274719","5658972","4778887",,"12"
"a552241f-df55-4a0e-843d-654ebcfd4f39","JO","74","2","7","7","365","195500","868",,,"27","8","48",,"13","13","879","2295982","7004265","7198001",,"12"
"66709c50-8ade-48a5-a32f-620bde9b1d1b","RS","158","1","48","48","2013","548500","1702",,,"3","2","56",,"13","7","1602","1434521","8030096","562943",,"13"
