,level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
6399,82,7,20,20,0,101500,240,0,0,0,0,1,0,3,0,662,4890114,4174227,0,0,0,34,4,22,22,197,61020,120,0,0,0,0,0,0,1,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6400,110,3,0,0,0,174320,434,0,0,5,2,0,0,4,17,857,6438704,973069,41999,0,0,20,3,0,0,493,49080,120,0,0,0,0,0,0,1,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,9,0,1,1,1,1
6401,72,0,0,0,98,77520,258,0,0,0,0,1,0,5,3,525,3631008,3800318,0,0,6,68,0,0,0,0,210080,535,0,0,4,3,6,0,2,0,455,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6402,67,20,12,12,1327,442400,1063,18,0,4,2,24,0,4,99,1351,8408425,5806602,3407376,0,14,39,11,16,16,900,270000,1253,10,0,4,2,15,0,5,21,663,6,20,7,5,5,1080,322500,627,5,1,0,0,6,0,4,45,506,1,1,1,1,1
6403,27,1,0,0,0,45020,152,0,0,0,0,2,0,2,34,391,2498726,3285151,1831218,0,0,7,0,0,0,0,19800,104,0,0,0,0,0,0,1,18,154,0,36,0,0,0,100,45200,120,0,0,0,0,0,0,4,0,228,0,1,1,1,1
6404,176,0,25,25,1390,744300,1458,0,0,6,6,14,0,2,80,1873,12904398,4433326,2459325,0,7,19,0,28,28,1350,396000,1284,0,0,0,0,2,0,1,80,862,6,45,1,8,8,1900,630000,2351,0,0,0,0,6,0,2,99,928,11,1,1,1,1
6405,62,1,3,3,650,79820,548,1,1,0,0,3,0,13,40,1834,5440703,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6406,73,0,0,0,0,87800,355,0,0,0,0,8,0,8,15,571,3395601,6150511,1521879,0,5,81,2,0,0,900,354600,1146,0,0,13,10,7,0,7,20,716,10,14,1,0,0,750,60000,360,0,1,0,0,4,0,4,0,143,0,1,1,1,1
6407,96,28,37,37,923,387600,900,24,0,21,13,3,0,7,40,1433,10201813,3734285,1069239,0,9,25,28,10,10,0,315000,488,27,0,1,0,1,0,5,19,530,3,21,1,0,0,1440,165000,582,1,0,0,0,2,0,4,0,200,2,1,1,1,1
6408,15,0,0,0,0,5700,29,0,0,0,0,2,0,1,2,122,670135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6409,605,8,41,41,3848,2397900,3815,2,0,41,30,7,0,7,40,4981,34224410,29484599,2398856,0,0,463,1,49,49,3702,2482800,3849,0,0,0,0,6,0,6,0,4542,0,41,0,0,0,0,255000,240,0,0,0,0,0,0,2,0,368,0,1,1,1,1
6410,309,0,0,0,3020,1252400,2725,0,0,17,8,0,0,7,118,2884,18975683,6621145,0,0,10,83,11,21,21,854,518000,775,0,0,3,1,0,0,1,10,940,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6411,215,0,20,20,2198,842400,2025,0,1,20,16,15,0,8,40,1851,5401980,11361979,5617299,0,7,151,0,29,29,2653,935400,2446,0,2,0,0,14,0,12,27,1482,10,60,0,24,24,1090,398900,1105,0,0,0,0,15,0,13,3,640,5,1,1,1,1
6412,145,2,20,20,1850,627400,2062,0,0,46,32,11,0,3,120,2014,15003793,7459654,2530883,0,13,10,0,20,20,0,480000,1101,0,0,8,7,3,0,2,71,708,7,12,1,7,7,1600,128700,1252,0,0,4,3,3,0,2,19,326,2,1,1,1,1
6413,107,9,4,4,1054,202160,706,0,0,3,2,12,0,3,14,909,5419737,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6414,412,13,9,9,2716,1636200,3133,1,0,45,35,5,0,4,41,3094,25516572,124640,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6415,70,24,0,0,0,146300,364,2,0,15,14,1,0,4,40,868,7997179,3986148,0,0,0,38,0,0,0,0,87360,255,0,0,8,5,0,0,2,0,224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6416,166,17,0,0,1566,529100,1212,2,0,28,19,0,0,1,29,1366,11200201,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6417,102,6,15,15,1091,326700,852,6,0,9,7,6,0,5,61,1250,6936863,1341163,171623,0,10,8,0,4,4,500,75000,381,0,0,3,2,2,0,2,10,187,4,3,0,0,0,120,45000,192,0,0,0,0,2,0,1,0,37,0,1,1,1,1
6418,89,52,0,0,133,308200,443,0,0,0,0,4,0,8,5,963,5695796,5001432,3101346,0,6,21,42,7,7,0,587400,1150,1,0,3,3,6,0,10,18,618,9,14,35,2,2,2250,422400,420,0,0,0,0,1,0,3,30,509,4,1,1,1,1
6419,229,101,0,0,1178,1224800,1899,9,0,88,27,20,0,19,40,2483,43578447,13853333,0,0,10,12,3,14,14,0,360000,321,1,0,44,16,1,0,4,2,289,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6420,59,12,0,0,400,87900,116,2,0,0,0,0,0,5,5,508,3059021,14969652,656063,0,5,44,65,6,6,0,594600,716,4,0,39,21,0,0,4,24,994,14,13,4,0,0,60,60000,230,4,0,0,0,0,0,1,0,119,2,1,1,1,1
6421,61,27,0,0,500,125620,122,26,0,0,0,0,0,5,5,636,3837039,0,1723039,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,32400,150,2,0,0,0,0,0,2,0,54,2,1,1,0,1
6422,84,1,2,2,250,181220,498,0,0,5,4,9,0,3,46,845,6298080,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6423,28,0,0,0,218,108220,268,0,0,0,0,0,0,1,29,382,1626100,1343534,9262746,0,5,29,2,20,20,0,134080,368,0,0,13,7,1,0,1,7,430,9,51,3,16,16,974,218300,468,0,0,5,2,3,0,3,15,642,2,1,1,1,1
6424,141,5,0,0,540,260900,640,0,0,4,2,19,0,6,0,933,8851283,9066678,1278,0,0,57,7,22,22,814,256500,1087,0,1,0,0,23,0,8,28,889,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,1
6425,133,123,0,0,0,560400,711,76,0,0,0,3,0,11,0,1623,10072059,1348085,1565903,0,5,14,12,0,0,0,121300,220,4,0,0,0,0,0,3,0,201,4,9,8,1,1,800,134500,85,0,0,2,2,0,0,6,0,197,3,1,1,1,1
6426,49,3,3,3,0,44420,143,0,0,0,0,3,0,5,5,433,2914695,329769,3202767,0,3,5,1,0,0,0,19800,85,0,0,0,0,2,0,2,0,53,2,22,3,3,3,700,104940,294,3,0,9,7,7,0,2,0,225,4,1,1,1,1
6427,96,2,0,0,0,147700,363,1,0,21,7,8,0,4,13,722,8160285,442171,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6428,53,22,5,5,500,96500,221,22,0,0,0,6,0,3,18,691,5167279,7868226,6484500,0,7,18,19,2,2,0,178320,586,13,0,26,18,4,0,2,24,503,5,19,0,9,9,250,179580,442,0,0,20,13,4,0,3,8,302,6,1,1,1,1
6429,170,8,50,50,2180,640400,1853,7,0,10,9,11,0,5,62,2000,11444717,720523,0,0,13,20,0,0,0,200,75000,279,0,0,0,0,1,0,1,1,160,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6430,56,0,0,0,0,193700,573,0,0,11,10,3,0,3,21,544,4449697,2130062,2070129,0,5,24,0,0,0,400,173700,457,0,0,2,1,0,0,7,38,404,5,11,0,0,0,0,45000,170,0,1,9,4,0,0,4,4,136,0,1,1,1,1
6431,20,15,0,0,0,17820,8,5,0,0,0,0,0,3,4,269,9671573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6432,41,2,0,0,0,85800,298,0,0,0,0,6,0,7,67,688,3684237,0,1678281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,360,19820,155,0,0,0,0,7,0,2,7,146,0,1,1,0,1
6433,30,2,8,8,0,38660,142,2,0,0,0,13,0,1,5,362,1790984,4554400,1312173,0,7,83,7,2,2,60,57840,360,7,1,2,2,8,0,3,5,846,9,17,0,0,0,0,0,0,0,3,0,0,0,0,2,5,400,0,1,1,1,1
6434,91,3,0,0,400,181220,619,1,0,9,7,8,0,4,40,893,8043026,8426723,2925300,0,6,49,2,3,3,810,276180,656,1,0,20,13,4,0,2,0,413,5,40,4,17,17,930,255000,622,1,0,1,1,1,0,1,12,462,4,1,1,1,1
6435,99,36,12,12,840,382700,642,32,0,2,2,0,0,11,40,1288,9616713,1155014,3156205,2,12,7,6,9,9,60,45000,155,6,0,0,0,0,0,1,0,159,1,23,16,24,24,350,195000,650,14,0,0,0,0,0,4,3,478,6,1,1,1,1
6436,70,0,3,3,0,105620,302,0,0,0,0,0,0,2,40,738,3938495,2670767,0,0,0,43,13,0,0,250,142200,257,0,0,6,3,5,0,1,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6437,106,13,0,0,917,318200,968,13,0,16,10,16,0,15,45,1114,7211298,2262776,0,0,10,44,8,3,3,0,118400,465,6,0,0,0,4,0,2,0,321,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6438,70,38,12,12,850,266100,536,4,0,16,13,12,0,3,40,1144,11563661,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6439,101,27,0,0,564,233620,572,7,0,0,0,10,0,6,5,868,5031444,2150054,2457914,0,9,64,2,0,0,570,197480,604,0,0,0,0,3,0,1,0,403,1,13,10,21,21,430,180000,448,1,0,0,0,3,0,3,0,356,5,1,1,1,1
6440,94,9,10,10,66,347120,686,9,0,51,32,3,0,1,40,1110,14848836,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6441,120,40,1,1,0,367400,762,31,0,5,4,8,0,3,23,1170,8334776,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6442,188,71,8,8,1050,923100,1293,0,0,12,10,4,0,2,40,1905,14594841,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6443,153,0,0,0,0,367400,624,0,1,37,16,0,0,4,1,1186,19038010,10168619,2165506,0,0,91,0,0,0,700,435000,570,0,0,33,4,0,0,1,11,841,0,3,0,0,0,0,255000,375,0,0,5,0,0,0,1,1,30,0,1,1,1,1
6444,42,34,4,4,0,96500,283,0,0,0,0,4,0,5,40,752,20225371,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6445,130,3,0,0,1000,247820,813,0,0,4,3,4,0,3,2,850,4470586,7008289,1613164,0,10,62,61,5,5,500,674580,735,0,0,0,0,2,0,3,0,950,5,12,14,0,0,250,120000,424,1,0,0,0,1,0,2,0,176,4,1,1,1,1
6446,114,1,24,24,1291,577400,1458,0,0,7,5,4,0,8,67,1385,7124460,1824038,469932,0,7,13,0,10,10,200,330000,816,0,0,0,0,2,0,3,73,626,6,9,0,0,0,500,30000,287,0,0,0,0,1,0,2,0,81,1,1,1,1,1
6447,220,12,56,56,2480,810300,2183,1,0,11,8,52,0,8,50,2385,18702048,3507725,495723,0,14,54,1,2,2,1090,134900,1141,0,1,0,0,10,0,3,70,763,0,0,2,2,2,250,339000,183,0,0,0,0,1,0,1,0,84,1,1,1,1,1
6448,42,4,3,3,0,19820,4,2,0,0,0,0,0,5,1,322,2806570,2172556,3193703,0,0,24,3,0,0,0,30780,150,0,0,0,0,3,0,2,0,191,1,41,1,0,0,240,169320,523,1,0,4,2,3,0,5,20,411,0,1,1,1,1
6449,40,2,0,0,0,28500,56,0,0,0,0,0,0,3,12,361,1867762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6450,71,108,0,0,550,282400,508,94,0,62,40,1,0,5,40,1560,15086889,13142237,0,0,7,26,64,0,0,0,456000,714,58,0,17,8,2,0,3,38,878,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6451,91,0,8,8,108,111120,822,0,0,0,0,23,0,7,52,1053,5797582,6501147,1412502,0,8,111,2,5,5,1540,751880,1506,1,0,2,2,12,0,4,72,1220,4,12,0,12,12,800,45000,710,0,0,0,0,3,0,3,10,251,6,1,1,1,1
6452,80,7,2,2,720,157520,394,7,0,6,3,3,0,5,5,663,4448535,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6453,111,9,30,30,1460,361900,1076,1,1,20,15,18,0,24,24,1288,8298608,1013947,911762,0,7,40,3,30,30,1102,297000,1216,1,0,4,0,16,0,24,14,670,7,3,0,47,47,400,83000,368,0,0,0,0,3,0,11,0,419,3,1,1,1,1
6454,155,5,0,0,666,356600,905,1,0,2,1,11,0,3,11,1376,10035662,2111427,1469485,0,0,0,0,0,0,260,45000,152,0,0,0,0,2,0,2,0,198,1,0,2,1,1,250,30000,285,0,0,1,0,4,0,1,0,137,2,1,1,1,1
6455,211,92,29,29,2410,1073300,2110,91,1,18,13,29,0,7,81,2751,19553748,4347107,0,0,14,85,14,0,0,240,506700,596,13,0,7,5,9,0,1,0,587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6456,196,212,0,0,2043,1487400,1728,58,0,0,0,21,0,8,13,2650,22069118,21872829,17700427,0,8,153,164,6,6,1740,1900600,1770,30,1,0,0,28,0,10,3,2112,5,74,78,15,15,847,806700,1115,18,1,0,0,15,0,5,10,1221,4,1,1,1,1
6457,88,6,0,0,800,125120,592,6,0,5,3,7,0,3,40,825,4344998,1352157,0,0,6,31,0,0,0,0,56100,204,0,0,0,0,1,0,1,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6458,71,4,0,0,500,66220,298,0,0,10,6,0,0,2,14,596,5658118,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6459,80,1,0,0,240,115160,242,1,0,4,2,2,0,3,28,724,5542313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6460,57,1,0,0,400,49600,59,0,0,0,0,3,0,3,2,396,2807171,320407,1148537,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,21,0,1,1,250,76520,275,0,0,2,2,0,0,1,12,233,4,1,1,1,1
6461,173,3,21,21,600,697400,1922,3,0,9,6,20,0,7,120,2088,12333858,12112953,0,0,13,188,84,20,20,3024,1542500,2730,82,0,0,0,16,0,6,80,2568,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6462,163,12,6,6,1530,581600,1227,1,0,16,12,12,0,7,25,1395,9384500,1878754,0,0,7,27,1,12,12,900,282000,860,0,0,0,0,4,0,1,10,378,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6463,83,1,2,2,630,115160,385,1,0,4,1,7,0,4,5,742,5996917,264286,0,0,8,5,0,0,0,120,20340,195,0,0,0,0,0,0,1,0,49,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6464,50,1,2,2,500,84300,280,0,0,0,0,2,0,3,40,764,2909094,2925735,0,0,6,60,0,14,14,650,177660,552,0,0,4,4,1,0,2,0,488,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6465,91,0,0,0,0,250320,568,0,0,14,13,1,0,2,40,808,7031004,790530,0,0,0,2,0,0,0,0,14580,0,0,0,3,2,0,0,1,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6466,255,7,36,36,2499,858100,2165,0,2,11,8,33,0,10,23,2223,14167563,947499,10652394,0,12,14,0,0,0,780,87000,715,0,0,1,0,7,0,7,0,192,3,207,5,22,22,1614,821900,1857,0,1,2,3,9,0,7,0,1539,9,1,1,1,1
6467,135,0,0,0,940,277400,736,0,0,6,3,0,0,4,26,1017,6681603,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6468,140,7,7,7,1317,451800,1249,7,0,4,3,13,0,4,60,1333,5607747,66636,0,0,7,0,0,0,0,0,0,120,0,0,0,0,1,0,1,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6469,63,3,0,0,0,61600,125,0,0,0,0,10,0,1,7,478,2873072,7529258,1557237,0,4,23,2,22,22,280,190620,430,0,0,25,18,0,0,2,14,480,6,1,0,0,0,240,89580,0,0,0,3,1,0,0,1,0,40,0,1,1,1,1
6470,197,24,19,19,1849,738200,1874,24,1,10,6,17,0,4,64,2111,15721586,5393047,1575720,0,13,47,7,16,16,1702,358900,1689,6,0,1,0,8,0,1,30,780,7,13,4,2,2,518,89800,513,3,1,0,0,5,0,2,6,206,1,1,1,1,1
6471,91,48,7,7,600,271700,591,11,0,7,5,14,0,6,40,1176,9293512,1681049,0,0,6,11,13,3,3,0,60000,372,8,0,1,0,4,0,2,23,311,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6472,144,3,20,20,1720,517400,1330,0,1,6,4,18,0,7,45,1435,7653966,5916349,0,0,14,39,1,20,20,1800,512000,1797,0,2,3,2,14,0,5,80,1045,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6473,150,1,4,4,704,382900,859,0,0,0,0,0,0,4,49,1272,7467663,905946,676181,0,0,3,0,0,0,0,30000,50,0,0,0,0,0,0,0,7,95,0,9,0,0,0,0,45000,0,0,0,0,0,0,0,1,0,81,0,1,1,1,1
6474,462,152,17,17,1530,2498900,3175,91,0,44,32,0,0,5,80,4327,35272755,288667,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6475,141,25,0,0,496,292800,863,0,0,11,7,17,0,20,1,1164,10574489,1789638,2289940,0,10,14,6,4,4,700,105000,503,0,0,1,1,3,0,6,4,220,3,17,4,8,8,600,119700,454,0,0,0,0,2,0,4,0,253,1,1,1,1,1
6476,81,4,21,21,730,229320,389,3,0,16,10,1,0,5,20,861,8216737,2525236,0,0,6,0,0,0,0,0,27900,43,0,0,9,5,0,0,1,4,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6477,46,6,17,17,250,126260,298,5,0,0,0,5,0,3,40,789,3443891,10566700,3743932,0,7,26,4,19,19,560,333240,940,4,0,45,23,7,0,2,38,722,7,53,6,3,3,1340,232400,686,6,0,4,1,8,0,5,13,533,0,1,1,1,1
6478,61,62,2,2,734,292700,456,7,0,4,2,13,0,6,30,1033,11332092,2924266,0,0,6,12,16,0,0,136,120000,119,2,0,2,1,2,0,2,0,195,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6479,71,1,0,0,550,144800,418,0,0,19,10,0,0,1,40,757,10168259,5141812,0,0,6,9,3,0,0,97,0,0,0,0,16,7,0,0,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6480,81,3,0,0,0,193800,436,0,0,33,16,1,0,3,12,737,12928490,674510,438493,0,11,8,0,0,0,0,26220,120,0,0,2,0,0,0,1,0,63,0,2,0,0,0,0,0,0,0,0,2,0,0,0,3,0,28,0,1,1,1,1
6481,375,12,21,21,2752,1494200,3318,0,0,3,0,8,0,10,120,3306,22127943,4264268,753900,0,12,71,3,0,0,856,386300,1270,0,0,0,0,4,0,2,40,729,6,29,3,0,0,0,150000,623,0,0,0,0,2,0,2,0,231,4,1,1,1,1
6482,86,140,8,8,911,396200,653,91,0,4,2,1,0,6,46,1804,13324281,979547,0,0,13,1,1,0,0,0,60000,0,0,0,5,3,0,0,1,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6483,107,80,20,20,1040,503300,779,37,0,3,2,10,0,3,40,1615,11726115,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1
6484,88,8,5,5,840,171260,442,0,0,7,4,17,0,4,6,805,5587596,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6485,71,2,0,0,0,72060,434,0,0,11,5,28,0,2,40,846,9144836,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6486,52,39,20,20,750,104940,417,24,0,0,0,2,0,4,14,977,5668064,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6487,14,31,0,0,0,42420,76,2,0,0,0,4,0,1,17,400,2791871,619575,0,0,0,7,7,0,0,0,27340,0,0,0,0,0,1,0,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6488,121,128,16,16,1199,587300,987,24,0,3,2,7,0,4,40,1883,11072307,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6489,99,7,6,6,850,145200,464,3,0,3,2,6,0,1,8,817,6398782,13547169,8210123,0,7,228,3,47,47,2940,1044320,2936,2,1,6,4,20,0,5,13,2023,12,199,2,11,11,1740,1170480,1843,0,2,0,0,24,0,3,19,1577,8,1,1,1,1
6490,47,3,1,1,100,73560,236,0,0,0,0,0,0,5,49,637,2498789,616449,4233737,0,0,14,4,0,0,120,45640,10,0,0,0,0,1,0,2,0,126,0,36,6,0,0,806,98420,406,1,0,7,3,6,0,2,3,324,0,1,1,1,1
6491,122,34,19,19,1830,700300,1525,0,1,8,5,30,0,10,55,1694,12116706,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6492,134,39,1,1,1705,595400,1306,15,0,6,6,21,0,11,41,1596,11220825,1171944,0,0,6,10,8,0,0,277,60000,414,3,0,0,0,3,0,2,0,135,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6493,267,215,40,40,2550,2007800,2519,0,0,3,2,5,0,4,20,3521,26968538,36684911,49856491,0,12,336,380,18,18,2880,4089500,3030,372,1,3,2,3,0,5,49,5229,8,344,364,2,2,3790,4680200,3631,362,0,0,0,23,0,1,32,4925,6,1,1,1,1
6494,70,1,0,0,100,170260,468,0,0,0,0,0,0,4,53,761,7731002,6373938,0,0,0,10,1,0,0,29,50760,140,0,0,13,10,0,0,3,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6495,231,10,37,37,3233,1099300,2855,9,1,18,14,46,0,9,92,2576,17320052,6102780,2454821,0,14,110,8,2,2,1410,840300,1465,7,1,4,1,19,0,3,41,1173,3,16,1,5,5,1024,220500,1092,1,0,0,0,11,0,8,24,417,6,1,1,1,1
6496,133,8,7,7,1590,355700,1259,1,0,6,3,6,0,3,22,1181,7728490,1506074,704411,0,9,14,3,0,0,540,147000,538,0,0,2,0,2,0,2,10,219,3,14,0,0,0,420,90000,360,0,1,0,0,2,0,3,0,140,2,1,1,1,1
6497,145,19,30,30,2360,616400,1966,7,0,36,26,14,0,10,53,1739,16532854,3289841,0,0,13,5,1,10,10,480,315000,500,1,0,9,3,3,0,2,67,540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6498,80,6,3,3,0,171060,542,6,0,18,11,21,0,4,40,921,10908991,6727729,0,0,7,15,0,7,7,0,168240,443,0,0,21,6,5,0,2,4,254,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6499,134,0,0,0,420,262400,480,0,0,2,2,0,0,4,3,1013,8660832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
6500,48,0,5,5,560,71660,420,0,0,0,0,2,0,5,16,482,2566850,211080,1829575,0,6,3,0,0,0,0,0,84,0,0,0,0,1,0,1,0,33,1,17,0,2,2,180,7860,555,0,0,8,7,1,0,1,0,161,4,1,1,0,1
6501,69,36,21,21,20,204600,156,3,0,8,6,1,0,6,2,880,6170875,122549,6080016,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,19,0,59,1,20,20,300,27060,300,0,0,0,0,0,0,17,4,1707,0,1,1,1,1
6502,72,13,24,24,200,322400,692,4,0,10,10,8,0,2,40,1060,6660095,3965170,0,0,13,19,2,0,0,60,135000,317,0,0,11,11,2,0,1,0,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
