level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3
67,2,0,0,350,110020,300,0,0,10,5,4,0,7,20,674,7019316,0,190682,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,120,9540,72,0,0,0,0,1,0,2,0,27,0
41,0,1,1,400,58800,235,0,0,0,0,6,0,3,20,411,2149279,0,2506743,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,4,1,1,300,78300,364,4,0,6,3,4,0,1,12,318,6
65,15,0,0,570,115160,265,0,0,0,0,1,0,6,0,572,4651274,3644806,0,0,6,7,3,1,1,120,31140,25,0,0,12,6,0,0,2,0,120,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0,0,0,0,33320,90,0,0,0,0,2,0,2,0,241,1908415,19608983,8801352,0,4,157,6,27,27,2040,904080,1922,0,0,44,27,6,0,11,87,1920,12,62,13,1,1,300,360000,983,0,0,19,14,5,0,5,0,542,1
21,2,0,0,200,50700,202,0,0,0,0,3,0,1,25,333,1864335,4133702,138351,0,3,46,7,5,5,999,197220,805,0,0,0,0,4,0,4,59,789,13,1,0,0,0,250,0,72,0,0,0,0,2,0,1,0,18,0
47,6,0,0,120,42420,150,1,0,0,0,3,0,2,27,504,8761249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,35,0,0,0,55200,152,28,0,0,0,3,0,1,15,484,2862323,1824915,1010785,0,5,8,21,0,0,0,96920,95,6,0,0,0,2,0,2,10,268,3,9,11,0,0,0,27000,43,5,0,0,0,2,0,2,2,148,2
42,0,0,0,89,52500,166,0,0,0,0,5,0,2,38,510,2217023,0,8139537,0,0,38,0,0,0,300,103200,370,0,0,7,5,3,0,1,40,509,0,42,4,0,0,862,353600,877,3,0,7,3,2,0,3,66,736,0
6,6,0,0,0,8100,0,1,0,0,0,0,0,1,0,95,604567,1270352,2066887,0,0,9,16,0,0,0,13800,23,0,0,0,0,2,0,2,4,173,1,2,28,0,0,0,101220,126,2,0,0,0,0,0,1,23,328,1
22,0,0,0,725,71660,518,0,0,0,0,10,0,4,40,478,7852856,0,16061,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0
11,0,0,0,0,2160,0,0,0,0,0,2,0,1,0,81,413093,1625401,5395881,0,0,29,3,0,0,0,21540,14,0,0,0,0,0,0,1,2,248,0,78,4,1,1,867,203100,473,0,0,5,2,0,0,4,3,658,5
139,2,4,4,262,280300,877,0,0,10,6,23,0,5,45,1241,12163813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,6,6,416,256420,630,0,0,10,7,21,0,4,40,1270,14262426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,3,0,0,2111,1046100,1834,0,0,1,0,0,0,9,1,2367,23055576,21728013,191551,0,8,265,56,0,0,2179,1745200,2275,22,0,0,0,0,0,4,91,2949,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0
90,3,6,6,750,223160,672,0,0,15,13,0,0,7,31,923,10794382,15634849,1163014,0,11,110,8,6,6,250,405240,980,2,0,31,24,0,0,6,10,871,7,0,0,0,0,0,0,0,0,1,4,3,0,0,2,0,27,0
132,41,0,0,400,292400,587,41,0,0,0,0,0,5,19,1215,9439301,1455910,0,0,0,14,8,0,0,0,195000,250,8,0,11,4,0,0,3,21,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,102,20,20,750,367400,556,7,0,0,0,9,0,8,40,1487,9813663,7161629,0,0,7,7,86,2,2,540,810000,739,13,0,4,2,3,0,5,80,1156,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,1,20,20,730,274820,1138,0,0,12,7,14,0,14,15,1248,10252688,3902445,198964,0,9,34,3,5,5,540,416580,876,0,1,1,1,3,0,7,40,551,4,1,0,0,0,0,0,359,0,0,0,0,1,0,1,0,15,1
104,3,0,0,1276,233320,1087,3,0,2,2,0,0,6,29,1005,4496559,1419952,0,0,9,23,3,3,3,0,126180,748,2,0,0,0,1,0,2,10,292,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
28,0,0,0,0,20220,105,0,0,0,0,1,0,2,17,316,2367582,0,3538682,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1,0,0,252,76780,180,1,0,3,2,0,0,1,8,382,0
71,14,16,16,600,206600,445,0,0,9,7,13,0,1,40,952,8149619,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,4,0,0,981,582500,1025,4,0,0,0,13,0,8,6,1670,13426967,423397,181860,0,0,4,0,0,0,480,30000,437,0,0,0,0,3,0,3,0,63,0,0,0,0,0,0,45000,186,0,0,0,0,2,0,2,0,33,0
58,4,6,6,0,50600,592,4,1,0,0,5,1,3,35,716,2246003,2069174,0,0,10,12,0,7,7,400,45900,263,0,0,2,2,2,0,1,0,155,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,4,28,28,2710,757400,2568,1,1,12,10,10,0,17,82,1869,13552503,6144269,1620429,0,13,75,5,13,13,1620,482000,1443,0,2,2,0,3,0,5,40,862,7,30,0,1,1,540,242000,564,0,0,0,0,2,0,5,12,291,4
146,0,0,0,0,258020,604,0,0,0,0,0,0,5,1,964,6403600,1175875,1018947,0,0,10,0,0,0,0,59580,0,0,0,0,0,0,0,3,0,139,0,12,0,0,0,0,45000,120,0,0,0,0,0,0,1,0,131,0
173,12,0,0,1035,393700,1093,12,0,0,0,12,0,7,12,1306,8117024,5805905,3390929,0,4,119,4,0,0,1271,521900,1250,4,0,0,0,14,0,5,0,977,4,57,4,8,8,1081,283400,1106,3,0,0,0,16,0,4,0,585,1
103,61,23,23,730,589400,878,24,0,30,23,15,0,3,43,1556,18569370,7279844,4372449,0,9,54,41,5,5,660,387000,636,5,0,1,1,9,0,3,0,681,0,53,18,21,21,10,309000,1160,1,0,6,5,3,0,5,12,701,4
100,2,21,21,370,203000,388,0,0,11,8,0,0,21,9,1030,10283846,7100166,0,0,5,121,7,30,30,1631,640500,1690,2,1,4,1,0,0,4,38,1309,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,38,6,6,0,220420,700,37,0,0,0,3,0,2,40,1113,5331619,0,8332844,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,92,5,5,0,807480,679,24,0,8,5,1,0,1,74,1202,6
82,0,0,0,0,262400,548,0,0,35,24,0,0,6,40,865,13526900,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,4,0,0,0,88820,254,0,0,13,7,1,0,3,2,627,7535112,2257370,2564901,0,0,4,0,0,0,0,26100,0,0,0,7,1,0,0,3,0,79,0,0,0,0,0,0,2300,0,0,0,5,2,0,0,1,0,35,0
162,5,0,0,660,303300,711,0,0,0,0,0,0,17,10,1341,13371246,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,9,39,39,1883,560000,1578,8,0,11,10,28,0,12,24,1615,8108308,2894974,0,0,12,33,9,2,2,807,286800,801,9,0,3,3,6,0,3,32,541,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,10,0,0,950,464300,1178,2,0,11,9,1,0,5,38,1380,10525569,1189991,0,0,10,3,0,0,0,60,90000,100,0,0,0,0,0,0,1,0,28,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,2,4,4,970,223160,685,2,0,3,2,11,0,5,9,828,6701749,2361708,959199,0,10,34,0,0,0,620,120240,514,0,0,0,0,6,0,4,0,255,4,12,0,0,0,660,81000,720,0,0,0,0,2,0,3,0,131,4
99,117,2,2,0,502400,576,117,0,61,28,9,0,4,24,1637,21484988,8265285,15304466,0,6,93,94,0,0,310,825000,906,94,0,2,1,10,0,2,0,1283,5,173,171,0,0,2000,1743600,1427,170,0,0,0,12,0,4,0,2321,5
111,0,1,1,862,275100,645,0,0,38,9,1,0,7,11,903,15780183,5463205,1526181,0,9,15,0,2,2,300,60000,426,0,0,22,3,6,0,6,0,201,1,5,0,1,1,250,15000,231,0,0,5,2,4,0,4,0,87,1
270,7,12,12,1890,1209500,2445,2,1,10,9,14,0,6,114,2600,15417676,6104171,464012,0,12,106,4,7,7,1630,665000,1700,3,0,0,0,8,0,3,11,914,6,10,1,0,0,0,0,113,1,0,0,0,1,0,1,0,76,0
121,0,0,0,60,292400,946,0,0,3,2,10,0,6,60,1132,5543291,3316,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3,0,0,313,178460,582,3,0,7,2,8,0,4,19,987,8039990,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,1,0,0,0,136200,316,0,1,7,5,9,0,1,0,681,5934949,2677287,17244203,0,4,40,1,0,0,400,141900,348,0,0,0,0,1,0,1,0,295,0,106,0,0,0,1620,660000,1835,0,0,49,23,0,0,1,80,1274,9
86,5,0,0,500,135500,521,0,0,6,3,4,0,2,14,660,5101077,0,1327848,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1,0,0,760,139320,375,0,0,0,0,2,0,2,8,234,6
71,0,20,20,797,136720,431,0,0,4,2,3,0,2,40,1001,6387431,4588631,419123,0,6,22,0,22,22,1150,248780,1136,0,0,2,2,5,0,3,40,723,12,0,0,2,2,0,0,148,0,0,0,0,2,0,1,0,22,0
55,0,0,0,0,62220,58,0,0,0,0,0,0,4,12,670,5439780,2678593,1079813,0,0,52,0,0,0,0,129480,336,0,0,0,0,0,0,1,14,470,0,1,0,0,0,0,12900,120,0,0,6,4,0,0,1,9,68,0
122,5,0,0,850,217600,682,0,0,4,4,3,0,3,5,835,6502491,1068622,2702964,0,6,1,0,0,0,200,0,108,0,0,2,1,1,0,1,0,23,0,33,20,0,0,804,220800,763,12,0,0,0,3,0,3,0,377,5
158,15,6,6,748,401700,1012,0,0,3,1,16,0,7,16,1293,11270878,2735962,4511512,0,7,20,9,1,1,820,135000,597,0,0,0,0,6,0,3,0,285,2,62,0,0,0,607,242000,827,0,0,0,0,17,0,3,0,478,1
495,508,36,36,4460,4927400,4589,335,0,8,6,44,0,6,120,7220,80793674,44006425,29159814,0,14,500,433,40,40,3154,5177000,4870,254,0,1,0,29,0,7,80,6121,7,145,215,20,20,207,2460000,2682,120,1,1,1,14,0,6,72,2654,7
889,90,21,21,4360,4036100,5829,28,0,12,10,8,0,3,70,6394,29157493,15419257,1616244,0,7,355,56,20,20,5810,2430700,4060,17,2,3,3,8,0,1,80,3214,7,23,5,22,22,560,2900,648,0,0,0,0,1,0,1,0,293,4
58,2,1,1,18,77620,167,2,0,0,0,5,0,5,11,528,4551540,5888063,9238909,0,5,52,0,0,0,720,171500,757,0,0,12,7,6,0,3,16,485,6,43,0,15,15,800,269580,775,0,0,12,2,11,0,2,25,703,1
81,3,0,0,289,87020,299,0,0,0,0,9,0,3,41,871,5370591,8076691,0,0,0,86,0,21,21,900,417080,1061,0,1,6,2,38,0,4,0,857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,3,5,5,1061,339100,719,0,0,4,3,40,0,3,0,1095,8291873,345106,0,0,5,0,0,0,0,0,0,120,0,0,0,0,2,0,1,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,3,1,1,0,493160,1667,0,0,31,27,5,0,4,71,1516,11753336,2819146,0,0,11,20,1,0,0,2250,240000,335,0,0,3,3,0,0,0,40,386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,0,0,0,83420,242,0,0,20,3,19,0,3,3,608,9674043,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,4,0,0,0,66120,168,4,0,0,0,6,0,1,14,503,2376286,1239042,3821111,0,5,29,3,0,0,299,60900,456,2,0,0,0,4,0,4,0,242,5,59,11,0,0,1469,334280,934,11,0,8,5,4,0,2,10,564,3
121,2,0,0,153,252260,490,0,0,3,2,0,0,5,35,1027,9130896,461544,1131099,0,0,1,0,6,6,0,0,0,0,0,0,0,0,0,1,0,50,0,10,0,5,5,0,26660,120,0,0,0,0,0,0,2,0,119,0
139,2,2,2,240,382400,767,0,0,12,6,0,0,5,57,1353,13730548,6536386,6939842,0,0,29,7,3,3,872,197900,240,0,1,2,1,0,0,7,0,571,0,48,5,0,0,0,209600,240,0,0,0,0,0,0,7,0,541,0
121,6,0,0,360,202900,464,4,0,3,2,3,0,4,0,868,6695877,0,906797,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,0,0,180,52460,155,3,0,0,0,0,0,4,0,126,1
119,5,15,15,1290,452200,1307,5,0,13,8,3,0,2,100,1544,9850526,2497615,868242,0,13,1,0,0,0,0,120000,96,0,0,7,7,1,0,3,0,48,0,20,0,0,0,540,0,463,0,0,0,0,1,0,0,0,129,1
49,3,7,7,792,105920,394,3,0,0,0,7,0,1,44,728,3464210,656853,1194287,0,3,4,3,0,0,60,40680,150,3,0,0,0,2,0,1,12,141,0,18,3,0,0,0,34920,160,3,0,4,2,11,0,1,0,157,0
77,0,15,15,400,193700,408,0,0,21,14,0,0,2,40,874,4501888,0,9473811,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,14,14,800,383700,1213,0,0,31,7,4,0,7,80,798,7
109,3,0,0,194,252920,670,0,0,0,0,0,0,6,43,982,5770852,1256718,1014097,0,0,7,0,0,0,0,74580,205,0,0,0,0,0,0,2,30,236,0,7,2,0,0,596,60000,120,0,0,0,0,0,0,2,16,166,0
62,9,4,4,910,169160,522,9,0,0,0,14,0,5,43,810,7571295,7065599,1086665,0,5,71,8,0,0,834,252340,906,7,0,11,5,15,0,8,25,781,4,7,1,0,0,675,63600,851,1,0,0,0,5,0,1,0,104,3
61,6,0,0,0,44420,6,6,0,0,0,0,0,4,2,478,3824676,1889760,0,0,0,21,2,0,0,120,52080,190,2,0,4,2,0,0,3,0,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,6,0,0,560,129320,388,0,0,1,0,14,0,2,13,596,4559493,650030,0,0,8,3,1,1,1,380,32400,172,0,0,0,0,1,0,1,3,89,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,10,5,5,1294,361200,1038,9,0,10,4,0,0,5,41,1310,6204557,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,9,22,22,968,264400,790,0,0,17,9,16,0,3,53,1246,9649383,2887423,0,0,11,18,5,19,19,711,95220,523,0,0,3,1,3,0,1,0,322,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,6,10,7,0,0,7,1,1714,5620981,0,272014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,2,0,77,0
144,7,26,26,555,245820,569,7,0,0,0,15,0,6,1,1175,10941048,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,5,5,1008,381200,859,0,0,1,1,1,0,10,19,1198,7796652,2133813,0,0,6,18,3,19,19,541,105000,290,0,0,0,0,0,0,2,0,318,4,0,0,0,0,0,30000,0,0,0,0,0,0,0,0,0,0,0
101,29,5,5,0,337400,471,29,0,1,1,0,0,2,21,993,8289292,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,0,0,0,400,125220,440,0,0,8,5,6,0,5,6,599,4684602,9084846,14135800,0,9,2,0,0,0,0,10380,40,0,0,42,14,0,0,2,0,82,0,11,0,0,0,400,126900,279,0,0,78,12,1,0,4,0,227,1
110,23,1,1,440,262400,527,1,0,0,0,2,0,3,0,883,7784412,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,26,26,820,181220,424,1,0,4,2,1,0,2,9,865,6250026,178721,0,0,6,1,0,0,0,0,0,15,0,0,0,0,0,0,2,0,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,6,0,0,250,79520,161,0,0,0,0,7,0,2,13,553,2616636,5053725,657978,0,5,16,0,0,0,400,140400,314,0,0,32,21,2,0,7,0,213,2,6,0,0,0,0,40740,227,0,0,2,2,1,0,1,0,78,3
147,1,42,42,720,457400,1324,0,0,57,28,18,0,9,40,1547,18592591,13219549,646,0,7,97,1,20,20,920,680300,1363,0,1,34,29,9,0,5,43,1049,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
71,2,0,0,621,117160,440,1,0,28,17,16,0,5,40,805,13898660,846863,0,0,6,9,0,6,6,0,162240,177,0,0,0,0,1,0,1,0,143,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,1,21,21,1090,802400,1774,0,0,31,23,5,0,2,40,1774,15014116,0,2765335,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,20,20,2020,360000,1296,0,2,0,0,1,0,2,80,719,6
30,23,0,0,400,69660,96,5,0,0,0,0,0,2,25,510,3672270,0,2061003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,13,0,0,0,79540,128,1,0,0,0,0,0,1,2,301,0
100,1,5,5,800,260120,543,1,0,27,18,9,0,4,15,852,8414483,1476531,2519216,0,7,25,0,10,10,0,162000,629,0,0,8,4,3,0,2,10,319,5,20,1,0,0,1320,0,561,1,0,4,3,4,0,1,0,167,3
102,12,4,4,507,254920,608,11,1,16,9,2,0,13,12,1052,13272180,2588861,233008,0,10,32,5,10,10,720,139480,731,5,0,0,0,2,0,1,0,375,4,0,0,0,0,0,0,108,0,0,0,0,1,0,1,0,17,0
152,11,0,0,0,562400,1366,0,0,10,8,9,0,4,88,1630,10133584,100341,0,0,11,0,0,0,0,0,0,120,0,0,0,0,1,0,2,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,0,0,0,400,33320,181,0,0,0,0,3,0,2,0,333,1658002,0,12162824,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,1,37,37,3290,1315380,3338,0,0,1,1,5,0,1,57,2656,11
180,66,32,32,2528,966400,2185,47,0,9,9,6,0,2,41,2131,14865026,5422791,0,0,14,66,10,10,10,1188,502900,1203,0,0,0,0,10,0,2,51,895,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,1,4,4,1230,457400,1260,0,0,9,9,6,0,4,42,1326,7611814,11507323,2715579,0,12,123,0,22,22,1950,822000,2189,0,0,3,2,9,0,5,80,1478,7,32,0,11,11,1570,276000,1480,0,1,0,0,4,0,4,31,546,6
139,0,5,5,60,307400,814,0,0,7,3,2,0,7,26,1094,13087133,6086496,13637,0,3,14,0,10,10,0,105000,286,0,0,0,0,2,0,3,0,198,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
159,57,44,44,939,863300,1555,0,0,133,59,1,0,5,50,2295,30063654,13866157,1187586,0,11,51,104,0,0,1600,1125000,1582,27,0,11,4,1,0,3,80,1440,2,0,0,0,0,0,0,0,0,0,12,6,0,0,1,0,25,0
77,3,8,8,850,171760,1050,3,0,4,4,10,0,4,30,1021,5195085,3318833,2553947,0,10,40,0,0,0,1620,269460,1339,0,0,0,0,3,0,3,34,546,6,25,0,6,6,940,121500,826,0,1,0,0,2,0,2,3,287,5
60,59,0,0,0,105620,185,7,0,0,0,6,0,4,10,769,4995792,350116,241270,0,0,5,3,0,0,0,9540,144,1,0,0,0,2,0,2,0,59,0,3,3,0,0,0,0,192,2,0,0,0,1,0,1,0,40,0
191,51,1,1,1270,828800,1385,20,0,9,8,23,0,5,40,1801,12461466,7487162,1849521,0,6,59,24,30,30,2590,948300,2158,5,0,2,2,9,0,4,80,1283,7,4,4,17,17,250,0,596,3,0,1,0,2,0,3,10,242,5
145,4,20,20,400,337400,912,4,0,42,19,5,0,8,12,1281,13816320,2361499,4034572,0,7,16,1,20,20,0,240000,831,1,0,1,0,2,0,4,32,457,5,80,1,16,16,2250,480000,1042,1,1,0,0,1,0,5,10,675,9
86,9,5,5,1160,247820,949,0,0,5,4,15,0,8,80,1186,5360065,5510519,1399405,0,12,95,4,20,20,1900,662080,1769,0,1,0,0,10,0,8,80,1268,7,54,0,0,0,430,207000,774,0,0,0,0,8,0,2,0,337,1
334,11,40,40,2900,1087000,2859,11,4,26,17,26,0,16,120,5074,24892866,1971790,0,0,13,22,0,0,0,0,0,0,0,0,1,1,0,0,0,0,441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,0,0,0,0,97000,488,0,0,42,29,4,0,2,40,777,11264385,214461,0,0,4,1,0,0,0,300,137160,72,0,0,0,0,1,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,7,20,20,400,322900,688,0,0,30,19,1,0,6,40,1180,11186955,469839,92,0,6,15,0,0,0,0,0,0,0,0,1,0,0,0,3,0,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0
50,0,0,0,0,70160,240,0,0,0,0,0,0,2,52,611,1870956,3562090,903565,0,0,69,4,0,0,93,209740,612,3,0,4,3,0,0,4,28,597,0,13,1,0,0,650,45000,15,0,0,0,0,0,0,0,2,98,0
47,4,14,14,0,68420,14,0,0,0,0,2,0,4,3,493,5858926,4310099,0,0,0,11,1,11,11,0,34080,192,0,0,10,6,1,0,1,1,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,93,35,35,1660,859400,1328,7,1,60,23,10,0,13,14,2087,23162898,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,0,0,0,0,36820,50,0,0,0,0,1,0,2,9,421,3530415,680137,5291522,0,0,9,0,0,0,0,23880,60,0,0,0,0,1,0,1,0,70,0,48,0,7,7,595,193960,537,0,0,11,9,2,0,0,0,387,5
152,18,1,1,1044,472400,1011,0,0,17,10,2,0,2,36,1300,22481956,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,0,29,29,838,158920,578,0,0,10,4,10,0,5,13,795,7900584,1872523,1728066,0,11,3,0,0,0,120,49080,167,0,0,4,2,1,0,2,18,147,1,7,0,10,10,180,45720,161,0,0,0,0,3,0,1,1,153,4
93,1,0,0,879,183120,499,1,0,11,7,3,0,6,21,782,7217378,1388927,0,0,7,32,2,0,0,360,81180,433,1,0,0,0,7,0,2,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,0,1,1,485,337400,1003,0,0,8,7,4,0,2,79,1132,6791608,0,3040042,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,180000,649,0,0,0,0,2,0,1,27,369,3
94,14,32,32,1350,311220,1010,13,0,13,9,18,0,7,12,1182,9790586,3390150,1789616,0,13,21,2,10,10,600,71080,543,2,0,2,3,3,0,3,27,432,0,10,4,4,4,300,159500,342,3,0,1,0,9,0,2,0,160,2
100,5,0,0,840,198000,632,0,0,0,0,7,0,3,12,742,3465300,1226311,1039922,0,11,33,2,0,0,420,108700,482,0,0,0,0,4,0,1,0,241,3,20,6,0,0,780,105000,563,0,0,0,0,1,0,1,0,195,3
452,48,41,41,3360,2409000,3918,11,1,88,65,15,0,2,100,4079,44645836,2490193,1693013,0,11,6,0,0,0,0,0,0,0,0,7,4,0,0,2,0,72,0,12,0,0,0,0,0,324,0,0,6,4,1,0,1,0,86,0
70,1,0,0,300,73520,218,0,0,20,13,15,0,3,5,539,6543144,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,47,0,0,990,331400,706,21,0,9,7,16,0,4,36,1159,7883352,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,3,10,10,1880,502400,1825,1,2,8,6,11,1,6,25,1361,7536087,847890,0,2,13,15,0,0,0,0,60000,409,0,0,0,0,2,0,3,0,113,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,4,40,40,2960,933500,2629,1,0,28,22,17,0,13,120,2352,16815519,2391001,0,0,14,45,0,0,0,0,120000,322,0,0,3,3,2,0,3,0,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
244,153,25,25,1590,1637600,1769,153,0,35,20,19,0,8,40,3159,29710732,12057559,0,0,7,62,50,5,5,830,752000,1036,50,0,15,11,2,0,4,47,1084,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,33,33,33,1220,822800,2022,33,0,10,9,3,0,8,84,2032,12618315,31499,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,6,21,21,660,206600,579,0,0,4,4,10,0,13,13,946,5211946,0,294894,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,450,27060,137,0,0,0,0,2,0,3,0,62,1
84,1,15,15,1620,309520,1056,1,0,2,2,9,0,5,54,1129,6236234,0,148866,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,180,27000,94,0,0,0,0,1,0,1,0,26,1
81,7,18,18,300,337900,650,7,0,4,4,9,0,1,60,1100,5994145,5022475,1598634,0,6,49,32,17,17,1311,375000,1021,32,0,0,0,5,0,1,24,810,7,21,3,0,0,890,120000,432,3,0,0,0,5,0,1,8,254,3
