level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
128,10,29,29,1592,546400,1205,1,0,47,27,20,0,4,37,1573,18203631,8021462,9486240,0,13,116,2,20,20,350,435000,1588,0,0,12,4,7,0,1,10,968,5,67,5,24,24,2510,699300,1366,1,2,17,12,10,0,6,0,894,5,1,1,1,0
70,1,0,0,500,114800,643,0,0,24,16,5,0,3,40,784,7481971,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
55,0,0,0,790,110420,403,0,0,0,0,21,0,4,24,579,4941559,5694396,8305131,0,2,19,0,3,3,180,60980,216,0,0,28,8,10,0,3,0,285,0,59,0,7,7,300,251900,640,0,0,12,2,13,0,6,14,558,0,1,1,1,0
522,6,10,10,1526,1480400,3443,6,0,0,0,7,0,15,40,3959,25287504,11078368,11200933,0,7,333,0,16,16,800,1680000,4652,0,1,0,0,16,0,14,97,2542,8,232,3,8,8,310,1260000,3077,3,0,0,0,4,0,4,63,2900,3,1,1,1,0
311,22,2,2,3522,1525000,3149,0,3,26,11,36,0,6,130,3273,49500346,8335583,8237659,0,12,123,8,0,0,810,480000,1161,0,0,0,0,13,0,3,1,812,1,100,0,0,0,2160,720000,1795,0,0,0,0,19,0,8,56,1100,7,1,1,1,0
91,27,0,0,0,193700,362,4,0,59,27,0,0,5,11,940,31335321,2497275,5400199,0,2,9,5,0,0,0,188700,83,0,0,4,2,0,0,1,13,191,0,111,8,0,0,497,282300,720,0,1,4,2,0,0,1,0,701,0,1,1,1,0
81,0,1,1,920,234960,557,0,0,17,10,0,0,5,51,906,10321819,8746474,16174331,0,8,90,0,5,5,610,628740,1295,0,0,17,10,0,0,4,77,1086,5,190,0,28,28,2456,1129000,2195,0,0,27,20,1,0,6,83,1895,7,1,1,1,0
25,0,0,0,200,31420,147,0,0,0,0,1,0,2,9,241,1674964,4072,3575,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
114,7,0,0,400,247820,473,6,0,28,19,0,0,6,2,855,12608256,2420862,4439366,1,4,5,1,0,0,0,29580,18,1,0,14,4,1,0,3,0,75,0,0,0,0,0,0,0,20,0,0,17,10,0,0,1,0,46,0,1,1,1,0
151,5,2,2,540,398600,1286,5,0,4,4,2,0,12,40,1298,8802024,0,1969175,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,6,0,0,790,249500,772,5,0,0,0,1,0,2,5,200,6,1,1,1,0
51,8,2,2,0,115160,279,7,0,0,0,16,0,3,5,424,2136751,2087376,0,0,6,8,0,6,6,450,81000,392,0,0,6,6,2,0,2,10,269,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
155,0,3,3,814,535000,1462,0,2,0,0,1,2,6,40,1426,9740329,0,154896,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,22,0,1,1,1,0
152,197,33,33,720,1212000,1965,192,1,26,22,21,1,2,50,3221,31403295,18780172,7140988,3,14,155,40,15,15,3952,1547000,2518,38,0,54,31,12,0,4,131,2309,7,113,6,26,26,1634,862900,2243,6,0,14,11,11,0,1,40,1251,7,1,1,1,0
220,8,13,13,400,922400,1670,3,0,66,53,1,0,5,16,1811,21543491,10726890,16148570,0,12,80,2,0,0,0,240000,625,1,0,16,13,0,0,6,10,613,3,84,2,16,16,60,484500,960,2,0,58,46,0,0,6,0,770,4,1,1,1,0
154,4,0,0,1557,548300,1225,4,0,21,12,34,0,3,34,1457,15160655,1913534,3411640,0,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,20,4,0,0,780,254900,814,4,0,1,0,6,0,1,26,482,5,1,1,1,0
194,17,7,7,1940,634700,1542,2,1,2,2,22,1,3,15,1675,8982763,4570058,3858621,4,10,116,5,2,2,1260,723000,1551,2,0,0,0,4,0,3,23,1105,6,86,8,2,2,1272,570500,1369,0,1,0,0,3,0,3,10,834,5,1,1,1,0
316,6,8,8,1425,1194500,2527,1,0,2,2,18,0,10,50,2745,19644157,2668496,4163197,0,13,57,3,0,0,1648,481000,979,0,0,0,0,2,0,3,0,421,5,105,0,10,10,824,481500,1461,0,0,2,0,3,0,4,5,797,6,1,1,1,0
440,2,14,14,4124,1902800,3740,0,2,87,66,11,0,3,56,3312,26970720,22198431,2457201,0,12,51,0,0,0,540,240000,771,0,0,27,21,2,0,2,0,377,1,14,0,3,3,660,278500,838,0,0,5,5,2,0,2,2,237,7,1,1,1,0
120,12,0,0,0,245960,490,12,0,1,1,14,0,1,14,895,6373824,17354628,13838349,0,6,205,19,23,23,3570,1680740,3262,8,2,4,2,17,0,7,150,2645,10,190,25,20,20,2814,910400,2655,11,1,0,0,17,0,5,80,1985,7,1,1,1,0
77,1,6,6,0,145600,399,0,1,0,0,11,0,3,20,730,5611121,28280169,6108406,0,8,41,0,16,16,195,146700,504,0,0,62,22,3,0,3,10,571,0,21,0,2,2,930,165000,311,0,0,14,1,2,0,2,0,233,2,1,1,1,0
90,43,12,12,1040,292400,876,11,0,2,2,2,0,6,80,1424,6780875,481561,7777916,0,13,16,0,0,0,250,45000,204,0,0,0,0,1,0,1,0,97,0,39,6,14,14,1660,780000,1897,3,0,5,4,2,0,5,161,1452,13,1,1,1,0
948,20,41,41,4603,3486200,6448,6,0,14,13,0,0,12,90,6889,38705670,6089774,4503495,1,8,15,0,1,1,3166,261000,1578,0,0,1,1,8,0,6,61,651,6,27,0,20,20,1596,489000,1100,0,0,0,0,0,0,4,80,936,6,1,1,1,0
10,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,71,279231,0,1957428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,2,0,31160,42,0,0,0,0,3,0,3,8,361,0,1,1,0,0
70,2,0,0,100,129220,409,0,0,8,6,2,0,1,40,720,4215672,259702,0,0,5,5,0,0,0,0,10380,72,0,0,0,0,1,0,1,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
300,56,27,27,3110,1333900,2900,3,3,1,1,4,0,6,70,2834,14531562,11207702,4198850,0,13,136,18,19,19,1867,1263400,1693,1,2,0,0,5,0,5,41,1426,6,48,12,20,20,1490,650500,1519,0,0,0,0,6,0,9,20,767,7,1,1,1,0
90,169,8,8,660,758000,1037,169,0,1,1,18,0,10,86,2352,12620976,6724797,832685,5,14,50,65,19,19,1250,702800,795,65,0,3,3,9,0,4,11,1075,7,10,11,1,1,650,81000,481,11,0,0,0,2,0,1,0,155,0,1,1,1,0
90,6,0,0,800,371800,1104,6,0,3,3,15,0,4,90,1208,5770666,2442788,492430,0,10,32,2,19,19,900,194000,546,2,0,0,0,7,0,3,14,458,6,3,0,0,0,0,90000,254,0,0,0,0,1,0,1,16,119,0,1,1,1,0
71,81,0,0,520,247820,405,70,0,6,2,8,0,2,6,1047,6563806,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14,0,1,1,1,0
160,14,21,21,650,472400,1354,0,0,7,6,7,0,8,40,1482,9347036,4042709,1445795,0,12,18,37,0,0,1320,557000,702,4,0,2,2,4,0,7,35,634,2,4,7,1,1,60,90000,419,1,0,0,0,3,0,4,5,123,2,1,1,1,0
32,2,5,5,400,44420,272,0,0,0,0,1,0,3,0,267,1985448,4865053,4235435,1,2,42,20,2,2,400,247980,319,2,0,3,3,0,0,2,11,504,7,78,8,5,5,300,330000,755,1,0,0,0,0,0,3,0,589,7,1,1,1,0
181,56,6,6,1880,830600,1506,5,0,25,10,17,0,9,23,1816,17419737,4628585,9570272,0,11,41,36,0,0,780,634000,1270,0,1,0,0,6,0,4,43,810,6,19,2,0,0,660,300000,865,0,2,31,22,5,0,8,0,267,5,1,1,1,0
211,18,27,27,2890,991800,2622,18,0,20,13,18,0,12,121,2564,21688794,23767012,4252453,0,14,156,79,12,12,2201,1456300,2277,78,0,23,10,22,0,16,78,2278,6,22,7,0,0,600,138900,771,7,1,3,3,8,0,9,12,317,3,1,1,1,0
55,1,0,0,0,31320,0,0,0,0,0,0,0,4,0,388,2895817,6803229,0,0,0,90,0,0,0,0,231080,480,0,0,0,0,0,0,7,0,752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
334,0,1,1,2170,1231400,2291,0,1,2,2,102,0,6,40,3353,31182382,7847126,6765634,0,5,57,0,0,0,1412,536500,1280,0,0,0,0,12,0,2,80,1099,0,79,0,1,1,1542,586500,1308,0,0,0,0,6,0,2,80,1066,0,1,1,1,0
105,0,0,0,0,262400,753,0,0,14,10,8,0,5,56,1034,7258487,7907097,9610139,0,0,61,0,15,15,0,405000,997,0,0,18,10,11,0,5,28,723,3,184,12,8,8,2748,865000,1926,0,0,6,5,10,0,4,30,1457,6,1,1,1,0
54,0,0,0,0,62220,148,0,0,0,0,0,0,4,32,517,2907770,438528,28265,0,0,8,0,0,0,0,7440,0,0,0,0,0,0,0,2,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0
140,81,1,1,0,412400,834,16,0,5,3,6,0,10,4,1391,10526221,674134,2185150,0,10,9,2,0,0,0,30000,395,0,0,0,0,2,0,3,0,93,1,7,6,18,18,60,120000,256,0,0,0,0,2,0,1,0,236,3,1,1,1,0
58,42,19,19,750,216500,372,0,0,0,0,0,0,1,29,966,6632965,11071844,4975812,0,12,32,23,15,15,0,368100,772,0,0,36,19,0,0,1,18,738,6,0,0,13,13,0,13320,110,0,0,6,0,0,0,1,0,138,5,1,1,1,0
318,17,1,1,2233,1473900,2579,2,0,71,35,13,0,26,121,3144,33364943,18202707,24558282,0,6,231,34,0,0,1200,1326000,2262,4,0,30,15,5,0,7,24,1739,0,32,37,0,0,710,870000,987,8,0,72,54,2,0,8,56,901,0,1,1,1,0
240,7,18,18,2185,874800,2286,2,0,15,12,28,0,8,50,2094,13965326,6122529,1477115,0,13,129,1,0,0,2100,696700,1644,0,1,2,2,17,0,6,10,1031,4,21,0,5,5,120,90000,314,0,0,1,0,5,0,1,0,195,2,1,1,1,0
146,15,37,37,210,322400,1496,1,0,8,3,8,0,9,18,1372,12652779,4135948,5172904,0,9,29,7,9,9,630,300000,375,0,0,0,0,3,0,5,0,437,4,68,9,27,27,1199,495800,1092,1,0,0,0,4,0,4,0,614,5,1,1,1,0
156,76,0,0,300,594400,1032,76,0,0,0,5,0,8,10,1621,11908262,12665353,5551907,7,11,56,0,0,0,580,480000,1123,0,0,34,14,4,0,3,22,639,6,128,11,0,0,660,675000,1195,11,1,0,0,2,0,8,2,968,5,1,1,1,0
91,0,0,0,870,184520,800,0,0,0,0,8,0,3,45,953,5462342,10118692,4828521,0,10,131,0,0,0,1300,821880,2172,0,0,11,6,13,0,9,95,1503,7,42,0,0,0,2430,456500,1281,0,0,2,1,7,0,5,80,807,5,1,1,1,0
186,98,0,0,1536,1078300,1791,12,0,12,7,35,0,8,66,2253,15753133,2467746,901110,0,12,13,30,0,0,124,239700,317,3,0,0,0,4,0,1,20,380,0,4,14,0,0,999,141000,329,0,0,0,0,3,0,1,10,195,3,1,1,1,0
62,1,2,2,300,81060,377,1,0,15,8,7,0,2,5,492,10058108,3965947,0,0,8,5,0,0,0,0,7860,122,0,0,3,2,1,0,1,0,61,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
44,1,0,0,350,40460,85,1,0,0,0,0,0,1,0,340,1518605,391398,0,0,4,6,4,0,0,120,18540,20,3,0,0,0,0,0,2,0,84,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,64,325733,0,780770,0,0,20,0,0,0,0,41500,180,0,0,0,0,2,0,2,17,259,5,3,0,0,0,600,12240,30,0,0,0,0,1,0,1,3,51,1,1,1,0,0
265,15,0,0,2513,1091100,2560,14,2,8,5,29,0,7,123,2852,16966461,13996555,3798911,0,12,235,13,15,15,2960,1264400,2540,12,0,0,0,34,0,3,80,2393,6,36,3,21,21,700,207400,920,3,1,0,0,11,0,3,0,492,5,1,1,1,0
37,0,0,0,0,14160,0,0,0,0,0,1,0,6,0,246,1697085,4518699,5298308,0,0,34,0,0,0,0,48060,245,0,1,14,12,2,0,6,0,290,0,20,0,0,0,300,131480,272,0,0,15,15,1,0,3,0,194,0,1,1,1,0
82,5,20,20,540,129760,438,5,0,10,8,5,0,7,10,767,4531044,8670086,4631235,3,7,109,5,10,10,2220,539960,1924,5,4,30,14,6,0,7,21,998,7,44,4,10,10,1140,595680,1143,4,0,10,3,3,0,4,24,615,7,1,1,1,0
167,32,4,4,1110,742400,1010,0,0,41,26,0,0,7,13,1430,24859590,17293834,10571555,0,11,118,7,20,20,1760,1064000,1640,0,1,22,20,0,0,3,80,1427,6,101,2,20,20,1390,767000,1635,0,0,8,7,0,0,5,80,1291,7,1,1,1,0
190,79,3,3,2118,1078900,1736,53,0,5,3,20,0,6,41,2143,15127261,2303917,4312909,4,8,19,12,0,0,780,210000,797,10,1,0,0,5,0,5,10,350,6,27,21,5,5,720,495000,825,21,0,0,0,9,0,6,10,486,4,1,1,1,0
110,0,0,0,0,135500,360,0,0,0,0,1,0,4,0,701,5128065,6755637,4585929,0,0,6,2,0,0,0,33660,30,0,0,16,9,0,0,5,23,232,0,26,0,0,0,0,213240,325,0,0,6,1,0,0,5,12,321,0,1,1,1,0
61,71,3,3,650,219920,445,19,0,0,0,6,0,5,40,1107,5723854,0,3545682,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,24,0,0,60,234480,633,0,0,5,5,6,0,3,17,468,6,1,1,1,0
40,0,0,0,0,34620,92,0,0,0,0,2,0,9,22,446,2511776,1773078,1161534,0,0,16,0,0,0,92,40840,215,0,0,0,0,5,0,3,18,230,0,15,0,0,0,200,38960,174,0,0,0,0,0,0,1,8,159,0,1,1,1,0
34,0,0,0,0,72760,208,0,0,0,0,3,0,5,25,418,2141837,390139,185411,0,4,5,0,0,0,200,7860,15,0,0,0,0,0,0,4,0,65,1,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,32,0,1,1,0,0
71,0,0,0,320,92000,324,0,0,6,3,9,0,8,19,634,6683485,6553349,0,0,0,94,0,0,0,770,322600,871,0,0,2,0,8,0,13,1,744,0,5,0,0,0,560,30000,137,0,0,0,0,2,0,1,0,65,0,1,1,1,0
49,94,21,21,10,339500,453,51,0,0,0,6,0,2,43,1365,9769442,993336,7859589,0,13,11,11,0,0,0,54000,205,0,0,0,0,2,0,3,0,154,4,41,48,33,33,1610,513000,1142,24,0,8,7,10,0,3,12,918,10,1,1,1,0
241,42,24,24,2660,1389700,2296,13,2,0,0,5,1,4,80,2510,10880682,2910934,6104395,3,11,37,10,21,21,1090,195000,1254,6,0,2,2,5,0,4,11,579,6,118,3,27,27,1834,1076700,1645,2,0,0,0,2,0,2,61,1408,7,1,1,1,0
80,5,1,1,0,262400,606,2,0,39,23,16,0,3,55,983,13235404,2848470,9090443,0,6,44,0,0,0,660,255000,567,0,0,0,0,2,0,2,20,424,6,76,4,2,2,1164,405000,1054,0,0,13,9,9,0,1,60,875,0,1,1,1,0
184,61,0,0,1040,772400,1072,60,0,3,2,0,0,4,52,1824,11681408,4318823,4503788,0,0,44,15,0,0,0,60000,545,15,0,6,5,0,0,2,22,491,0,40,4,0,0,380,249000,240,4,0,4,3,0,0,2,0,314,0,1,1,1,0
98,80,20,20,370,353800,641,1,0,44,16,27,0,7,21,1372,19531727,14420621,5346696,0,0,101,85,22,22,1660,1393700,1778,2,0,38,12,12,0,6,80,1754,0,0,0,0,0,0,0,144,0,0,45,10,1,0,1,0,68,0,1,1,1,0
22,1,0,0,0,38660,172,0,0,0,0,2,0,5,13,284,1273952,13637477,4385569,2,6,226,72,20,20,1850,1108740,1903,42,1,12,10,7,1,3,40,2362,7,2,2,20,20,1380,240000,1145,2,0,2,0,3,0,3,18,358,6,1,1,1,0
47,0,1,1,350,25200,239,0,0,0,0,20,0,6,0,361,3182608,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18,0,0,0,0,22000,92,0,0,0,0,3,0,2,5,201,911210,507827,4886117,0,4,5,0,0,0,400,16760,35,0,0,0,0,2,0,3,4,84,1,51,6,21,21,540,225440,452,6,0,1,1,8,0,8,1,667,11,1,1,1,0
46,0,0,0,0,33220,52,0,0,0,0,0,0,3,11,388,2379553,2595716,0,0,0,47,5,0,0,248,93840,240,4,0,0,0,0,0,5,1,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
19,0,0,0,0,5800,0,0,0,0,0,0,0,2,0,123,626752,1425909,28642874,0,0,32,1,1,1,0,58520,192,0,0,0,0,0,0,1,18,338,5,351,1,45,45,4194,1942980,3608,0,0,80,55,3,0,4,123,3360,8,1,1,1,0
59,97,5,5,0,87800,415,52,1,0,0,5,0,9,41,1345,11798488,8794005,11123935,0,8,30,53,6,6,0,145800,860,51,0,6,5,9,0,13,35,851,7,20,33,6,6,0,68220,1238,27,1,6,4,7,0,7,120,1099,6,1,1,1,0
121,0,0,0,1500,532400,1215,0,0,57,24,13,0,5,69,1342,12746660,5981698,2058851,0,11,29,0,0,0,620,210000,533,0,0,17,11,4,0,1,32,422,0,43,0,0,0,750,240000,932,0,0,2,2,3,0,2,20,451,7,1,1,1,0
27,1,0,0,0,26400,70,0,0,0,0,1,0,5,18,302,1648641,0,3025676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,0,0,500,88760,163,3,0,0,0,2,0,3,0,385,4,1,1,0,0
11,0,0,0,0,3720,0,0,0,0,0,1,0,1,0,84,379238,759182,0,0,0,10,0,0,0,0,4480,14,0,0,0,0,0,0,3,2,85,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,28,0,0,1,0,0
140,48,7,7,0,0,0,48,0,1,1,0,0,6,5,1242,8147278,2431323,5896703,0,0,13,7,6,6,0,0,0,7,0,2,2,0,0,0,4,288,0,46,45,18,18,0,0,0,45,0,1,1,0,0,4,3,896,0,1,1,1,0
184,3,1,1,1300,712400,1048,0,0,27,15,0,0,3,65,1747,18778038,10813491,10141263,0,0,72,0,0,0,300,285000,480,0,0,30,20,0,0,3,0,561,0,144,0,0,0,800,345000,960,0,0,25,20,0,0,1,0,861,4,1,1,1,0
52,4,7,7,1000,219920,644,0,0,5,3,9,0,4,16,559,5146819,1084378,333846,0,8,26,0,0,0,0,57480,414,0,0,1,0,6,0,1,0,147,0,1,0,0,0,0,150000,299,0,0,1,0,3,0,1,0,15,2,1,1,1,0
109,6,13,13,965,396300,912,0,0,47,31,5,0,5,40,1170,13957000,4175175,0,0,7,8,0,10,10,250,120000,570,0,0,10,9,2,0,2,26,305,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
98,15,6,6,60,442900,1181,1,0,11,4,4,0,3,120,1525,20160571,27479869,16129143,1,13,193,3,15,15,2250,739000,1612,2,0,116,50,6,0,1,0,1483,0,56,7,20,20,2820,867000,2484,3,1,20,7,9,0,3,90,1247,12,1,1,1,0
70,12,5,5,0,135500,407,1,0,5,3,3,0,2,15,707,4595193,4325526,2664644,0,11,80,14,0,0,0,336900,801,1,0,0,0,3,0,5,3,596,2,11,12,0,0,0,150000,365,7,0,4,3,1,0,2,10,243,4,1,1,1,0
18,0,0,0,0,5700,0,0,0,0,0,0,0,1,0,142,921519,189849,6473,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,1,0,0
36,0,0,0,0,21720,30,0,0,0,0,22,0,1,0,253,1883960,4706646,5224969,0,2,55,0,0,0,0,189280,676,0,0,6,5,16,0,2,75,794,0,41,1,0,0,0,130800,470,0,0,11,9,12,0,1,0,298,0,1,1,1,0
89,61,5,5,813,529400,743,9,0,36,19,3,0,6,28,1252,13945125,8793388,1765863,0,13,60,75,2,2,500,666000,735,21,0,19,7,1,0,7,15,973,5,7,8,5,5,0,0,145,2,0,4,0,0,0,3,1,153,1,1,1,1,0
36,0,0,0,0,30200,103,0,0,0,0,2,0,5,7,316,1558758,769360,1132597,0,5,16,2,0,0,0,22200,165,1,0,0,0,3,0,3,6,169,4,18,3,0,0,60,37200,317,0,0,2,2,3,0,3,0,156,4,1,1,1,0
99,40,7,7,310,381920,734,2,0,9,8,10,0,2,23,1202,7069213,12718663,6906280,0,13,94,80,0,0,1080,1101480,1325,20,0,32,24,7,0,0,8,1314,1,40,22,9,9,540,513000,862,17,0,22,18,3,0,2,20,706,6,1,1,1,0
8,0,0,0,0,300,0,0,0,0,0,0,0,1,0,52,442008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,3720,0,0,0,0,0,0,0,1,0,82,427044,5260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,7,0,0,600,300,225,0,1,0,0,0,1,1,0,165,692341,8560535,5652500,0,2,100,44,20,20,610,544600,658,20,0,9,8,3,0,5,25,1331,7,20,7,20,20,1040,192000,1026,7,0,0,0,2,0,1,10,451,6,1,1,1,0
4,0,0,0,0,300,0,0,0,0,0,0,0,1,0,33,195144,0,2090327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,50300,168,0,0,0,0,0,0,2,40,421,0,1,1,0,0
5,0,0,0,0,2160,0,0,0,0,0,0,0,4,0,56,268779,587299,1148210,0,0,12,0,0,0,0,3640,0,0,0,0,0,1,0,1,0,87,0,16,0,0,0,0,10960,14,0,0,0,0,0,0,3,3,165,0,1,1,0,0
138,138,29,29,1810,1000100,1616,17,0,13,11,8,0,6,52,2260,16849926,8378333,8786238,0,14,44,50,20,20,1080,990000,1437,30,0,3,1,4,0,4,78,1247,7,40,31,20,20,2191,559000,1686,26,2,1,1,7,0,9,80,1138,7,1,1,1,0
175,25,21,21,1950,906500,1658,17,0,17,9,2,0,8,116,2222,15068635,11100218,2632040,0,13,35,23,5,5,760,585000,920,8,0,19,11,0,0,3,62,913,8,30,3,1,1,0,195000,210,0,0,6,0,0,0,1,18,356,0,1,1,1,0
301,5,0,0,2359,1089000,2917,1,0,53,37,10,0,7,86,2566,25648541,9042363,10495946,0,11,70,2,0,0,2236,687000,1417,0,1,22,14,6,0,6,34,775,5,41,0,0,0,952,390700,1033,0,1,33,24,5,0,3,40,658,4,1,1,1,0
91,27,22,22,20,157520,540,16,0,9,6,2,0,2,40,1115,9724434,594102,7363519,0,7,9,5,0,0,60,0,85,1,0,0,0,0,0,1,0,101,4,17,0,20,20,0,239880,420,0,0,20,7,0,0,1,0,280,0,1,1,1,0
388,137,46,46,4196,3109000,3931,27,2,40,26,4,0,8,120,4345,58729953,17426269,4101130,0,14,98,7,12,12,776,735000,795,5,0,50,35,0,0,5,0,905,5,34,2,32,32,800,439000,646,0,1,0,0,1,0,5,10,566,7,1,1,1,0
67,0,5,5,0,367400,955,0,0,12,9,10,0,5,120,1245,9945421,12020910,3707997,0,5,94,0,1,1,0,440300,1482,0,0,19,11,11,0,5,11,747,9,27,0,0,0,0,435000,1276,0,0,0,0,5,0,3,93,708,2,1,1,1,0
33,0,0,0,0,62220,208,0,0,0,0,0,0,2,40,476,2312320,362643,3297901,0,3,6,0,0,0,0,2000,0,0,0,0,0,0,0,1,0,42,0,40,0,0,0,240,117000,369,0,0,10,8,7,0,3,0,317,5,1,1,1,0
134,2,8,8,849,301200,844,0,0,10,5,25,0,10,5,1176,9507761,4824430,4870146,0,7,4,0,7,7,60,60000,328,0,0,16,9,7,0,3,0,154,2,16,2,16,16,810,150000,459,1,0,8,1,12,0,5,6,336,5,1,1,1,0
61,6,0,0,200,109720,273,6,0,0,0,4,0,5,40,733,3905927,1682853,2765239,0,5,8,0,0,0,440,114300,467,0,0,2,1,1,0,2,40,346,4,1,0,0,0,0,0,40,0,0,11,6,0,0,1,0,40,0,1,1,1,0
155,8,24,24,890,548000,1124,4,0,13,10,0,0,6,80,1742,10392221,11862632,6715088,0,6,230,0,24,24,1800,954500,2490,0,0,3,2,1,0,8,80,2117,6,52,24,20,20,1632,801000,1294,9,0,0,0,3,0,10,80,1125,7,1,1,1,0
80,8,32,32,1160,315800,887,2,0,25,19,9,0,7,23,1091,9307417,3471660,720684,0,10,40,6,25,25,700,345000,763,0,0,2,2,7,0,3,22,614,5,5,0,11,11,400,30000,263,0,0,0,0,1,0,1,0,114,1,1,1,1,0
65,3,3,3,850,206600,513,0,0,6,2,6,0,6,34,755,7861664,5761319,480723,0,7,69,9,9,9,900,367800,1108,0,0,3,0,5,0,4,30,741,7,10,0,0,0,500,30000,240,0,0,0,0,1,0,1,0,80,2,1,1,1,0
100,16,0,0,0,115160,240,9,0,0,0,0,0,3,0,765,6189675,3049994,712304,0,0,45,1,0,0,0,204240,420,0,0,0,0,0,0,4,0,382,2,5,1,0,0,0,30000,0,0,0,0,0,0,0,0,0,61,0,1,1,1,0
29,38,0,0,0,62220,97,22,0,0,0,0,0,3,10,512,2679506,3981000,0,0,3,45,34,0,0,600,144380,209,7,0,3,2,3,0,3,10,596,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
24,1,0,0,0,8100,0,0,0,0,0,0,0,5,0,210,1873734,4126423,18242368,0,0,48,0,0,0,0,71420,140,0,0,9,6,0,0,3,0,356,0,123,4,0,0,1800,476880,1280,2,0,37,20,1,0,9,7,1046,4,1,1,1,0
84,0,0,0,287,137400,612,0,0,2,2,4,0,6,1,586,2895538,358491,6740888,0,9,3,0,0,0,0,10800,143,0,0,2,2,2,0,2,0,33,1,94,0,3,3,1500,399000,944,0,0,8,5,3,0,5,0,796,7,1,1,1,0
70,1,0,0,60,79620,366,1,1,2,2,2,0,7,24,670,3985196,1406033,4503800,0,7,29,0,6,6,400,127080,306,0,0,2,0,2,0,3,1,250,1,37,5,1,1,1080,175800,528,5,1,12,8,2,0,6,0,377,4,1,1,1,0
389,77,19,19,1220,1562800,2960,9,0,18,9,33,0,3,40,3348,29591581,10125821,3803643,0,7,95,7,25,25,3484,889000,1432,5,0,0,0,9,0,2,32,1270,7,32,2,23,23,446,120000,950,0,0,0,0,7,0,3,0,403,5,1,1,1,0
