,Unnamed: 0,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,pvp-unlock,hunt-unlock,exp-unlock,label
17393,4553,e3da41bf-e7f6-47c8-98d2-16f2503c919a,TR,96,8,0,0,466,177860,566,1,0,2,2,7,0,24,7,824,1,1,1,1
17394,4554,d001c6be-4998-4df5-a70b-f3b079870fda,IT,70,8,14,14,440,195800,557,4,0,1,1,9,0,4,50,936,1,1,1,1
17395,4555,e1ccb9d1-8db5-49f5-af0d-d6ef1be58bb2,ZA,78,4,4,4,0,146300,423,0,0,0,0,18,0,6,15,664,1,1,1,1
17396,4556,23503a6f-3c98-43e5-9d5e-85a547f63e53,DZ,87,0,0,0,0,169160,760,0,0,7,3,16,0,10,32,830,1,1,1,1
17397,4557,8a76318d-ad38-44b1-a6b1-7ad3949ac6f4,UA,65,29,11,11,600,262400,542,29,0,0,0,12,0,2,53,1006,1,1,0,1
17398,4558,2c32eaef-a239-4dfa-84ab-49d123149dc1,AR,102,9,2,2,400,262400,684,6,0,4,4,9,0,4,28,910,1,1,1,1
17399,4559,0dccb5d3-2579-4e88-8c1d-17a9efa45115,AE,55,2,8,8,480,107520,188,2,0,0,0,7,0,4,44,724,1,1,0,1
17400,4560,22ebfd3f-c0fd-467a-9a68-53f731b9b230,RU,64,6,4,4,990,211520,604,3,0,0,0,8,0,6,76,1055,1,1,0,1
17401,4561,fe0adfa5-47af-4d68-93f7-d93a76c3b65b,JP,63,30,5,5,250,115160,326,0,0,0,0,7,0,5,9,762,1,1,0,1
17402,4562,5ba2b675-7241-494a-8ab6-1471e797c777,EG,87,0,1,1,0,157520,408,0,0,4,3,0,0,15,23,750,1,1,1,1
17403,4563,8e16d5ef-33ef-4165-ad1e-5ed36499a316,FM,48,1,0,0,0,33320,14,0,0,0,0,0,0,9,3,505,1,1,0,1
17404,4564,d21ed622-a789-438d-bd02-4c9b5649818f,AT,53,73,0,0,499,183520,271,19,0,0,0,9,0,1,21,959,1,1,0,1
17405,4565,e3b63015-b7bc-4362-9d9c-178a814b30b1,AR,48,2,0,0,0,31320,51,0,0,0,0,3,0,6,1,498,1,1,0,1
17406,4566,eaadbd9f-b542-4a2d-8570-2d93512c94dc,BR,133,0,12,12,1000,260120,1057,0,0,1,0,13,0,10,2,993,1,1,1,1
17407,4567,f43ebacd-7641-42a5-9aff-5b443346b0d6,RU,129,2,0,0,1050,264720,778,0,1,4,4,0,0,8,40,1108,1,1,1,1
17408,4568,3339f26d-b8d2-4fe6-a487-bca59f8c7103,PK,63,9,0,0,0,110620,159,0,0,0,0,44,0,6,5,568,1,1,0,1
17409,4569,113cbaba-1bac-47d3-8996-6c5efa9aa575,PT,143,0,0,0,180,292400,724,0,0,0,0,6,0,4,20,993,1,1,1,1
17410,4570,a54a819a-b1d4-4c8c-9b2e-9db8a407d013,GB,81,8,6,6,497,169160,512,3,0,6,3,1,0,3,28,833,1,1,1,1
17411,4571,07482cc3-049b-4b8a-a90b-bb47396ee8df,TH,24,61,0,0,400,146300,208,0,0,0,0,18,0,1,40,790,0,1,0,1
17412,4572,96468bcd-03c3-471a-a611-c6b9c5d59432,MY,100,0,1,1,60,219920,979,0,0,3,2,11,0,11,20,849,1,1,1,1
17413,4573,5cbeb9d8-4298-4a16-920d-eba3f909c078,KR,95,6,5,5,500,198700,562,4,0,11,10,3,0,1,40,956,1,1,1,1
17414,4574,0b4b635f-3dfd-47dd-9b34-e819203e83c5,KR,77,7,3,3,250,133920,418,7,0,7,5,0,0,2,42,905,1,1,1,1
17415,4575,e9414753-94cb-42f3-995d-6642100a1a62,ID,70,7,4,4,700,115160,384,0,0,8,4,2,0,1,35,750,1,1,1,1
17416,4576,5dbd2469-2b4b-4bcb-b7e5-7652e51b4ef9,GR,70,1,3,3,0,115160,440,0,0,6,4,5,0,4,10,601,1,1,1,1
17417,4577,fecc2352-0e46-4744-a653-7dd4e4637726,MM,95,0,3,3,0,103620,295,0,0,0,0,0,0,2,0,667,1,1,1,1
17418,4578,269c910c-be63-43f4-b21f-98ee62b1115f,VN,80,0,1,1,60,92880,418,0,0,3,2,17,0,6,21,798,1,1,1,1
17419,4579,60a5b18f-49d8-4926-a8e1-bff99efd693a,EG,63,21,1,1,0,87800,77,1,0,0,0,0,0,7,6,623,1,1,0,1
17420,4580,bc96881d-61ce-4724-bae0-056cc2e1ecc7,BR,71,4,0,0,0,171060,545,0,0,7,6,12,0,4,41,793,1,1,1,1
17421,4581,508655b8-290f-48ca-ad11-55bc90229e56,IN,82,1,0,0,0,79520,120,1,0,0,0,0,0,3,0,577,1,1,1,1
17422,4582,cb2bba26-337a-43b5-bc6a-aaeef42d89d1,US,47,1,0,0,120,31320,70,1,0,0,0,9,0,1,0,322,1,1,0,1
17423,4583,ea511b0c-c2e5-4f05-bd36-24ab4182c39c,BR,70,1,0,0,621,144800,360,0,0,10,6,0,0,1,30,667,1,1,1,1
17424,4584,c11e452d-a1c7-4c90-8961-43a0e5d846d8,BR,64,61,3,3,0,171660,306,0,0,0,0,3,0,1,9,825,1,1,0,1
17425,4585,6199fb4d-049f-4dfa-9cc2-fccb8d16b697,US,126,1,4,4,1100,247920,809,1,0,4,4,3,0,1,40,1069,1,1,1,1
17426,4586,e28d7c5d-6ec1-4bc8-a587-f5013d07a84b,US,71,0,0,0,0,123120,348,0,0,2,2,14,0,4,40,693,1,1,1,1
17427,4587,ed03887a-8d77-49ae-bff3-0c78e875af61,PH,96,4,0,0,250,196160,544,2,0,4,3,5,0,1,40,879,1,1,1,1
17428,4588,e62af854-3d0a-428e-8b27-288549526e2f,ID,22,53,0,0,0,146300,278,2,0,0,0,5,0,1,40,720,0,1,0,1
17429,4589,3ef11d6a-9292-4454-adfa-45b2f2e56d77,EG,81,0,0,0,100,113760,304,0,0,0,0,1,0,4,20,623,1,1,1,1
17430,4590,8599dbed-f01c-4d2d-9bfb-73c64b1e4260,ID,70,4,21,21,980,277400,874,3,0,7,4,2,0,13,28,1083,1,1,1,1
17431,4591,abccc149-ad03-4e89-adc8-d9a3af7e30d1,MX,59,0,0,0,0,83820,371,0,0,0,0,1,0,10,43,695,1,1,0,1
17432,4592,6b88a94d-f517-4c28-aeae-04cac4868aa2,MX,55,66,0,0,0,125120,62,3,0,0,0,0,0,1,14,766,1,1,0,1
17433,4593,7d658c41-fa75-4b29-ab4e-26524c731f61,ES,78,1,20,20,0,181220,318,1,0,10,8,5,0,1,10,771,1,1,1,1
17434,4594,868b8be8-6a1f-4815-969f-666dbe73478a,BR,43,49,4,4,500,123500,224,0,0,0,0,4,0,1,8,686,1,1,0,1
17435,4595,bc3a32d1-ae38-45f2-9126-7ddbccb42909,GB,70,3,0,0,100,100900,368,0,0,12,10,3,0,2,40,723,1,1,1,1
17436,4596,3c7d5182-1e3f-4757-b9c7-adc9f49f1d09,US,81,8,0,0,840,202200,523,5,0,9,6,10,0,9,40,917,1,1,1,1
17437,4597,48fb0ada-ad02-43d4-8b73-e7953a6c176b,US,70,1,11,11,0,87800,421,0,0,1,1,3,0,3,19,720,1,1,1,1
17438,4598,b35f50dd-773a-4f07-a5e2-c54755f270b7,US,81,5,20,20,700,208400,401,5,0,10,5,10,0,2,25,887,1,1,1,1
17439,4599,0d317b60-5a07-42d7-aad1-4384b997de6f,PE,70,0,1,1,0,71660,232,0,0,12,9,1,0,1,5,503,1,1,1,1
17440,4600,2d2b8599-6e75-48b7-b5a6-1c00fdd57394,0,77,28,6,6,550,219920,347,1,0,5,4,4,0,6,16,847,1,1,1,1
17441,4601,3978fc38-bb59-42ab-b030-9bf0fd9ca92b,RU,74,0,3,3,500,135500,429,0,0,1,1,15,0,6,40,792,1,1,1,1
17442,4602,e7aa99e5-1b28-463d-88c3-0c78520b77ab,MX,66,5,58,58,1540,352400,1350,3,0,0,0,9,0,7,21,1069,1,1,0,1
17443,4603,596c9d61-40f3-479c-8eb2-c9102c671c22,TR,155,0,0,0,400,262400,600,0,0,0,0,0,0,1,0,969,1,1,1,1
17444,4604,9acdedbb-4e8b-4d9d-b337-5c94d29d1022,MX,60,43,11,11,0,206600,298,0,0,0,0,0,0,2,40,947,1,1,0,1
17445,4605,9cdaebab-6e99-4e6c-9bd4-c43193b51f79,PH,43,2,0,0,0,0,0,2,5,0,0,0,0,16,3,1983,1,1,0,1
17446,4606,883c52b8-d814-48cf-97de-aa545415568d,HR,90,22,0,0,760,307400,635,16,0,7,5,3,0,3,30,939,1,1,1,1
17447,4607,06c13502-1fe3-4a78-8334-4def8763846a,RU,102,25,8,8,830,294200,528,23,0,2,2,4,0,2,10,977,1,1,1,1
17448,4608,6d4a8974-93a0-4914-aa92-808ebc353b6b,RU,90,3,0,0,400,189620,625,3,0,2,2,9,0,8,46,904,1,1,1,1
17449,4609,e34e3982-bffa-4585-8a1c-ed417a0be30f,ID,50,74,1,1,500,187520,168,4,0,0,0,6,0,5,40,1009,1,1,0,1
17450,4610,793d423c-5cb2-4fad-ab13-0c353dc45899,CO,50,27,0,0,400,57700,145,0,0,0,0,5,0,1,22,596,1,1,0,1
17451,4611,cafe9261-0a75-4fb5-9b00-9372c052a04d,US,22,64,0,0,0,69660,278,7,0,0,0,1,0,1,40,774,0,1,0,1
17452,4612,3adb8ae7-7bd5-4604-a945-74e3e63bb94a,TW,73,24,10,10,400,247820,813,5,0,3,3,8,0,6,29,997,1,1,1,1
17453,4613,3cb35867-303d-4b86-8046-3202fdfb3793,EC,64,23,0,0,200,125620,446,0,0,2,2,1,0,6,51,892,1,1,0,1
17454,4614,c6720403-a280-4438-91d2-05048a1c0527,AR,69,2,7,7,0,135500,408,0,0,15,9,3,0,4,40,764,1,1,0,1
17455,4615,4dc12f7e-ff2b-40a8-9af9-7c4773f7edc6,IT,23,75,0,0,0,181220,304,38,0,0,0,3,0,3,51,941,0,1,0,1
17456,4616,4de95176-7ad9-48fb-a15d-3e77e5fa60c5,EG,76,0,0,0,0,58300,120,0,0,0,0,0,0,7,0,511,1,1,1,1
17457,4617,66d60132-0d43-4f68-902c-f0fd8e0fe04b,IT,29,29,0,0,0,64220,300,20,1,0,0,3,1,1,0,446,0,1,0,1
17458,4618,bbe41a28-8106-4ce3-8e5c-4e05fb489d6c,0,70,1,4,4,0,115260,491,0,0,7,5,8,0,8,26,686,1,1,1,1
17459,4619,13001a5a-4587-4d72-853c-aac9f2b801a2,US,92,6,22,22,20,223500,514,3,0,0,0,0,0,2,31,967,1,1,1,1
17460,4620,9e21895b-8b8b-4b6c-85f5-e7589d75a119,FR,86,3,0,0,0,97200,240,3,0,0,0,1,0,1,0,617,1,1,1,1
17461,4621,74680285-5a1b-4f8b-905d-3bc3f7d7b235,CL,60,46,0,0,500,146300,286,3,0,0,0,7,0,3,18,816,1,1,0,1
17462,4622,bf6123db-13d7-4d7a-96e2-abcfccf16cde,UA,77,71,0,0,0,138000,120,10,0,0,0,2,0,1,0,830,1,1,1,1
17463,4623,09c4cdb0-7726-42aa-8f87-0449724e96f5,BD,52,12,0,0,250,103620,252,0,0,0,0,19,0,3,35,667,1,1,0,1
17464,4624,4567609c-122a-46ad-a006-7b36b11b4b86,EG,73,1,12,12,640,219920,483,0,0,3,2,2,0,2,31,838,1,1,1,1
17465,4625,26fb10eb-b8e3-4087-942d-b49ea9a8d027,KG,35,0,0,0,0,31320,0,0,0,0,0,0,0,2,0,574,1,1,0,1
17466,4626,704b8e5e-4231-4179-9883-a8adbbb467a7,KZ,66,5,0,0,0,128220,345,4,0,0,0,22,0,3,41,829,1,1,0,1
17467,4627,0f71f059-d6cb-4c02-a15a-cf0c9731cfc2,MX,68,15,3,3,0,135500,488,2,0,0,0,2,0,2,28,747,1,1,0,1
17468,4628,2344617a-a233-4f38-bc35-304a0f2df329,BE,70,6,0,0,700,126420,443,1,0,11,8,7,0,2,50,811,1,1,1,1
17469,4629,1dec8c06-43fe-4bcf-a309-37d8f1da8c84,BR,62,2,0,0,99,76060,233,0,0,0,0,18,0,7,20,601,1,1,0,1
17470,4630,fc9a692f-cd5d-42c5-836e-6885a15d3362,RU,54,58,8,8,0,206600,329,3,0,0,0,0,0,5,55,1088,1,1,0,1
17471,4631,863b156b-25c6-4db4-b3f5-85f400fe8525,PL,41,33,0,0,250,96500,186,1,0,0,0,9,0,1,16,620,1,1,0,1
17472,4632,536cb31f-7ad2-47bb-802a-bfafaf5e1ef0,TR,55,0,0,0,0,48600,3,0,0,0,0,27,0,3,0,536,1,1,0,1
17473,4633,3da60893-f98e-4687-8fae-780af394b2e9,JO,56,0,0,0,0,71660,105,0,0,0,0,21,0,9,29,782,1,1,0,1
17474,4634,bd13e1ce-9912-48d1-aa88-b21fcf62d79b,CZ,72,2,9,9,370,168320,442,0,0,13,8,5,0,3,40,836,1,1,1,1
17475,4635,407a8396-02d5-4e7d-9662-0b650893d857,SV,51,2,29,29,540,135500,266,0,0,0,0,13,0,4,7,676,1,1,0,1
17476,4636,ab6ae728-26f2-4ef6-b957-5683711437aa,BR,138,1,16,16,1510,381200,1201,0,0,1,1,2,0,4,26,1200,1,1,1,1
17477,4637,45b73a58-6124-4311-bc21-62cafb472845,FR,37,48,0,0,0,19820,182,7,0,0,0,4,0,1,15,601,1,1,0,1
17478,4638,5fb8773b-82e9-41d6-9e54-61b3e922d9db,PL,71,20,1,1,960,169160,567,1,0,3,2,0,0,7,10,653,1,1,1,1
17479,4639,6f59b107-661c-42cc-a2ab-96648a5abdc3,DE,70,10,0,0,680,206600,632,4,0,11,9,7,0,4,5,657,1,1,1,1
17480,4640,fd15765e-e8b0-47bf-9758-010c55bea707,VN,65,0,0,0,0,50600,112,0,0,0,0,8,0,3,0,506,1,1,0,1
17481,4641,74d0843d-420d-47e6-b8a6-f3514028f7e5,VN,81,1,0,0,187,87220,244,0,0,0,0,7,0,9,12,653,1,1,1,1
17482,4642,5f907aac-2673-448d-91c7-e7d6862b287a,KR,71,4,0,0,350,92000,202,2,0,17,7,0,0,5,5,557,1,1,1,1
17483,4643,bcf6616e-cc56-40a6-8fae-16d16890c024,ID,123,5,1,1,400,309400,1022,0,0,2,2,2,0,6,6,895,1,1,1,1
17484,4644,1fd197ab-bc8a-4239-a7f6-f234318c6eac,KR,69,45,0,0,400,248320,437,3,0,4,2,16,0,1,14,894,1,1,0,1
17485,4645,b7efe24e-8b67-4142-9dba-95c0182d6120,AR,86,4,0,0,100,136500,329,0,0,2,2,21,0,2,23,720,1,1,1,1
17486,4646,758de6b1-c8d6-4cce-9abb-05281da7366b,UA,75,6,13,13,0,125120,415,1,0,6,6,7,0,4,5,681,1,1,1,1
17487,4647,cbba05e1-2606-4349-ba2c-fcc339ddacab,US,58,10,1,1,0,87800,316,0,1,0,0,4,1,3,20,664,1,1,0,1
17488,4648,10f5b526-bc97-4403-8557-901f3ac15c87,VN,146,2,0,0,0,262400,668,1,0,0,0,0,0,4,17,1009,1,1,1,1
17489,4649,d72eb015-7118-4d8e-b672-54dae360bded,VN,72,3,12,12,640,202500,701,0,0,0,0,17,0,5,62,995,1,1,1,1
17490,4650,9d3ebb82-a5b4-450d-bce0-fcf632daef90,NO,135,19,7,7,300,412400,826,0,0,2,2,3,0,3,11,1086,1,1,1,1
17491,4651,e28fcc1a-1165-49b4-8a93-726ba08c81ed,NZ,88,9,0,0,300,206600,548,1,0,5,3,1,0,5,34,853,1,1,1,1
17492,4652,20e3bfa3-641a-4206-9131-20c176d90ee7,BR,70,47,1,1,753,221600,498,10,0,3,2,7,0,4,40,1014,1,1,1,1
17493,4653,9933a17b-cbc0-4067-9548-ec7ef85be4e2,US,64,72,1,1,0,169160,52,33,0,0,0,1,0,1,9,892,1,1,0,1
17494,4654,41a4f049-b287-4d7a-94ad-f15e5f9c7c22,US,114,25,0,0,0,176560,473,0,0,5,3,2,0,1,24,964,1,1,1,1
17495,4655,cca5d2a8-a3f8-4781-9242-947224c88f72,KZ,46,47,0,0,346,98100,104,10,0,0,0,11,0,4,0,581,1,1,0,1
17496,4656,8ea67db4-5da0-4a2a-949a-2c00f7ceab6f,HU,85,27,0,0,120,233660,751,2,0,1,1,10,0,7,12,810,1,1,1,1
17497,4657,8157c054-9e6c-4dae-afce-aee88aedb3c0,PH,70,0,0,0,0,79520,288,0,0,15,10,0,0,1,40,671,1,1,1,1
17498,4658,fe74aeab-ff12-443b-b94e-8a335365246c,RS,72,4,0,0,0,89100,429,1,0,19,13,3,0,1,40,762,1,1,1,1
17499,4659,b8f87ec0-03e2-476a-8bae-cba24a28b704,AU,128,2,5,5,1370,337400,1051,0,1,7,5,2,1,3,24,1081,1,1,1,1
17500,4660,7ccb81b3-fcbd-41ad-8dc5-9afc03c40ac8,PE,84,5,0,0,500,136920,379,1,0,7,7,4,0,1,22,719,1,1,1,1
17501,4661,3d59b1b6-d9c2-4a85-aa68-0f63bc072c07,DE,60,51,0,0,0,184520,334,47,0,0,0,13,0,2,40,970,1,1,0,1
17502,4662,5aa8511d-d39c-4dcb-9796-6a2015640e70,GR,102,12,12,12,0,206120,469,0,0,3,2,1,0,6,6,859,1,1,1,1
17503,4663,22a68579-dda6-474f-95f4-e89696c8692b,IN,94,0,0,0,603,146300,407,0,0,7,6,6,0,2,9,703,1,1,1,1
17504,4664,098fb280-dadf-45bc-a17e-ec48f8e4e636,BA,104,1,0,0,0,207800,496,0,0,1,1,1,0,7,48,957,1,1,1,1
17505,4665,8862d73a-5786-4421-8da7-cbc93872eb44,IR,57,0,0,0,0,71960,168,0,0,0,0,0,0,1,40,638,1,1,0,1
17506,4666,d728af9f-406e-4040-ac21-1be3f56603f0,IR,97,0,0,0,750,148700,529,0,0,0,0,11,0,3,16,774,1,1,1,1
17507,4667,6d314c31-c143-45ee-b7c1-11a752f8746c,IR,43,2,0,0,0,28400,46,1,0,0,0,0,0,1,11,355,1,1,0,1
17508,4668,4fa94231-c00e-4c88-8948-f76bc9008a96,ID,109,0,16,16,660,328700,827,0,0,2,2,0,0,9,5,976,1,1,1,1
17509,4669,ba7c685c-e8ff-4747-ad85-7e2e9ba71b17,VN,70,13,0,0,250,107520,341,0,0,12,8,1,0,2,2,593,1,1,1,1
17510,4670,487e1a9f-f919-41f9-b1a8-e83814350616,US,54,1,20,20,500,169960,340,1,0,0,0,0,0,1,40,802,1,1,0,1
17511,4671,3f54da8b-1b7e-449c-af59-4d00f9716e58,US,65,6,4,4,1170,233660,914,3,0,0,0,7,0,14,60,1016,1,1,0,1
17512,4672,624414e4-0bb6-4611-8f6d-edc52e34f131,US,24,19,0,0,0,21900,35,19,0,0,0,3,0,3,0,303,0,1,0,1
17513,4673,eb1f4dca-e57e-4e56-99b3-4134d8a856a9,GR,66,11,2,2,0,71660,358,1,0,0,0,0,0,3,30,682,1,1,0,1
17514,4674,265f0e98-d13e-40cf-911a-bc7fba4efff0,GR,47,67,0,0,0,50600,148,0,0,0,0,1,0,1,21,786,1,1,0,1
17515,4675,e95769ef-e602-475c-80f8-39911547fdb1,GB,70,1,0,0,660,157920,398,0,0,8,4,2,0,3,40,773,1,1,1,1
17516,4676,f5175662-3a78-4623-bd03-4eccbd11756a,PL,70,36,17,17,480,219920,226,0,0,6,5,1,0,7,7,856,1,1,1,1
17517,4677,b09d9694-93d7-4914-80fc-5946e8b0ad1c,FI,102,7,7,7,740,195200,460,6,0,4,3,3,0,2,1,801,1,1,1,1
17518,4678,f200c945-511d-4eb5-b160-cf016d70b955,UA,72,1,0,0,0,57200,120,0,0,6,3,0,0,8,0,544,1,1,1,1
17519,4679,b28b8e06-fb9c-41d9-9985-3cd4c59ede1f,FR,50,57,0,0,0,102600,117,56,0,0,0,2,0,4,2,714,1,1,0,1
17520,4680,b0b158a7-d6a0-4272-974a-b76da9d1e5e8,FR,85,3,32,32,0,219920,1160,1,0,6,5,2,0,7,47,1125,1,1,1,1
17521,4681,077e0532-e2d6-4aee-93ad-cdb98d4a7bf6,PH,60,8,0,0,600,114920,398,0,0,1,0,0,0,7,41,705,1,1,0,1
17522,4682,365a97f1-fda5-4347-b799-0c77c3443fb7,BY,80,12,14,14,400,193700,484,0,0,2,2,0,0,5,28,924,1,1,1,1
17523,4683,a0d43eb4-a4dc-4f99-8bbf-9fdea296a145,TR,77,0,2,2,602,127520,282,0,0,11,7,9,0,1,5,621,1,1,1,1
17524,4684,71cf470e-d4dc-4387-9c47-f19a9a53f270,TR,70,9,1,1,700,105620,406,2,0,4,2,12,0,2,40,807,1,1,1,1
17525,4685,6a539d23-b618-47a8-a808-10ca1ad1abe1,RU,34,37,1,1,350,152660,278,0,0,0,0,2,0,6,40,762,1,1,0,1
17526,4686,4f91357e-aded-4569-aa7c-47f258afb4e2,0,118,0,0,0,25,174060,367,0,0,0,0,25,0,3,0,724,1,1,1,1
17527,4687,dd4761e4-0aad-4f49-8286-007fe84e75ae,IN,66,0,28,28,670,307400,1079,0,0,3,3,7,0,11,56,1086,1,1,0,1
17528,4688,bff1f93c-90c3-4cb6-9e26-4faa770dc59c,UA,23,43,4,4,650,262800,418,7,0,0,0,7,0,6,25,632,0,1,0,1
17529,4689,31d9fe0c-000f-4374-9a50-39067ed2a112,IE,70,51,4,4,750,431000,1060,51,3,0,0,13,3,5,25,1086,1,1,1,1
17530,4690,44f832c2-6ae3-41ab-84e7-6def5ad8bc02,UY,71,24,0,0,0,158120,418,1,0,5,4,1,0,1,40,831,1,1,1,1
17531,4691,81ae9f6d-4fb7-4399-87e5-026f3b0a419a,BR,50,9,0,0,400,79520,275,1,0,0,0,2,0,4,18,592,1,1,0,1
17532,4692,f400705d-0f2a-4ee5-bcf6-a3b000487c41,GB,43,53,2,2,0,156020,298,46,0,0,0,0,0,2,40,909,1,1,0,1
17533,4693,c587d049-c94c-4ee2-bda6-0a9d8c5280ba,PL,67,49,12,12,0,183020,396,1,0,0,0,5,0,5,10,876,1,1,0,1
17534,4694,bb9ec6b3-eabd-4bc2-bd01-1bd341f35aad,GR,97,3,0,0,620,182920,443,2,0,8,5,8,0,2,20,794,1,1,1,1
17535,4695,e3b955af-a98d-4481-9628-5e31060a1838,TR,61,5,6,6,0,60900,54,5,0,0,0,0,0,10,9,717,1,1,0,1
17536,4696,7ddd3db4-9fcd-42a2-bb94-1dd42ac30eb8,TW,98,7,3,3,400,206720,645,0,0,5,3,4,0,3,38,928,1,1,1,1
17537,4697,2d60bd71-338d-4370-ad87-9c82fe6cbc3f,TW,72,4,0,0,0,73520,199,3,0,8,5,2,0,2,9,534,1,1,1,1
17538,4698,746f6d17-ee49-4cbd-a823-be058226fef5,JP,86,4,4,4,540,106620,614,3,1,17,8,15,1,1,10,739,1,1,1,1
17539,4699,a42c75c8-858b-428d-a183-5e343495b2ea,BR,54,4,0,0,0,16720,175,1,0,0,0,8,0,1,24,620,1,1,0,1
17540,4700,8023745d-a2ad-4d89-bc35-ef9c4108c578,TW,62,9,5,5,540,247920,705,2,0,6,4,3,0,8,40,894,1,1,0,1
17541,4701,cb73d6bb-5ea8-41c9-8483-ff59d0724810,JP,80,47,3,3,920,184520,602,47,0,0,0,3,0,3,30,1029,1,1,1,1
17542,4702,b5848d7c-159d-4635-9140-7f9643eb4496,JP,110,0,0,0,500,150100,711,0,1,8,5,14,1,4,9,857,1,1,1,1
17543,4703,ff6e96af-b123-4e4c-a70d-05b5c7a78305,BD,85,4,0,0,832,261900,830,0,0,3,2,4,0,6,39,988,1,1,1,1
17544,4704,65de98dc-07de-4c4a-9b55-e6a7a5991c5b,PT,112,2,0,0,300,179120,625,1,0,3,2,15,0,2,4,781,1,1,1,1
17545,4705,79559a79-61dc-422c-822a-401692364176,RU,86,0,0,0,786,193700,645,0,0,4,3,8,0,5,43,903,1,1,1,1
17546,4706,ab81aaec-4f23-41a3-ab0c-f163a5b6b5a5,RU,92,22,0,0,480,307800,807,11,0,0,0,6,0,13,37,1014,1,1,1,1
17547,4707,070f7e21-3b72-414d-88d2-98a92b4cb7f1,CO,23,46,0,0,0,115160,232,3,0,0,0,4,0,1,23,580,0,1,0,1
17548,4708,91c2dc6f-7ff7-4120-8164-d6d2dd6078e2,BR,84,7,0,0,97,90500,204,0,0,3,2,3,0,3,0,621,1,1,1,1
17549,4709,51275e61-b220-44cb-b86b-b742391a0256,MM,41,18,2,2,0,89500,168,0,0,0,0,0,0,2,40,632,1,1,0,1
17550,4710,37f6d05f-b80c-4f4b-ab23-3a03eb4aa577,PH,71,0,0,0,692,98300,316,0,0,16,7,0,0,10,23,690,1,1,1,1
17551,4711,787ab62e-f2d4-464b-817c-7886eecbf311,ID,80,7,0,0,498,215500,489,4,0,2,2,5,0,2,54,928,1,1,1,1
17552,4712,40210091-034c-4275-bb85-c13dd8dab6d6,US,89,0,0,0,143,119460,358,0,0,9,6,1,0,4,2,626,1,1,1,1
17553,4713,e266011e-0db6-4b3c-9e61-b3e5f57dd0ec,GB,102,7,1,1,748,222320,585,7,0,1,1,4,0,3,16,828,1,1,1,1
17554,4714,9157c3f6-90c6-447b-a5ad-bbe8b8de3062,US,52,55,0,0,200,105620,436,19,1,0,0,17,1,9,5,840,1,1,0,1
17555,4715,5dd4e665-b640-4644-90c7-fe39337ad4e1,MA,69,1,0,0,0,64220,264,0,0,11,8,2,0,3,15,559,1,1,0,1
17556,4716,f7ad362f-837a-4011-a73b-52cc6eb06c5f,IT,55,1,0,0,0,50700,320,0,0,0,0,5,0,4,40,625,1,1,0,1
17557,4717,35e31670-49f9-4694-b158-50f7a310574f,PL,57,0,5,5,0,115160,462,0,0,5,3,9,0,5,40,688,1,1,0,1
17558,4718,e8da7703-fb30-420d-85cf-aa273b9075d5,SA,71,0,5,5,0,79520,315,0,0,7,3,5,0,4,16,675,1,1,1,1
17559,4719,5964c021-a9ae-4411-8406-fe0d5d1e02ab,CA,71,2,0,0,0,69660,212,0,0,2,1,7,0,8,9,568,1,1,1,1
17560,4720,0c227302-53e3-4870-8c3d-86aa02316b01,IT,60,34,0,0,0,115760,166,33,0,0,0,8,0,2,19,738,1,1,0,1
17561,4721,2bc5733c-ab08-4293-ac1e-3e72a43441b1,BR,30,58,0,0,0,105620,254,57,0,0,0,0,0,1,30,800,1,1,0,1
17562,4722,21bd5084-2065-4963-adfe-a452ff49baa9,DE,51,14,3,3,0,72160,174,9,0,0,0,15,0,1,10,531,1,1,0,1
17563,4723,f5577b9e-4cd3-438a-b2ac-fd8718783a92,DE,84,35,3,3,400,57200,91,3,0,0,0,0,0,3,11,774,1,1,1,1
17564,4724,5a2f9e69-23d5-4df3-9e10-3ad576a69c7a,KR,110,0,0,0,750,146300,591,0,0,0,0,6,0,1,0,746,1,1,1,1
17565,4725,91476d7f-3ac4-4f46-869b-9fbeea5df9e7,VN,71,21,0,0,450,169160,520,0,0,3,2,7,0,4,40,896,1,1,1,1
17566,4726,60c2d4d8-31b9-4976-8996-fe037bf29ca2,RO,105,4,31,31,90,376400,1068,0,0,18,11,12,0,2,50,1269,1,1,1,1
17567,4727,a7876781-f84a-4100-bbea-965ae3914229,KR,89,7,1,1,370,133500,493,6,0,6,3,6,0,5,15,801,1,1,1,1
17568,4728,7c79bc03-7375-488f-b127-0f7b6210c962,RO,132,8,0,0,1084,295900,721,0,0,3,2,15,0,4,0,948,1,1,1,1
17569,4729,fa3cfb0e-8a65-422d-a874-6e4caa3ba935,VN,71,48,1,1,640,115260,406,1,0,2,1,4,0,3,22,891,1,1,1,1
17570,4730,ba4e5894-15a4-4bc1-97ad-d5f44b443248,DE,50,19,20,20,620,183120,298,4,0,0,0,1,0,1,40,909,1,1,0,1
17571,4731,b1fb6e61-7f70-4c5e-a5ce-4a807fbbd873,AR,53,51,1,1,250,135500,358,1,0,0,0,4,0,6,28,883,1,1,0,1
