level_cnt1,ads_cnt1,pvp_cnt1,pvp_won_cnt1,gem_spend1,coin_spend1,gem_earn1,ads_reward_cnt1,org_hero_cnt1,level_e_try_cnt1,level_e_cnt1,idle_cnt1,purchase_times1,login_cnt1,level_h_cnt1,log_num1,d1_duration,d2_duration,d3_duration,willpay,daily_task_cnt1,level_cnt2,ads_cnt2,pvp_cnt2,pvp_won_cnt2,gem_spend2,coin_spend2,gem_earn2,ads_reward_cnt2,org_hero_cnt2,level_e_try_cnt2,level_e_cnt2,idle_cnt2,purchase_times2,login_cnt2,level_h_cnt2,log_num2,daily_task_cnt2,level_cnt3,ads_cnt3,pvp_cnt3,pvp_won_cnt3,gem_spend3,coin_spend3,gem_earn3,ads_reward_cnt3,org_hero_cnt3,level_e_try_cnt3,level_e_cnt3,idle_cnt3,purchase_times3,login_cnt3,level_h_cnt3,log_num3,daily_task_cnt3,pvp-unlock,hunt-unlock,exp-unlock,label
105,0,1,1,790,292400,969,0,0,34,10,9,0,4,53,1108,11251333,334415,21819948,0,8,16,0,0,0,0,297000,657,0,0,1,0,3,0,1,60,477,2,179,0,0,0,940,675000,1883,0,0,45,32,5,0,1,20,1304,3,1,1,1,0
20,1,0,0,0,8100,0,0,0,0,0,0,0,7,0,236,2456316,2750314,812556,0,0,26,1,5,5,0,34320,62,0,0,0,0,0,0,3,15,336,0,6,0,0,0,0,12780,18,0,0,0,0,0,0,1,3,80,0,1,1,0,0
31,2,0,0,400,29000,98,1,0,0,0,6,0,9,6,293,1622308,0,3776954,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,9,3,3,580,145760,584,9,1,1,0,20,0,8,8,608,10,1,1,1,0
38,0,0,0,0,19420,0,0,0,0,0,0,0,2,0,263,1821102,919528,0,0,0,15,0,0,0,0,11080,0,0,0,0,0,0,0,1,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
62,9,6,6,100,98300,206,9,0,0,0,5,0,4,10,625,3659842,3143068,2123204,0,6,25,11,2,2,392,138660,474,9,0,7,3,6,0,2,3,324,5,22,7,9,9,1000,103140,491,4,0,1,0,4,0,3,0,293,6,1,1,1,0
180,9,0,0,2162,635500,1786,7,0,4,4,9,0,5,40,1476,8394089,0,0,0,10,0,0,0,0,2944,1162900,4035,0,0,0,0,5,0,0,0,0,6,0,0,0,0,5416,2957100,4576,0,0,0,0,6,0,0,0,0,7,1,1,1,0
23,0,0,0,0,8100,0,0,0,0,0,5,0,3,0,150,852539,0,91561,0,0,2,0,0,0,0,6060,14,0,0,0,0,1,0,1,2,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,1,0,0
80,7,3,3,720,166920,391,0,1,4,3,27,0,2,8,800,6265220,2574324,1367182,0,6,6,0,9,9,420,49080,515,0,0,5,4,5,0,2,2,188,5,14,3,10,10,430,144800,275,0,0,0,0,5,0,2,0,238,5,1,1,1,0
193,13,19,19,1974,760600,1825,0,1,15,10,6,0,10,79,2125,16738384,4687049,2335035,0,9,51,2,20,20,1660,391000,1423,1,0,0,0,5,0,7,14,625,4,13,0,21,21,800,240000,895,0,0,0,0,5,0,8,2,306,6,1,1,1,0
150,9,31,31,1346,453500,949,0,0,21,10,2,0,4,20,1411,13222335,2580489,0,0,6,41,1,3,3,530,239600,640,1,0,1,0,0,0,4,20,488,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
71,0,1,1,833,254520,798,0,0,7,6,5,0,3,80,1013,7336010,2346289,8755303,0,10,30,0,0,0,400,304580,762,0,0,0,0,1,0,1,80,670,6,99,0,10,10,2265,704200,1881,0,0,13,7,4,0,3,80,1226,7,1,1,1,0
253,143,36,36,1270,1375100,2713,142,0,11,8,18,0,19,68,3453,36576556,47647762,46156966,0,13,465,221,21,21,5189,4154220,4629,214,2,11,5,36,0,17,120,5824,8,424,138,32,32,4763,3469000,4482,135,1,12,5,21,0,15,80,4580,7,1,1,1,0
71,4,2,2,90,100800,426,0,0,0,0,18,0,4,45,821,5745271,247729,0,0,6,3,0,0,0,400,39000,82,0,0,0,0,1,0,1,0,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
87,55,0,0,0,181220,240,1,0,0,0,0,0,3,0,829,6330026,10214755,3615183,0,0,102,99,30,30,260,546180,600,8,0,0,0,0,0,2,0,1343,0,24,23,10,10,0,390000,420,1,0,0,0,0,0,2,0,425,0,1,1,1,0
12,0,0,0,0,5700,0,0,0,0,0,0,0,3,0,98,555581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,38,14,14,0,496160,910,4,0,3,2,18,0,8,48,1343,9539338,2619247,788112,0,13,51,18,11,11,2250,240000,982,5,1,0,0,5,0,3,19,619,7,0,9,5,5,0,240000,310,1,0,0,0,1,0,1,10,185,3,1,1,1,0
15,0,0,0,0,31320,128,0,0,0,0,0,0,1,33,299,1702507,1969154,0,0,0,25,1,0,0,0,25880,82,0,0,0,0,1,0,2,15,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
65,1,0,0,0,64220,414,0,0,0,0,2,0,2,20,563,2919709,11869760,553022,0,11,15,1,2,2,800,50940,100,0,0,61,34,0,0,0,0,223,0,15,0,0,0,0,147240,210,0,0,0,0,0,0,1,0,121,4,1,1,1,0
17,1,0,0,250,14160,75,0,0,0,0,1,0,2,13,210,990905,0,6551765,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,3,5,5,800,278240,853,1,0,8,7,6,0,1,9,878,6,1,1,1,0
146,182,22,22,0,871300,936,181,1,19,6,1,0,4,46,2488,29336281,30618433,23058522,0,5,127,163,19,19,1050,1459600,1854,161,0,27,11,5,0,4,30,2109,8,158,172,0,0,1260,2032300,1245,170,0,29,10,1,0,3,15,2149,0,1,1,1,0
126,8,16,16,1295,373900,1151,8,0,12,4,16,0,3,36,1368,11537795,1530341,6697293,0,12,1,1,0,0,0,0,10,0,0,0,0,0,0,1,1,23,0,81,14,20,20,430,369000,944,13,0,1,0,1,0,2,13,841,7,1,1,1,0
100,6,0,0,650,85620,605,5,0,13,10,1,0,5,60,1119,11828450,11418457,4922665,0,0,129,15,0,0,1360,589380,1130,12,0,2,0,0,0,10,11,1063,5,34,1,0,0,0,300000,788,1,0,0,0,1,0,6,80,684,0,1,1,1,0
21,10,0,0,250,16160,14,0,0,0,0,4,0,2,4,254,2695703,1887834,7379614,0,0,34,5,1,1,0,34440,0,0,0,0,0,2,0,1,0,243,0,48,6,0,0,60,197220,699,0,0,12,9,2,0,2,26,504,0,1,1,1,0
65,8,0,0,450,57300,237,8,0,0,0,8,0,3,1,554,3940857,8906894,0,0,4,4,0,0,0,0,0,57,0,0,23,16,6,0,2,0,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,68,355765,14627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,0,0,0,23900,96,0,0,0,0,5,0,3,6,221,1163215,2534925,2422707,0,5,25,3,19,19,550,111600,91,0,0,0,0,8,0,1,17,514,3,19,0,20,20,250,126900,968,0,0,0,0,9,0,4,40,541,7,1,1,0,0
33,0,0,0,493,48820,101,0,0,0,0,13,0,4,0,295,3121497,9225559,4286731,0,4,88,0,13,13,1668,508880,1715,0,0,2,1,19,0,6,17,843,12,24,0,3,3,660,161000,683,0,0,0,0,6,0,6,1,253,1,1,1,1,0
69,5,0,0,450,117060,558,4,0,3,3,10,0,7,18,664,4240354,972303,187139,0,11,12,0,0,0,120,78540,239,0,0,3,2,4,0,3,0,116,3,1,0,0,0,400,12900,203,0,0,0,0,2,0,2,0,25,3,1,1,1,0
52,3,20,20,0,157520,358,0,0,0,0,3,0,6,40,813,4628308,15304993,8057084,0,7,133,3,20,20,0,614880,2033,0,0,37,26,10,0,11,80,1554,7,76,3,20,20,250,750000,1282,0,0,10,8,4,0,2,80,1303,7,1,1,1,0
11,0,0,0,0,2160,0,0,0,0,0,0,0,2,0,74,360649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,7,0,0,0,8100,74,4,0,0,0,1,0,1,2,177,19917504,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,2,0,0,0,5700,0,0,0,0,0,1,0,2,0,167,1010697,0,2410273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,15,0,0,0,58520,0,0,0,0,0,0,0,2,0,317,0,1,1,0,0
12,0,0,0,0,2160,35,0,0,0,0,3,0,4,0,103,639951,3115589,7515524,0,2,45,0,9,9,817,146940,520,0,0,0,0,14,0,6,26,587,11,116,6,38,38,1590,419000,1482,6,1,2,2,15,0,11,10,1168,6,1,1,1,0
3,0,0,0,0,300,0,0,0,0,0,0,0,2,0,30,454138,280422,2340253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,18,1,0,0,0,17520,40,1,0,0,0,0,0,2,13,217,0,0,1,0,0
10,2,0,0,0,2160,0,1,0,0,0,3,0,4,0,94,492382,1340876,4299885,0,0,22,3,0,0,0,3540,0,3,0,0,0,2,0,2,0,179,0,73,8,14,14,240,210700,658,8,0,3,2,5,0,11,0,668,0,1,1,1,0
10,0,0,0,0,2160,0,0,0,0,0,0,0,1,0,71,429225,23755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,300,0,0,0,0,0,0,0,1,0,29,100027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,2,0,0,375,489800,930,1,0,9,7,0,0,1,0,1332,12486858,5547829,8454739,0,4,46,0,0,0,800,435000,690,0,1,5,5,0,0,1,70,735,0,171,10,15,15,1510,960000,1751,0,0,0,0,5,0,1,60,1617,7,1,1,1,0
170,6,0,0,675,381600,881,6,0,0,0,33,0,6,1,1282,9513897,4533987,1768648,0,0,10,0,4,4,1380,285000,949,0,2,8,5,12,0,4,22,470,9,20,0,0,0,240,81100,177,0,1,0,0,5,0,1,0,146,0,1,1,1,0
60,14,0,0,250,125120,269,1,0,0,0,8,0,1,40,686,3593802,4303617,9009,0,5,32,8,0,0,490,152280,661,4,0,7,6,12,0,2,20,403,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0
70,23,0,0,0,79520,427,0,0,12,9,7,0,5,45,887,8217830,865158,7790414,0,5,0,0,0,0,0,0,97,0,0,4,1,1,0,1,0,25,2,32,5,4,4,0,257880,560,0,0,22,16,3,0,1,26,486,7,1,1,1,0
95,98,59,59,2319,678620,3127,84,3,0,0,6,6,5,19,2097,27324593,26333441,8725428,3,10,56,160,50,50,3050,2422480,4183,148,6,0,0,4,6,1,90,2807,11,30,32,1,1,30,2000,879,21,0,0,0,2,1,4,0,425,0,1,1,1,0
47,5,0,0,0,42420,16,0,0,0,0,11,0,2,6,369,2873848,3127867,484788,0,0,48,11,0,0,0,115100,411,0,0,1,1,4,0,5,1,376,0,6,0,0,0,60,23700,84,0,0,0,0,1,0,1,0,44,0,1,1,1,0
528,62,40,40,5504,2812400,5121,1,1,16,10,23,0,8,120,5130,36237328,30746601,8021583,0,14,607,132,40,40,5285,4133300,5391,0,2,0,0,11,0,5,80,5270,7,86,13,0,0,1080,960000,1197,2,0,0,0,3,0,0,0,637,0,1,1,1,0
72,5,0,0,0,96500,401,5,0,0,0,16,0,3,8,580,3419520,96353,2480658,0,7,0,1,0,0,0,84720,244,0,0,0,0,6,0,1,0,19,3,40,3,1,1,0,141180,468,3,0,3,0,6,0,2,0,280,1,1,1,1,0
158,235,20,20,0,1657400,1660,235,0,7,3,15,0,6,108,3541,19729945,15546626,9884806,0,11,141,169,33,33,2250,1569000,1818,168,0,3,1,9,0,3,17,2377,4,20,94,7,7,2250,962000,1064,93,0,0,0,2,0,2,74,1327,6,1,1,1,0
67,91,33,33,430,493500,781,2,1,0,0,10,2,4,60,1716,8630026,165286,4823202,1,6,3,3,0,0,0,0,72,0,0,0,0,1,0,0,0,35,0,2,19,34,34,50,240000,1144,3,0,14,10,2,0,1,21,550,6,1,1,1,0
119,80,0,0,518,444700,697,79,0,0,0,9,0,5,20,1327,7444157,1731027,387346,0,0,22,25,0,0,87,240000,229,25,0,0,0,2,0,2,0,274,0,4,4,0,0,0,0,240,3,0,0,0,1,0,0,0,46,0,1,1,1,0
150,17,0,0,0,0,0,16,0,11,5,0,0,16,22,1258,11009386,7039913,10787348,0,0,47,39,0,0,0,0,0,39,0,5,3,0,0,9,22,758,0,87,60,0,0,0,0,0,60,0,10,8,0,0,22,11,999,0,1,1,1,0
211,68,11,11,980,976400,1542,0,0,5,4,0,0,9,30,2029,17342495,7159888,5017501,0,14,85,3,0,0,730,375000,680,3,0,0,0,0,0,6,0,550,0,75,2,9,9,300,406500,860,1,1,0,0,4,0,3,20,678,5,1,1,1,0
108,13,38,38,1541,476900,1362,12,0,10,8,41,0,4,47,1447,17941459,7181266,8734064,0,13,22,6,8,8,980,285000,799,5,0,4,2,6,0,2,47,621,5,33,6,8,8,1100,230900,1075,3,0,2,1,16,0,3,12,464,5,1,1,1,0
90,7,39,39,1024,277400,1149,1,0,43,19,10,0,5,45,1283,15899430,6314404,1335898,0,12,17,0,10,10,0,30000,549,0,0,20,12,5,0,5,16,336,0,9,0,8,8,250,207000,376,0,0,0,0,2,0,2,11,204,6,1,1,1,0
213,39,1,1,2180,889800,1965,2,0,43,29,15,0,14,61,2128,26855169,9255922,1128766,0,11,6,4,19,19,620,465000,504,0,0,25,25,2,0,2,10,415,6,1,0,0,0,60,30000,156,0,0,3,2,1,0,1,0,36,0,1,1,1,0
158,48,5,5,1310,640600,1006,30,0,13,10,13,0,3,11,1423,11107759,4770672,10657518,0,12,32,27,2,2,665,151900,961,24,1,7,3,3,0,3,10,482,6,64,22,27,27,1690,487100,1619,19,1,14,4,3,0,2,67,1102,8,1,1,1,0
401,138,37,37,4040,2650900,3973,2,1,20,9,0,0,10,149,4969,32544084,18895762,17298167,0,13,372,53,27,27,3608,2870500,3467,45,1,10,1,26,0,7,80,3589,6,375,67,22,22,2430,2326500,4134,58,0,1,0,48,0,12,80,3409,8,1,1,1,0
326,115,6,6,2466,1911500,2929,113,0,1,1,150,0,6,54,3407,20619981,5509000,2119323,0,13,89,0,2,2,800,465000,1489,0,0,2,1,16,0,7,18,779,5,34,0,0,0,1100,150000,883,0,0,0,0,6,0,3,0,254,2,1,1,1,0
287,330,0,0,1917,2278100,1995,329,1,5,3,13,0,8,40,4306,25272705,14689268,11360226,0,6,133,175,0,0,1538,1963000,1559,170,0,8,6,3,0,4,42,2456,6,111,157,0,0,331,1547200,1387,141,2,2,1,2,0,3,40,2010,6,1,1,1,0
100,66,12,12,870,307400,563,0,1,2,2,6,0,5,11,1169,7974663,2602387,5836775,0,7,37,35,0,0,60,348000,732,0,1,0,0,5,0,5,0,470,2,55,60,11,11,620,480000,1125,0,0,0,0,5,0,6,10,844,9,1,1,1,0
52,19,7,7,0,170760,273,1,0,0,0,6,0,2,25,662,2864384,2075222,1267731,0,9,33,9,0,0,0,123240,541,0,0,6,4,2,0,4,0,286,7,20,2,0,0,790,90000,342,0,0,3,2,2,0,2,0,177,5,1,1,1,0
135,163,23,23,1730,1244100,1598,85,0,11,7,23,0,4,120,2863,19995053,4730564,7441467,0,12,51,48,4,4,1269,539500,1267,9,0,0,0,6,0,3,2,709,4,73,65,5,5,1158,837000,956,8,0,3,2,6,0,5,1,1005,5,1,1,1,0
101,99,1,1,309,427400,538,57,0,40,18,4,0,8,40,1579,21394286,1349391,11907378,0,5,25,16,0,0,250,165000,290,1,0,0,0,0,0,4,0,262,2,68,33,0,0,60,510000,495,0,0,41,18,0,0,9,0,711,5,1,1,1,0
102,1,1,1,78,92200,466,0,0,3,3,3,0,3,12,769,12815243,48146249,31482476,0,6,237,56,27,27,3170,1589300,2747,5,0,27,11,6,0,6,82,2557,9,458,26,13,13,4359,2185300,4602,1,1,1,1,6,0,13,80,3253,5,1,1,1,0
283,83,51,51,3210,1736000,3189,2,2,17,13,36,0,9,62,3012,18905284,2725646,13104689,0,12,7,4,0,0,310,120000,198,0,0,13,7,1,0,1,5,127,0,135,97,46,46,2325,1658500,2142,0,0,0,0,15,0,6,51,2150,13,1,1,1,0
185,10,11,11,2005,506200,1833,0,1,15,7,10,0,5,17,1587,15201112,2247678,266338,0,8,13,0,0,0,620,120000,498,0,0,6,2,5,0,7,0,171,1,1,0,1,1,300,30000,231,0,0,0,0,2,0,2,0,38,0,1,1,1,0
44,25,4,4,520,98200,264,24,0,0,0,5,0,4,13,600,4717317,18476961,1986393,0,11,80,97,12,12,1140,780400,1080,97,0,25,20,6,0,5,33,1524,2,18,20,0,0,120,240000,353,20,0,0,0,1,0,1,0,271,3,1,1,1,0
62,63,3,3,250,157520,210,16,0,0,0,5,0,2,0,860,6065655,0,1162477,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,400,76140,175,10,0,2,2,2,0,1,2,150,5,1,1,0,0
238,37,21,21,2420,1053800,2023,7,1,9,8,21,0,8,80,2768,33677052,42652792,26326489,0,12,214,19,22,22,2814,1479000,3285,12,1,0,0,12,0,10,80,2337,7,251,12,20,20,2310,1413100,2892,3,0,8,4,7,0,5,80,2259,7,1,1,1,0
100,44,7,7,820,412400,681,13,0,59,16,14,0,5,13,1193,17667006,1334739,2224761,0,10,0,0,0,0,0,15000,0,0,0,2,0,0,0,0,0,11,0,1,3,6,6,0,30000,110,0,0,5,1,2,0,2,0,88,0,1,1,1,0
33,0,0,0,400,50600,137,0,0,0,0,2,0,4,5,300,1215908,374835,27926,0,7,11,1,1,1,0,28920,75,1,0,0,0,1,0,1,0,94,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,10,0,1,1,0,0
100,21,5,5,750,287660,522,2,0,21,16,14,0,7,15,1011,14493832,9025617,6469203,0,7,81,13,0,0,900,370740,951,3,0,15,7,7,0,1,2,748,5,88,5,0,0,910,450000,959,2,0,0,0,4,0,3,0,634,3,1,1,1,0
203,333,40,40,2220,1051400,2791,102,1,56,39,23,0,8,120,4473,31769369,22427890,15169588,0,14,97,153,20,20,3108,3237200,2315,8,0,33,16,12,0,6,50,2306,7,51,123,20,20,250,824000,1522,22,0,29,20,5,0,7,72,1808,6,1,1,1,0
110,0,40,40,2150,649400,1829,0,0,25,17,23,0,7,120,1858,13925008,16531810,20202663,0,13,203,3,20,20,2004,762000,2240,0,0,29,11,14,0,9,29,1731,6,173,5,20,20,2216,1364600,2669,0,0,48,21,20,0,14,95,2153,8,1,1,1,0
110,1,16,16,1221,284800,834,0,0,0,0,4,0,3,45,1123,8802781,15558782,14896323,8,12,326,7,25,25,3304,1322600,3297,1,3,3,3,5,1,5,10,2487,7,116,18,22,22,1710,798700,1707,6,1,0,0,5,0,6,16,1299,7,1,1,1,0
70,5,5,5,800,115160,673,2,1,2,2,8,1,2,40,845,5773980,2640954,5381357,4,8,3,0,0,0,60,54000,277,0,0,0,0,2,0,4,19,179,5,66,6,8,8,850,253640,788,0,0,4,3,4,0,4,5,564,5,1,1,1,0
108,115,0,0,0,922500,1221,8,0,66,47,25,0,9,68,1867,31613178,30879055,16618709,0,0,74,59,0,0,120,870000,1055,6,0,58,38,13,0,8,14,1067,0,82,41,8,8,1510,747000,1585,0,0,0,0,9,0,2,78,1378,0,1,1,1,0
63,21,0,0,0,105620,80,20,0,0,0,8,0,8,18,790,7492277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
60,1,2,2,945,128220,568,0,0,0,0,5,0,4,40,712,1944627,4141261,302724,0,6,120,0,31,31,926,494580,2339,0,0,6,4,2,0,7,17,1140,13,6,0,0,0,0,0,370,0,1,0,0,0,0,8,0,73,0,1,1,1,0
140,63,0,0,0,368660,860,57,0,14,12,3,0,6,29,1491,14013154,8796557,1964666,0,9,61,4,8,8,0,407000,1096,3,0,18,17,3,0,8,10,633,6,24,2,0,0,0,0,538,2,0,8,4,2,0,2,0,172,3,1,1,1,0
251,142,15,15,2282,1390400,2131,88,0,9,4,26,0,8,70,2941,19102429,4650413,11220352,0,12,61,38,6,6,1216,753300,1512,20,0,0,0,11,0,5,36,836,6,10,3,0,0,1094,135000,550,0,1,45,13,2,0,7,4,233,3,1,1,1,0
158,6,20,20,1665,630100,1595,0,1,59,24,7,0,34,56,1678,20572266,11687358,3503342,0,9,16,0,10,10,400,300000,1398,0,0,40,14,4,0,17,65,678,4,31,0,0,0,2100,300000,1569,0,0,8,5,4,0,8,20,388,7,1,1,1,0
170,9,40,40,1497,727000,1454,1,0,18,7,1,0,3,59,2148,18748384,11790214,4897965,0,6,51,6,2,2,926,371500,670,3,0,21,9,0,0,3,27,820,7,8,2,19,19,0,102000,585,1,0,25,7,0,0,3,1,291,3,1,1,1,0
56,0,0,0,0,36660,24,0,0,0,0,0,0,3,5,385,2566221,745384,1193544,0,0,11,0,0,0,0,13940,120,0,0,0,0,0,0,1,0,84,0,35,0,0,0,163,130620,265,0,0,4,2,0,0,5,18,353,0,1,1,1,0
377,91,14,14,3614,2184300,3290,46,0,26,17,23,0,6,101,3770,23552196,9113073,0,0,7,148,20,17,17,2484,989000,2518,12,2,6,3,11,0,3,10,1380,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
29,0,0,0,0,38660,142,0,0,0,0,26,0,2,10,283,2609187,10767230,6332584,0,5,46,101,0,0,1200,788440,1278,26,0,3,2,20,0,7,120,1710,11,23,41,23,23,780,411000,568,26,1,4,2,14,0,3,18,770,8,1,1,1,0
43,17,6,6,0,107320,473,0,0,0,0,14,0,3,45,806,7225402,1542123,134164,0,12,18,1,2,2,257,54400,220,1,0,0,0,6,0,1,5,193,7,1,0,0,0,0,11640,72,0,0,0,0,1,0,1,0,19,0,1,1,0,0
102,0,27,27,1076,264100,681,0,0,4,2,10,0,4,48,1209,6734071,909496,583687,0,0,4,0,7,7,440,45000,584,0,0,0,0,1,0,2,11,173,0,3,0,3,3,180,72000,141,0,0,0,0,1,0,1,6,108,1,1,1,1,0
204,10,5,5,2705,666700,2309,5,0,4,3,27,0,10,40,1632,11773416,1540437,202706,0,10,21,0,15,15,850,122000,914,0,0,0,0,2,0,2,0,249,4,1,0,0,0,0,0,561,0,0,0,0,2,0,2,0,23,0,1,1,1,0
266,145,0,0,0,1421120,1918,23,0,21,13,7,0,16,80,2974,23236155,24052293,5157411,0,0,136,0,0,0,0,960000,1235,0,0,69,46,0,0,11,0,1020,5,117,3,0,0,0,720000,816,0,0,4,4,1,0,2,0,736,0,1,1,1,0
142,0,0,0,480,307400,696,0,0,0,0,0,0,3,40,1109,9102976,3005019,0,0,0,26,0,11,11,420,210000,360,0,0,0,0,0,0,2,0,404,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
115,2,0,0,1300,322400,1086,0,1,3,3,4,1,7,60,1146,6729326,62042,105047,1,5,1,0,0,0,0,0,96,0,0,0,0,1,0,1,0,11,0,0,0,0,0,200,30000,96,0,0,0,0,1,0,1,0,16,0,1,1,1,0
62,0,0,0,0,55200,14,0,0,0,0,0,0,7,4,477,4155120,0,15831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,0,0
215,13,21,21,1959,664500,1560,1,1,4,4,5,0,3,63,1904,10490624,1574359,0,0,7,8,1,14,14,620,120000,768,1,0,0,0,2,0,4,16,272,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
131,0,0,0,0,181220,480,0,0,0,0,0,0,2,0,833,5914648,1851393,2639549,0,0,12,0,0,0,0,231180,360,0,0,0,0,0,0,2,53,419,0,16,0,0,0,540,105000,165,0,0,7,6,0,0,3,4,180,0,1,1,1,0
45,2,0,0,0,35020,80,0,0,0,0,2,0,6,18,482,3080976,4938396,2808304,0,0,77,2,13,13,0,167900,437,1,0,0,0,0,0,1,14,661,0,23,2,7,7,0,93680,340,0,0,0,0,0,0,1,19,413,0,1,1,1,0
258,9,42,42,3350,1192300,3037,0,0,34,15,18,0,8,120,2965,21262672,6817358,3446437,0,13,55,1,17,17,1560,606000,1547,0,2,0,0,7,0,6,80,1132,7,6,3,20,20,1080,432000,1056,0,1,0,0,2,0,2,80,805,7,1,1,1,0
30,1,0,0,0,11520,0,0,0,0,0,0,0,1,0,219,1427584,10340494,5545662,0,0,92,1,0,0,730,208300,400,0,0,16,8,3,0,3,2,767,0,71,3,0,0,540,254480,588,0,1,8,2,6,0,1,0,507,0,1,1,1,0
189,15,20,20,0,690200,1662,0,0,8,7,10,0,4,80,1805,10749476,3648219,11922605,0,7,55,4,22,22,1344,180000,1202,0,0,0,0,3,0,2,0,494,5,215,35,1,1,2990,1510600,2455,4,1,0,0,4,0,4,80,1937,2,1,1,1,0
139,0,0,0,600,248320,823,0,0,6,4,69,0,4,5,952,8446652,2096692,2270878,0,10,5,0,0,0,0,29580,128,0,0,5,4,1,0,1,0,69,0,3,0,0,0,0,30000,240,0,0,6,2,2,0,1,0,50,0,1,1,1,0
43,1,4,4,450,65220,224,1,0,0,0,8,0,5,24,522,2577535,3892653,9528,0,5,38,2,7,7,740,200380,667,2,1,7,5,8,0,4,17,552,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,1,1,1,0
48,4,1,1,0,87800,268,4,0,0,0,15,0,4,25,532,2829563,3231499,0,0,10,66,8,0,0,0,160020,560,8,0,5,4,17,0,2,0,444,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
100,0,0,0,0,79520,526,0,0,2,2,2,0,6,5,738,4113361,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
82,2,0,0,199,207500,468,0,0,6,4,0,0,6,53,927,6841189,6472439,0,0,5,55,6,2,2,822,249000,620,0,0,9,2,0,0,2,35,665,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
121,68,23,23,1910,822400,1552,20,0,6,5,11,0,8,61,1912,16297153,16210092,9330217,0,13,146,50,20,20,2820,1386900,2936,8,1,6,3,12,0,4,129,2237,7,55,23,6,6,1774,736500,1653,13,2,15,12,6,0,6,80,1140,6,1,1,1,0
47,2,0,0,0,44420,74,0,0,0,0,0,0,17,18,466,2897412,3336821,549265,0,0,27,0,0,0,0,61200,120,0,0,10,6,0,0,4,0,218,0,12,0,0,0,180,51900,40,0,0,0,0,0,0,2,0,84,2,1,1,1,0
239,47,39,39,1210,1356500,2467,10,0,53,40,15,0,4,65,2607,24046827,310371,3597792,0,14,13,0,0,0,800,60000,276,0,0,0,0,1,0,1,0,80,0,47,4,25,25,600,390000,1451,0,0,0,0,3,0,2,80,958,9,1,1,1,0
