gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num
5dfe8b75-5f99-4450-853a-7640b3d933dd,GB,82,16,0,0,0,135500,210,0,0,0,0,7,0,3,0,624
dff41234-489a-4b88-a95e-bd216ef2b26d,BR,86,4,0,0,200,89500,267,0,0,0,0,32,0,3,0,572
79db246f-60bf-4ff2-9a29-56f0ddc91da5,BR,48,53,0,0,500,135500,193,0,0,0,0,12,0,7,18,796
8a4ca92f-fe33-4f3d-98d1-22405b25675d,US,70,44,9,9,500,260660,418,16,0,0,0,3,0,8,21,980
23c81dca-837e-4fb3-be08-f758722daba4,US,17,46,0,0,400,85800,152,1,0,0,0,3,0,1,28,621
7e8dabe8-b7dc-4301-884d-1e595927c3ab,US,70,19,0,0,0,88400,214,2,0,0,0,11,0,1,3,594
baf6d01a-7fff-47d8-b15e-b6f736139f7a,GB,65,26,0,0,327,107220,155,4,0,0,0,10,0,2,0,626
95db1c7e-c485-4d1e-a48a-8fc03da752c4,BR,83,2,38,38,700,151800,913,0,0,4,4,6,0,8,5,871
c5ea2ef2-bb54-4fd7-a5a5-a15850f26253,BR,73,18,9,9,940,181220,548,2,0,0,0,4,0,8,40,947
c42fbd4f-1225-4da9-8432-24e822353167,KG,59,1,13,13,100,75460,191,0,0,0,0,3,0,5,40,851
2fcedee5-164c-4bf7-9060-680e351ab4e3,MY,90,1,0,0,0,0,0,0,0,4,3,0,0,10,20,761
b8527408-c5e8-48c3-b45f-7902dc5c5fe4,JP,143,43,1,1,450,432500,805,38,0,0,0,4,0,6,6,1189
f35cdf00-707a-43a6-809f-f1d9bf7ff8ad,UA,69,3,2,2,720,193700,589,0,0,3,2,3,0,6,64,928
153a73c5-63e9-4a57-8984-a75ded96cf76,IT,56,0,0,0,0,97800,190,0,0,0,0,5,0,2,15,476
8ddb9d93-a26f-48bf-9c87-1ac88fd94732,TR,108,0,0,0,750,247820,661,0,0,3,2,12,0,9,5,762
36f934ce-c1ca-4117-a042-14f8de3c63cd,RO,70,61,4,4,0,206600,681,3,0,2,2,5,0,4,26,1017
55caed73-0683-4a17-9612-3bcb44fc0942,DE,70,2,0,0,192,98000,405,2,0,5,3,17,0,2,25,711
fb39c423-b75c-4160-aa41-145a1e6f4c16,RU,75,27,3,3,500,135600,342,0,0,7,6,3,0,1,13,748
5c393b4f-3b2f-4575-9df4-36686df79fd4,TR,89,9,0,0,0,96500,336,2,0,7,6,4,0,7,4,651
e08885fa-b39a-4106-8b95-a3d7ed8aa3b4,US,46,42,1,1,450,183120,330,11,0,0,0,4,0,1,45,914
90b8acfd-a20a-4f24-b7a7-f9d4d3a07f9d,BR,63,10,0,0,620,79520,495,2,0,0,0,30,0,6,33,743
37252460-aecb-4945-8afb-601cc07a857d,US,71,0,0,0,0,125120,342,0,0,1,1,11,0,3,31,641
52a1341e-b282-47ad-9e80-3c292d69c84c,KR,105,21,7,7,250,293700,620,13,0,1,1,6,0,2,20,997
ed960427-dce1-41c8-96d8-090127559aba,HU,70,0,5,5,800,193700,557,0,0,5,3,5,0,5,18,683
2ed3e6bb-5d93-44ae-b547-60fcaa670ccc,KR,66,39,21,21,410,247820,424,39,0,0,0,4,0,1,40,1030
8e9290a3-9984-4f53-bde1-bf12717ba66d,ID,71,0,0,0,0,193700,750,0,0,4,3,4,0,3,80,961
747c9bcc-e01b-4631-9f56-1b6a19dd2884,UA,101,4,0,0,950,262400,814,4,0,8,5,8,0,5,52,1068
cd61f53f-bac1-425f-99be-9083a3614319,GF,86,37,0,0,0,206600,384,8,0,0,0,1,0,5,0,772
9083fb28-19d3-4dcc-b077-502acb3ab5ac,BD,87,3,4,4,593,286700,861,0,0,3,1,15,0,4,45,895
cffe82d5-8c46-4b68-923c-6357408b910f,GE,79,15,5,5,535,200400,473,2,0,7,5,4,0,2,9,708
be39afdb-70aa-410c-8e4e-5080e6e677a2,AL,92,14,0,0,1120,212000,741,0,0,3,3,7,0,6,25,911
665aecd0-d776-4c22-b1a4-dcb40b25cddb,IE,86,4,1,1,500,150700,538,3,0,8,6,3,0,3,40,827
4a58c0db-34f6-437c-a477-8186c2c0b222,FR,70,0,8,8,760,157520,380,0,0,9,7,1,0,2,25,720
6e367554-48f7-49d5-a4df-80740f526541,LK,69,0,1,1,245,119560,400,0,0,5,4,8,0,4,40,699
b9b83256-0e84-436b-a5c8-e7781e42f3fe,FI,88,34,0,0,0,186220,326,0,0,0,0,13,0,9,0,795
93cf1319-ef90-4c48-a8a9-7b366eb983e7,MX,71,11,1,1,250,125120,415,11,0,5,3,10,0,6,40,810
fc6506d1-ac31-48ce-af4a-25a7dda5f671,PL,95,5,20,20,770,250020,811,2,0,4,3,9,0,7,46,1081
317ae195-2519-4794-b9e5-be8cc070e202,MX,90,11,1,1,400,129820,493,10,0,10,5,10,0,1,40,891
54ead928-17fb-43c2-969d-01396b56364c,MX,70,1,3,3,0,64220,163,0,0,0,0,1,0,1,8,723
c75b6131-1386-45fa-aa1c-7678bdfbd8f8,RU,106,30,0,0,661,247820,474,30,0,2,2,6,0,2,2,853
6251cb91-3c39-44c2-b36d-2fff5103ad29,RU,71,9,5,5,120,87800,310,0,0,8,5,9,0,2,18,700
52ba48f9-2061-4736-b166-b915b8994bff,IT,80,33,0,0,0,105620,135,12,0,7,5,2,0,2,0,685
4c3b3724-00df-4fa1-a41b-01c16ac785fc,KR,96,4,1,1,340,160700,384,4,0,0,0,15,0,3,5,800
d1970f67-315c-4349-b812-a73bd7fe6398,MX,71,15,0,0,100,105900,282,0,0,11,6,1,0,1,11,614
3a354aa2-791d-4a23-be6c-8c4062d5e226,PK,41,2,2,2,600,105620,248,0,0,0,0,0,0,3,0,458
6b140d49-e996-4433-a7cf-d0ab37aad5be,US,26,19,0,0,0,21900,14,17,0,0,0,0,0,1,2,334
d1661ad7-c4a0-4c41-8d13-17d3d505dc33,BR,65,6,1,1,1010,125660,726,6,0,2,2,9,0,9,9,580
d390c793-9ee2-4679-9b2c-5e366c81a219,JP,90,3,1,1,0,146300,414,1,0,12,7,8,0,4,6,678
312db63c-a65b-4571-8f1e-68e592344719,JP,70,0,0,0,0,71660,254,0,0,11,7,1,0,2,10,518
6de19c54-f51a-478e-a441-d4df739f3c0f,IT,70,72,0,0,0,206700,357,2,0,3,2,2,0,5,17,992
26add506-8d73-4d8a-8bd5-35242b4f15fc,NO,80,0,2,2,0,148200,308,0,0,14,7,15,0,2,20,679
0106f895-49f4-42e4-8dd0-678aaa27743e,TH,70,49,0,0,0,0,0,49,0,4,3,0,0,6,5,843
a46d44e2-1fd3-472d-8af7-3e6a76bf6e1a,US,98,13,8,8,490,278000,791,0,0,6,4,5,0,7,15,943
ae52bee4-7c54-4baf-8abc-83d4cf3bf421,VN,84,4,4,4,650,125120,426,0,0,1,1,23,0,5,40,930
38cfbe59-f9e3-4c27-839a-686d1082d558,BA,80,5,4,4,840,159420,494,0,0,6,5,11,0,3,40,893
d54a94e1-bd6e-4629-8e18-eb0c248835df,RU,55,15,5,5,0,125120,301,14,0,0,0,10,0,3,41,780
40ac33d6-1eee-4d46-ac48-f0bb1589931e,CL,86,8,6,6,950,197200,566,0,0,11,7,2,0,3,40,949
d59ef2e0-d9c3-4749-b319-223330bfa540,IN,75,2,13,13,800,115160,613,2,0,16,13,7,0,10,14,740
94c6ca13-9435-44b4-b468-60010468c660,DE,72,58,0,0,450,223160,431,5,0,0,0,8,0,1,38,1081
7451c7ee-8a63-4d29-bf88-f3c52f95798a,MM,104,1,0,0,89,127320,350,0,0,0,0,3,0,4,4,787
d27a7065-1bc9-4de2-a8aa-1e103ca052d9,UA,108,0,9,9,781,170160,749,0,0,2,2,9,0,7,6,842
138c5ff0-75f9-47fb-aa0d-433e07a5addc,VE,83,0,1,1,0,85800,160,0,0,0,0,0,0,5,13,655
5e1521f1-90bd-4bc7-90bd-9505bfe4298d,VE,62,0,25,25,370,304500,901,0,0,0,0,6,0,5,40,838
a30bc890-b6dc-4718-93ba-dc397aac42f9,GY,51,0,12,12,490,169160,589,0,0,0,0,8,0,7,76,925
d2fef992-171f-4b71-9d4b-a56652db68b4,AL,12,0,0,0,0,455400,1766,0,0,22,17,3,0,3,40,451
a2a3d219-3616-4abf-a0f8-0943b113673f,TR,76,1,26,26,180,110120,219,0,1,1,1,3,0,16,3,814
e14da936-26a5-4c53-8019-733c480258ac,VN,77,4,0,0,600,150600,345,0,0,3,2,1,0,8,0,610
b06144c2-c69c-4090-9900-d0ec53cb27c3,CO,57,34,4,4,490,146300,168,0,0,0,0,1,0,2,11,709
9bb3191b-3452-4676-986f-483a290c560b,VN,100,0,0,0,300,219920,588,0,0,8,7,0,0,4,40,883
5ef20025-e0e5-4153-9180-e6aef3ef587e,VN,86,0,1,1,640,208400,706,0,0,10,7,0,0,5,40,849
ddd25277-c90d-42bb-98e6-5dfe76ad9d9d,VN,89,6,7,7,0,94500,631,1,0,0,0,14,0,7,48,974
51bfb140-0507-4269-8735-a132779739f5,UA,69,4,6,6,750,152120,488,0,0,8,7,9,0,6,40,851
1db741d0-29d8-4abc-8878-247851314475,DE,87,3,0,0,1000,169160,747,3,1,7,4,20,1,1,40,861
188f5a1f-2eb1-4b44-be28-20505c9e9d5c,IL,78,25,0,0,960,220020,606,6,1,2,2,8,0,5,22,919
07e35f98-9843-4769-97df-ded6adae51cf,RU,28,1,0,0,0,26400,32,1,0,0,0,6,0,6,7,330
ceb992c3-f216-4c2d-9dab-721fb386feb9,BR,95,4,0,0,448,101500,524,2,0,5,3,9,0,4,40,900
336e77a2-f7f4-45e9-a318-978ff548f615,RU,74,3,1,1,650,125120,341,2,0,5,5,2,0,2,13,625
a797fe4a-681d-4eb1-aa64-b953fb472975,FR,101,31,0,0,400,220420,516,30,0,4,3,7,0,4,5,861
17a84ef2-5c31-4a0e-a97d-5db88ea0ad75,RU,71,4,3,3,200,135500,462,2,0,6,4,6,0,2,40,787
53753228-13f7-478e-b6de-1fe82eacc672,BR,90,7,0,0,0,146300,362,0,0,7,5,0,0,3,10,733
684fab47-559f-4cbb-b7ac-3bea5c65c1bb,IN,78,1,4,4,120,105620,179,0,0,4,2,1,0,8,8,670
326ff13e-eb53-4964-9449-afb5cbce0bc5,IN,74,2,5,5,610,169160,681,0,0,7,6,10,0,6,42,916
e8362cf8-e581-46ad-9533-b534fa2c835c,US,72,31,0,0,448,147900,288,30,0,0,0,2,0,2,40,912
e1510245-20d4-4883-b735-829bfe09d0d0,MX,65,9,1,1,1000,206600,851,0,0,0,0,8,0,5,88,1069
31bf430f-a39b-4b67-86da-e09064df13f4,US,112,15,1,1,600,206700,531,13,0,3,2,15,0,2,13,920
41664596-9953-47e7-9f20-3cbb77a7af04,BR,80,1,2,2,250,125620,611,0,0,2,2,6,0,8,11,787
ff7afb78-7249-4350-97b2-0a2140844c13,US,42,32,0,0,0,105620,172,13,0,0,0,0,0,1,13,601
3792babc-ddd6-41fa-a32d-7f4c5de116c3,GB,76,2,16,16,420,158020,459,1,1,7,5,13,0,4,5,705
a4e3fb5f-3f89-4bd7-92f0-7bec9961e83f,US,67,3,11,11,910,223260,1010,0,1,11,6,11,0,10,15,819
89f3e8f0-13fd-4812-9d69-2e1c33276697,ES,84,18,0,0,400,157620,610,2,0,3,3,8,0,5,29,867
a5cfb6ac-8efc-4d30-834f-24560fe694c2,VN,85,6,8,8,650,169160,580,0,0,8,5,5,0,2,8,720
af972bf3-a329-4edd-a7c9-523f945e5233,AR,103,5,0,0,80,148600,466,0,0,0,0,0,0,4,5,706
45253f2c-8482-439c-80c7-bdd4db714459,RO,112,3,0,0,0,277400,850,2,0,4,3,2,0,2,40,995
495d4dc6-ee13-4938-82c2-5214fc19db1e,KZ,62,5,0,0,120,46720,120,3,0,0,0,1,0,7,0,510
3fb54f5d-fba3-4697-8fa7-8459a3407d0c,SA,67,1,0,0,0,52400,150,1,0,0,0,0,0,3,5,533
c2020104-6166-498f-9ed9-a543b1f0a68f,LB,70,5,8,8,750,206600,700,0,0,1,1,5,0,7,41,841
033961c1-2b23-4366-b962-8c2fd59df19e,CL,65,0,27,27,345,124400,379,0,0,0,0,24,0,5,49,946
29f7ac36-bed6-44c4-995d-13e27501e1db,RU,70,1,1,1,0,105620,382,0,0,4,3,7,0,1,40,686
074dff63-b718-420b-9d53-f08e2251f926,PL,86,11,4,4,250,171060,558,4,0,8,6,3,0,1,40,893
b30d646d-dab6-418d-8397-50e9dad5a9f7,US,82,42,0,0,400,181720,293,0,0,9,8,7,0,2,11,869
615dfc2d-25ed-4504-a8ac-7127b7d75f33,US,73,23,0,0,0,277400,535,21,0,2,2,7,0,4,16,746
e7a1d0ba-4fc3-4709-94ef-85f912a167d8,US,83,3,0,0,10,118760,265,3,0,3,3,2,0,9,11,633
dcce1a8b-d771-45b4-b6d8-92088c403b25,IN,74,0,0,0,769,157920,412,0,0,8,5,2,0,1,40,781
0c0c5a18-ffc6-42d5-b240-a2f3fb4d8547,PE,23,35,0,0,0,5700,447,7,0,0,0,21,0,11,10,458
6e41c68e-d3d7-4b61-b67e-814852499de0,KZ,69,1,0,0,404,110020,424,1,0,9,5,4,0,2,40,749
e12d4dc5-ee02-4719-b91a-7ebf76ee0466,HU,82,9,22,22,1017,320800,966,0,0,4,4,4,0,5,34,1077
609f0dc4-70d9-4fcb-9983-a61c47c0c756,KR,79,3,23,23,950,227220,637,3,0,0,0,8,0,4,40,984
c225cffe-6ef6-4c27-bffb-14b3ca7d2058,PH,71,1,0,0,60,77760,140,0,0,0,0,0,0,4,5,575
df62cab6-00ac-4e14-b8a7-3b85eed7b5e5,BD,91,5,0,0,231,110820,352,0,0,9,5,4,0,3,8,651
48ea9b25-0e1c-4a62-9e5b-2e6fa3496d2a,ID,156,8,0,0,1655,532400,1420,6,0,3,3,3,0,7,70,1487
23b8ca7a-6b9f-4f96-abfa-a6a04cfe3cf0,ID,43,7,23,23,870,136900,470,7,0,0,0,9,0,5,47,854
f24d91c1-68f2-40e9-bcf2-b5d792558269,MM,121,0,0,0,400,206600,608,0,0,4,2,0,0,2,40,996
00ce8051-582e-4be6-bd03-09fad42711f9,KZ,70,1,21,21,10,105620,552,1,0,5,3,4,0,2,40,891
92674e19-f170-4c97-9de7-1f19f1e67636,TN,55,0,2,2,300,146300,536,0,0,14,7,6,0,3,0,410
ee6104d3-1f8b-4d37-9ffb-7bfd7aa635e8,CO,61,58,3,3,99,149320,103,1,0,0,0,15,0,1,11,838
ff102f31-0121-4c54-867a-35e93bb27bd5,SE,70,1,0,0,0,88300,324,0,0,13,7,7,0,1,15,560
11763bf1-42e8-4b00-b6ca-b4c1f10bd7ee,US,9,11,6,6,834,629600,4812,2,0,7,6,12,2,4,108,1110
05628f55-736e-4328-88ae-a2067aa7e74b,MA,60,0,9,9,760,96500,479,0,0,2,1,5,0,3,40,751
c518fe83-9457-460d-aeab-850f3ce6de13,ES,58,13,0,0,300,160400,448,1,0,8,5,5,0,6,15,588
5ae55253-e759-43e4-9d5f-a020f5bb6d38,PL,53,5,0,0,0,73360,168,2,0,0,0,13,0,3,40,665
c2ce8104-c015-48fe-9318-09f8bdbbde45,TR,69,4,0,0,450,88200,372,0,0,12,8,0,0,2,10,572
b2b01854-8791-4fc8-b974-872b1bebf2fb,TR,69,2,13,13,800,157520,621,0,0,6,3,5,0,5,21,789
50f38d10-b513-49e8-8496-c1a0741eb5c6,BY,97,0,10,10,250,173300,570,0,0,4,2,11,0,2,3,713
a07003be-9d31-4116-b80d-b6b4214a8120,BY,78,24,0,0,620,162500,292,21,0,2,2,2,0,4,0,669
2f25a6f4-4294-4686-921a-30064bf4e3b0,BR,61,37,4,4,400,135500,298,1,0,0,0,1,0,3,41,896
d6b9d95d-72d5-44a1-9db5-9e84c2412375,JP,90,8,20,20,400,194500,538,2,0,3,3,1,0,2,40,1041
476522ab-4521-4231-b42a-76377e230be4,IN,106,0,0,0,794,276700,825,0,0,0,0,5,0,7,40,1025
caa0e573-6c0e-48ed-acc0-1df38a4561c2,IN,70,10,0,0,142,106520,449,0,0,3,2,13,0,7,24,718
c829b871-c502-4f81-8bca-e91a092a3009,ES,70,9,0,0,0,105620,331,0,0,9,7,7,0,4,0,552
2a940e53-9a3a-42a4-ab93-1a60c8f4e3c1,JP,51,38,0,0,400,136000,278,38,0,0,0,2,0,2,40,841
ba5b610c-c0c0-4278-8f53-806425bde6ad,ID,69,0,0,0,0,0,0,0,0,1,0,0,0,2,40,850
df718c2a-77fc-4e16-a7be-83d501df91c9,UA,56,42,0,0,0,173300,342,2,0,4,3,5,0,3,10,703
2b37610a-6a3e-4298-98ca-161ea28dda5a,VN,91,17,18,18,0,233660,804,0,0,0,0,3,0,3,42,1103
e1d7880f-c767-42c2-94be-cbe77c9815e7,GR,76,0,0,0,0,307400,825,0,0,5,3,8,0,5,80,999
e678c774-3529-40a5-a770-c66b8e9501b8,BR,73,10,4,4,600,135500,438,10,0,12,6,0,0,1,40,821
fd0c4c45-a212-445b-949e-ce4165875fc3,RU,60,6,0,0,300,31420,67,2,0,0,0,0,0,1,9,542
6406ca3b-02b7-4288-8cbc-a20e675e731c,CA,100,9,10,10,1208,242020,935,3,0,1,1,24,0,8,20,932
52b0bc43-4031-4f9b-9d57-3ed66ed84c1a,BR,76,1,1,1,0,135500,295,0,0,8,6,0,0,1,10,588
9d429b51-d27c-40c2-b34b-8b2a41cee5ef,UA,31,74,0,0,500,169660,278,9,0,0,0,2,0,1,40,936
44db7f42-5122-48e1-b8d9-0380536974b7,BR,70,5,0,0,120,57300,229,5,0,11,5,9,0,2,0,510
c9097629-ccb4-4158-8685-98eed42cdca6,IR,76,4,1,1,200,116460,452,3,0,7,4,8,0,1,25,701
13c53fdc-c42d-4ea8-b68b-f98fa1a18448,VN,115,4,7,7,850,207700,593,1,0,0,0,12,0,2,10,878
0bbba14e-55fd-4589-bfda-9a0074a321ac,US,75,1,0,0,0,64220,124,0,0,0,0,1,0,7,2,539
4020da87-aa76-40cb-bf26-4ef4ef4a5569,JP,80,0,2,2,296,115020,379,0,0,6,3,26,0,3,40,781
dbf74458-ad14-47a6-be84-662ce56629c4,RO,78,5,0,0,820,216000,434,5,0,12,8,5,0,6,40,893
02441603-36ef-4ba8-be6b-52f99d79b40e,0,41,50,0,0,0,103620,42,1,0,0,0,6,0,5,10,641
6e0a5b59-b86c-4e51-8719-ae9e4807146f,KR,65,41,5,5,0,163000,324,32,0,0,0,14,0,5,11,894
3a9152d4-3643-4e6f-acd8-c55613fb8ae1,IN,89,1,0,0,600,158120,574,0,0,3,3,10,0,10,1,672
cc27d283-9359-4575-88ce-2500f90c99fd,UA,41,69,8,8,400,170860,300,44,0,0,0,4,0,3,29,989
48621ba3-0734-412c-9b1e-1b0670ac1176,LV,58,13,0,0,0,50600,101,0,0,0,0,6,0,3,0,478
9275d622-94de-4d62-86ec-627b1a0cbd5a,UZ,70,0,0,0,79,85800,240,0,0,6,2,0,0,3,26,676
05da0563-5deb-4cef-9dcc-86b2b4387531,AT,63,2,0,0,600,88920,476,2,1,10,8,4,1,1,2,494
f275dc46-ed98-4eb7-9333-a856066a8c3a,TN,74,19,1,1,500,86300,274,2,0,16,5,5,0,4,9,697
d8ccbf97-14bb-42b6-9d29-17bb4c734b71,KZ,78,1,0,0,511,161520,675,0,0,4,3,3,0,9,64,1020
456c8c54-9057-46f5-9c84-e377a4b23d36,AR,68,29,8,8,650,246920,378,2,0,0,0,7,0,3,12,769
d9d18607-51be-4833-9006-f3c544f5ad2f,VN,77,0,0,0,0,115160,312,0,0,9,5,7,0,3,40,784
7ca8b7b5-bb9c-43fb-ba92-8b96f1d5a5ad,RU,71,15,7,7,460,248320,857,2,0,10,7,8,0,6,45,942
02a0434a-6dab-4b53-8dea-0df9c4ca8c61,US,70,8,0,0,0,547400,588,0,1,11,11,3,3,4,5,714
baa68f5a-0a67-4ec7-8d4f-a2898f1f38df,US,70,43,21,21,510,219920,294,1,0,4,3,4,0,1,10,965
18fb94f1-aad2-4c89-b6dc-d27351e67519,US,55,6,11,11,220,133900,416,0,0,0,0,5,0,2,59,841
6cabfa62-a45e-4a12-8772-fcef091030a0,PL,88,2,23,23,500,363400,966,0,0,1,1,8,0,6,65,1204
084e3322-3c49-4034-926c-ccca45925976,US,70,13,6,6,318,138600,445,0,0,7,4,7,0,1,40,823
79f7f59c-0159-4da5-af7e-f1271cfe5990,US,70,1,4,4,520,96500,384,0,0,9,7,2,0,5,14,636
39b84df5-2342-4c66-84e4-835d563867b6,US,59,5,0,0,500,80720,186,0,0,0,0,6,0,2,23,592
61dd1645-d6ec-4abe-9c5f-2b3bf3018e4c,RU,96,0,0,0,1000,246920,903,0,0,5,5,12,0,8,50,1031
62c36853-cfc5-4a58-9279-f4395c334c1b,RU,49,56,0,0,400,115160,142,3,0,0,0,2,0,1,9,715
65545a7f-e6cb-4afd-89dc-c44e7362bedc,GR,80,6,4,4,600,177600,421,0,0,4,2,9,0,4,34,859
1f6419e2-01f8-438c-8f27-b01c8ee59ec0,FR,80,34,0,0,600,223820,435,29,1,9,6,7,0,3,40,1008
4d42f41f-73fc-48a8-b9af-61a4bfb356bb,BR,58,50,1,1,0,105620,233,32,0,0,0,8,0,5,20,833
40556a4d-7011-4699-99cf-48bf9d731279,ES,99,8,14,14,0,248120,558,0,0,10,6,5,0,2,40,999
2bb33ba1-63fc-4989-a2ba-f03e20562d1e,ES,71,0,1,1,556,138900,556,0,0,2,2,38,0,5,16,665
5992fded-5e21-4a08-a692-bedecd6bf519,TR,104,6,0,0,623,139420,313,6,0,2,1,0,0,10,13,795
1a790a7f-0d15-4bcd-a749-a5caba433a03,US,31,70,0,0,250,169160,278,19,0,0,0,4,0,1,40,911
50c179f2-7fd0-42b1-9c27-f2e99dd89d17,RU,41,51,0,0,0,79520,199,36,0,0,0,18,0,4,24,793
aa895483-8326-4975-a146-25948de5ecfe,PL,75,68,0,0,0,169160,152,63,0,0,0,6,0,3,0,884
d55d19a2-a706-45e3-913c-59b5327b4bc3,BE,75,10,0,0,0,136400,398,2,0,0,0,2,0,2,40,774
60ae0abd-c33b-44cc-814f-4693a83af5b7,TR,72,4,3,3,0,125120,418,4,0,8,7,9,0,3,40,787
e8b09c83-ee2b-4f9e-a7f5-ced280b21082,FR,82,5,2,2,770,158120,686,0,0,2,2,9,0,4,30,802
f6b3a3c2-f446-48c6-840e-560b44660e0c,GB,108,2,3,3,1080,297400,735,1,0,13,7,0,0,11,10,937
6108e9bc-9bcf-4ebb-ae5a-2412a45b0206,TR,60,23,21,21,260,292400,506,23,0,0,0,5,0,3,60,1115
092db27c-9c89-41be-8808-92a3c4ef0f2d,JO,32,38,0,0,0,64220,94,0,0,0,0,5,0,3,21,570
bf59e72f-b200-414a-9dbc-dc51fbc45675,ID,65,50,5,5,0,220700,491,45,0,0,0,11,0,5,40,1050
4bd6dea8-6461-4e2c-97f3-1d3728a2aa87,RU,90,3,17,17,400,200200,693,0,0,5,4,6,0,4,40,982
783cab08-5906-4a43-9b63-13e474ab2909,EG,77,48,0,0,0,142160,138,1,0,0,0,1,0,3,4,785
d74fecce-543d-4975-a95a-12d08ad7f457,RU,98,0,0,0,397,171620,457,0,0,0,0,28,0,5,37,823
883cfbbb-ea5e-401b-a357-7425c1a264cd,IL,111,0,0,0,0,181220,484,0,0,7,4,0,0,9,1,738
872dbee9-0e9b-4d4a-b227-13835a4800e7,VE,76,16,2,2,620,193700,312,1,0,4,4,10,0,6,6,675
5354614b-bfe1-4dda-9d7c-a4281fb6e867,IR,70,1,0,0,269,97000,313,0,0,8,6,4,0,1,30,655
b438bd50-bc51-4f0c-a7e7-43a970e3264f,GE,70,11,13,13,800,163000,480,0,0,7,5,3,0,5,18,822
32d3c104-152d-48f8-b589-4a7ad758c64b,HR,71,4,7,7,450,210520,705,0,0,8,6,17,0,3,62,937
03e0bf41-dd34-4f57-9661-1f7ba4c439a9,AZ,70,18,0,0,250,87800,180,0,0,11,8,3,0,2,3,583
660c420d-22b4-48c4-8e4f-aa89e591e7be,HR,58,39,2,2,300,211000,418,8,0,0,0,4,0,14,40,960
49e14411-86c8-4e0e-a58d-c86042f31954,LT,118,4,3,3,0,171960,577,1,0,0,0,9,0,3,5,794
77597ab7-50c9-4081-8996-8a3cfab9505c,UA,80,6,1,1,738,161420,581,1,0,7,5,6,0,3,49,929
e3aa168a-894b-404e-9d90-652da5df08cb,CO,41,57,0,0,0,79520,76,24,0,0,0,2,0,2,17,710
e44eb151-caa5-4044-8b2a-4a8f6c4fa267,BF,64,3,3,3,0,77520,52,0,0,0,0,0,0,9,12,674
29ce0ac8-edf3-4faf-908d-cc29fac9938d,0,70,18,0,0,700,193700,358,0,0,8,4,12,0,1,25,727
087ebc08-40f2-435c-95aa-6200cb85dac3,LB,80,6,0,0,0,89700,208,5,0,6,2,0,0,2,18,720
838e0444-0ec8-4b45-8d6f-62879da1703d,FR,32,39,0,0,0,79520,138,3,0,0,0,0,0,3,8,527
b2674189-f943-4332-a65b-c26cbbd836ba,BD,108,2,6,6,900,307400,911,0,0,33,17,3,0,5,54,1214
33ec920a-62ec-4b5f-9fa6-8bb7d61306af,RU,87,12,4,4,1540,267800,1237,12,1,0,0,8,0,9,41,1077
b567f9d6-8283-47c7-9bff-d4b116757a0d,BR,20,49,0,0,0,103620,208,2,0,0,0,3,0,1,29,625
22063ac8-c195-41b9-909c-49456c18e3d7,LK,76,0,0,0,840,181320,473,0,0,3,2,0,0,8,45,812
88299db1-e52d-4013-bf4f-84c8521169af,VN,68,46,0,0,0,181220,306,0,0,0,0,9,0,4,6,754
f5a48dda-7b32-43aa-a256-b84860df7a90,AU,75,0,12,12,0,135500,239,0,0,9,7,8,0,1,0,650
dd312397-9dee-4bae-ac0e-56b86f911a9f,KR,70,1,20,20,400,169160,394,1,0,5,3,6,0,1,40,998
1c8731f4-7221-4950-a832-b8fc8ea77b60,MX,70,8,7,7,610,57800,256,1,0,4,2,21,0,1,6,749
be632b5a-5fdf-4162-be89-a35cd1cf45c7,PT,73,29,0,0,0,115160,137,1,0,0,0,3,0,4,0,641
b76ade7a-d6d6-47f5-b905-bc8cd87c44cf,UA,93,4,8,8,1026,235460,738,0,0,4,3,1,0,4,41,1008
88d11a77-f1d5-4db9-ada4-3a0c553bb42b,UZ,78,18,1,1,520,181220,514,18,0,2,2,11,0,5,40,882
12390b66-b111-466c-9d44-34528a6d424e,PH,62,27,0,0,0,72060,280,1,0,0,0,1,0,3,39,779
ca00cee7-18b8-4c27-920e-46ef317085fe,VN,78,0,0,0,300,123120,360,0,0,6,1,2,0,4,40,767
4a787661-e734-46af-8fe0-99b8c7f5d3e6,IN,65,0,4,4,273,134420,380,0,0,10,2,22,0,4,11,594
99ef9d7a-f7cf-4aff-9990-d53f1986607d,EG,70,31,1,1,0,115460,271,28,0,1,0,0,0,1,6,694
dc9ac59e-49e9-4d00-ac85-ea938e5466e6,KH,135,8,4,4,1395,470200,1491,7,0,5,4,3,0,8,13,1083
e659ab9a-5cba-444a-ac51-1001847429fe,KR,130,5,2,2,0,225920,683,5,1,4,4,7,0,3,9,955
040b6d94-8857-4cfa-8170-d4cdc4b2e620,AU,43,9,1,1,620,97300,256,0,0,0,0,5,0,3,30,590
3e64e30d-a024-4f30-9a20-f3c90289fcc5,MX,74,6,8,8,315,161320,552,0,0,2,2,4,0,2,35,798
dc6ba8d1-37c7-4378-bc6b-461588f637e1,JP,54,59,0,0,0,125120,133,8,0,0,0,6,0,6,4,781
0f07c7df-0318-46d1-b8a7-ec9c17fb22e4,MX,34,0,0,0,0,14260,15,0,0,0,0,20,0,2,0,254
