,gaid,country,level_cnt,ads_cnt,pvp_cnt,pvp_won_cnt,gem_spend,coin_spend,gem_earn,ads_reward_cnt,org_hero_cnt,level_e_try_cnt,level_e_cnt,idle_cnt,purchase_times,login_cnt,level_h_cnt,log_num,label
5409,6d435d1f-e281-4a4a-a1bc-42cf6c3a770b,AR,76,2,1,1,199,129520,515,0,0,11,6,7,0,3,35,768,0
5410,b6494e72-2066-4889-b16b-58719b7eb020,DE,65,62,1,1,0,96500,476,6,0,0,0,5,0,3,25,993,0
5411,a778c891-1328-442c-9afe-8f1f4d23091e,UA,128,4,2,2,450,238620,640,4,0,5,2,0,0,1,9,886,0
5412,70e6ee5d-3e72-4c82-9098-0eb6433fe610,ID,84,0,2,2,214,126020,234,0,0,11,8,0,0,1,1,580,0
5413,904806a8-7ca8-4aa4-81ea-35835182a15b,RO,33,14,0,0,650,169160,349,1,0,2,1,23,0,1,0,292,0
5414,86287359-a5cb-475b-94f3-3482bc011364,VN,79,2,0,0,282,143700,313,1,0,0,0,5,0,6,40,884,0
5415,91243390-8f84-41b3-8344-0a97f1af14f8,MX,90,15,1,1,0,147300,340,1,0,3,2,0,0,3,0,686,0
5416,6d68d02c-fb8d-4389-86e5-580b3b66dcba,RU,111,0,0,0,1110,279200,930,0,0,6,5,20,0,3,65,1141,0
5417,4a35e89c-ffc1-4daa-bed5-902fe842fd36,RU,92,0,0,0,331,146200,472,0,0,5,2,1,0,2,32,791,0
5418,9bd88722-3216-49fb-ad82-9df53616357a,ES,141,0,1,1,0,181220,729,0,1,1,1,7,1,1,13,910,0
5419,eadf49dc-1888-4656-a708-51913d4f301c,PL,76,1,20,20,1000,194200,623,0,0,10,6,6,0,5,31,883,0
5420,75e613e5-8170-4ee8-ae79-fcf6287901da,SK,69,3,26,26,750,171460,443,1,0,12,7,10,0,1,40,926,0
5421,96c3a7e7-d315-4fd1-91d7-df592b59f567,MM,70,0,0,0,100,81520,248,0,0,9,6,2,0,2,8,533,0
5422,8c1835a9-201e-44b1-bb16-c6bd44eae7d2,BY,139,5,0,0,1200,187520,819,4,0,6,3,6,0,8,40,1118,0
5423,0be353db-6e6f-4036-9c15-303f695b1d1c,SK,71,0,2,2,300,152700,504,0,0,0,0,12,0,1,67,917,0
5424,5275b2d1-2241-4342-a6b9-2bf444ad3d56,US,42,43,2,2,0,106120,306,40,0,0,0,5,0,3,40,819,0
5425,4cc48ecf-24d2-430b-ba55-ac74d323727d,ID,95,6,2,2,1049,280300,657,2,0,4,3,5,0,2,43,937,0
5426,53e17698-95a1-4014-9365-44b64d4f7206,ID,114,4,4,4,699,190060,543,4,0,5,4,4,0,3,9,839,0
5427,3009077b-1aa1-47fe-969a-05cad9e6a897,KZ,81,7,0,0,18,92000,188,6,0,5,3,0,0,6,14,643,0
5428,56d81f9f-4a44-4116-99d5-aa201ef2e2d4,US,86,11,4,4,640,169160,779,11,0,3,3,16,0,7,12,782,0
5429,f0684ae2-d842-44c5-af2d-4691d0baf4d4,TT,63,26,1,1,450,144460,212,0,0,0,0,6,0,2,18,672,0
5430,522f1832-e0ed-4b0b-9861-e6e9e13db933,IR,71,2,20,20,500,193700,425,2,0,5,3,7,0,2,40,928,0
5431,694141c0-2c5d-42e0-9b20-44dfdbb280a5,CA,21,63,0,0,400,132620,168,63,0,0,0,1,0,3,40,796,0
5432,7d8e0407-48e5-4af7-9463-28f4fded1775,IN,65,2,2,2,308,187620,655,0,0,0,0,20,0,7,80,1086,0
5433,622ce67d-2d80-4ff5-b292-e902a571c1f8,BY,71,0,0,0,0,193700,523,0,0,16,11,2,0,2,60,857,0
5434,a5675043-2277-4fc4-b251-ca06001f6c3c,IN,67,0,3,3,300,264000,688,0,0,0,0,0,0,7,82,1007,0
5435,2a95699e-2c06-4271-8e33-41271c9897ad,PH,52,1,0,0,300,109420,462,0,0,0,0,21,0,4,63,863,0
5436,69ec66df-ead0-4a28-af20-7e23764a45e7,SK,100,4,0,0,0,120020,321,2,0,0,0,7,0,2,1,663,0
5437,d9f0389f-2da8-4871-82de-a7c601fff4fe,MM,46,23,0,0,0,38660,0,0,0,0,0,0,0,3,0,417,0
5438,3fd13ff7-74bb-49ee-b773-5bd36cc13fd1,UA,90,41,3,3,0,207000,518,3,0,1,1,0,0,1,40,1022,0
5439,cc3783b5-6b75-44f1-84bb-0e1c44d77115,MY,80,5,12,12,1010,203100,678,5,1,17,11,4,1,4,24,957,0
5440,0db2796f-d2f5-4f80-9af2-412feb52761d,PH,75,4,1,1,940,206600,545,0,1,8,6,4,0,5,27,762,0
5441,1ac58dd2-32dd-4709-b59f-a72a7ee8c269,CY,22,32,0,0,0,50600,66,0,0,0,0,2,0,2,14,436,0
5442,185885e9-d5b9-4277-8580-a329ecd6eb0b,CO,55,8,0,0,300,88000,311,2,0,0,0,5,0,3,16,519,0
5443,35ef1c4d-652b-42d4-83be-2b82f254871c,IN,90,2,0,0,240,152400,440,0,0,0,0,1,0,4,48,870,0
5444,3b88be8c-5df6-4479-897e-d0b599ed83b3,TH,99,0,0,0,671,227020,732,0,0,3,2,3,0,6,66,1069,0
5445,7aa24dbf-1484-4f58-8203-96fe6d706964,BR,130,7,15,15,700,277400,1238,1,0,1,1,14,0,8,8,1051,0
5446,ef90ddfe-7089-4ef7-b23b-f0ea918e50df,IN,100,0,19,19,500,206600,537,0,0,1,0,9,0,10,3,831,0
5447,dbf81d5e-1b2a-4ab0-ba1b-0bdac7ebd713,CZ,102,0,0,0,250,33320,112,0,4,3,3,0,0,13,14,1689,0
5448,f1bcdbb2-ad6d-46f1-9bb2-3c275e4c3274,ID,81,1,30,30,0,262800,868,0,0,0,0,3,0,4,30,1024,0
5449,a86151ca-0a39-4aba-b839-e39681551445,EG,116,0,0,0,60,247820,677,0,0,0,0,0,0,8,10,839,0
5450,092262ce-25f8-41ec-a683-1cedc30ca75f,KZ,69,0,1,1,1109,155100,780,0,0,10,6,19,0,8,6,630,0
5451,07a03e40-3227-4cf2-8f58-64ae72969ba7,FR,78,3,6,6,770,137400,372,0,0,7,7,0,0,5,5,695,0
5452,61b633d8-254e-4406-a340-1f377ca4ecf4,RU,85,0,5,5,37,207100,576,0,0,3,2,4,0,3,40,868,0
5453,54287897-811d-494e-9066-a72ffa151dd0,FR,61,0,0,0,250,50600,98,0,0,0,0,0,0,1,5,459,0
5454,ef748370-cb50-458f-bbdb-d1e037cdd6e0,BR,65,1,0,0,676,81920,302,1,0,0,0,0,0,8,15,565,0
5455,62822608-ab77-462a-a1af-51078fd6a835,GB,72,9,1,1,120,87800,288,9,0,11,11,6,0,6,14,634,0
5456,cdbe73d0-2168-4392-8232-b7af93e49194,MX,100,0,0,0,873,202500,496,0,0,5,3,0,0,8,14,762,0
5457,cf526225-d801-4121-a912-f6d08727b737,0,53,49,0,0,349,88100,67,45,0,0,0,14,0,2,0,684,0
5458,d9fbc917-d394-43fc-b788-4082d80cd9ca,BR,51,36,21,21,610,289220,524,36,0,0,0,2,0,3,51,1183,0
5459,aa03a057-8bc4-4003-aaa2-5481af5e68be,FR,67,25,1,1,250,137200,336,0,0,0,0,18,0,4,24,800,0
5460,ac07320c-37bc-4f97-b1ef-32ba3e097bfd,RU,73,7,0,0,400,151000,432,6,0,13,7,1,0,4,34,809,0
5461,c4f6f444-c882-4555-b67a-2dbaea415752,GR,111,14,0,0,318,135600,594,13,0,0,0,10,0,8,10,832,0
5462,fba1aa91-dcb3-49f4-b1e8-363eecdc3bb9,IN,89,7,0,0,540,164300,787,0,0,5,3,12,0,4,55,918,0
5463,d31ec03c-659b-41b4-869f-05f547eb09ab,RO,74,66,1,1,240,247820,378,7,0,0,0,4,0,2,40,1146,0
5464,b578c08d-c48e-49ee-a8de-7192ea953a5c,DE,81,6,20,20,490,246920,368,0,1,5,4,4,0,1,18,854,0
5465,990ffd40-7ecf-464b-8312-a7a5139ff4fd,UA,49,35,9,9,0,157520,125,0,0,0,0,7,0,2,0,570,0
5466,484fe861-9010-451c-8691-bdf541615ccc,PT,69,0,0,0,250,94500,368,0,0,8,5,0,0,1,40,669,0
5467,57ea4b14-58bf-4ea2-8b87-1f6561d063a0,RU,61,37,4,4,120,292400,360,2,0,0,0,5,0,2,69,1054,0
5468,297a46d4-a5af-4554-bed1-31a6395d5235,VN,81,1,1,1,540,169160,405,0,1,4,3,7,0,3,40,813,0
5469,7ab0309a-bc7b-434c-ac82-4bc66aed65e8,RU,68,17,13,13,1090,264200,706,16,0,0,0,7,0,4,50,1029,0
5470,2fdf8917-384e-46a2-90f8-b05b95e3eb13,CL,59,8,0,0,0,37960,84,0,0,0,0,5,0,8,30,659,0
5471,1115bf3e-255e-4599-bc9a-258b7731178f,AM,41,2,0,0,400,105620,429,0,0,27,14,6,0,1,28,521,0
5472,a854ad32-5993-4a1a-abf8-031c09476212,ME,64,0,0,0,0,62220,0,0,0,0,0,0,0,4,0,620,0
5473,08483d0b-c1ea-4cad-9b6a-bc3d11352baa,EG,101,11,0,0,188,143100,383,0,0,1,1,0,0,5,26,841,0
5474,a7c170d9-d3c4-458d-82b0-cdcc9d193e76,TR,70,0,20,20,0,115160,321,0,0,10,6,3,0,4,40,832,0
5475,f72cca86-a3d2-4a3f-aadb-4d8ff1208a54,TR,90,33,0,0,640,157820,437,6,0,0,0,12,0,3,23,917,0
5476,9e4caffe-4151-46f6-a9a7-f99ffefde335,TR,58,7,0,0,0,152720,274,0,0,12,9,7,0,2,0,437,0
5477,e3c37a8f-65c9-44b4-ad3f-81eebe843723,PL,72,27,20,20,400,233660,675,0,0,2,2,12,0,4,50,1107,0
5478,9eab6ae6-1e17-4944-84eb-6f63139c625b,RO,56,33,20,20,400,144300,127,12,0,0,0,27,0,4,2,745,0
5479,88463a40-e38a-4ed2-a905-5abc154500b8,BR,71,0,0,0,0,133500,406,0,0,0,0,7,0,3,52,818,0
5480,ee140f3a-96b5-483e-9a71-2d65c2cf91c5,MY,40,0,0,0,100,42420,126,0,0,0,0,6,0,1,13,367,0
5481,a1669251-df10-4190-96ac-9552d69887d8,CO,60,53,0,0,500,219920,300,6,0,0,0,1,0,2,40,951,0
5482,a88aefbd-73f1-4110-87bb-17634c906cca,GB,103,12,0,0,800,221220,538,10,0,5,4,0,0,1,40,959,0
5483,bd04a624-6c5e-4acc-af54-c6c8b6a2bdc9,PH,58,60,0,0,0,0,0,60,0,0,0,0,0,6,7,781,0
5484,97c288bd-91f8-47c0-b6d2-0957c75b81fa,TR,70,3,0,0,400,64220,254,0,0,6,4,4,0,4,2,505,0
5485,0cbeb45f-5fd7-48a9-a955-b46929145f1a,VN,83,1,9,9,208,164620,260,1,0,3,3,0,0,3,28,797,0
5486,62bd7bd4-24b2-47f1-8c7f-0abb03fbfa3f,ID,60,0,19,19,0,115160,182,0,0,0,0,0,0,1,15,624,0
5487,1c2367a9-5384-4922-83b6-a5db2297a693,ME,109,4,0,0,400,262400,699,0,0,10,8,5,0,2,40,976,0
5488,4ad09652-15f8-4cc0-b968-2cc47a3b1502,TW,126,32,4,4,0,173500,624,25,0,1,1,5,0,1,6,1054,0
5489,00b279c4-3871-4d1f-879f-3fed4f8dcd1b,GT,69,0,0,0,200,87800,307,0,0,4,3,10,0,3,25,637,0
5490,4af4996b-ec2b-4a54-89ed-9850f8e0b8c3,MX,49,16,0,0,250,44420,65,0,0,0,0,26,0,4,0,418,0
5491,f8217361-69d1-486f-bf38-fe4379fb6a6f,ID,88,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1665,0
5492,23271702-764a-4985-b965-591879473a36,ID,65,0,0,0,0,0,0,0,0,0,0,0,0,10,20,667,0
5493,fbb908fb-592d-48df-ac05-9b310b53991c,VN,70,0,15,15,1050,179220,711,0,0,2,1,19,0,5,41,906,0
5494,55388aa0-79d7-4208-b8ba-e51a38235f03,TR,82,5,0,0,400,184220,428,0,0,5,4,0,0,5,55,888,0
5495,2362565c-ecdf-4273-922d-c5fc619a4f9b,BE,81,58,0,0,0,206600,314,0,0,0,0,2,0,3,5,864,0
5496,c62124b3-6adf-4b5b-85c5-6dccf04efd60,PH,51,8,0,0,600,94500,285,0,0,0,0,4,0,3,40,700,0
5497,2b65ebfc-d467-40d5-9e8a-14a1090cd6e8,RO,108,1,2,2,420,167160,517,0,0,0,0,20,0,4,5,772,0
5498,4d6f7bcf-9e15-4c73-a731-d63bf4410c3a,AR,70,38,20,20,750,239600,633,1,0,0,0,5,0,6,46,1137,0
5499,da0575b5-664c-4c6f-91fa-a63263ca86ef,AR,89,0,2,2,0,135500,383,0,0,0,0,6,0,2,15,652,0
5500,865140b6-b813-4cbd-8ca2-d5121d33a454,TH,51,4,12,12,200,135500,294,0,0,0,0,2,0,2,63,815,0
5501,8540db00-11f4-481d-9f6f-3b867134e240,ES,70,0,0,0,600,157520,420,0,0,10,8,9,0,11,39,741,0
5502,fa51dee3-5baf-4536-ab55-0c25f961985b,DE,75,0,2,2,290,115660,413,0,0,9,4,3,0,2,41,787,0
5503,1d78d22e-ccc5-4963-bc9f-2e1f023cb5a4,CO,70,0,0,0,723,148200,408,0,0,16,13,5,0,2,40,729,0
5504,f9f479bb-a91f-493d-ab23-f341295e3025,0,34,61,11,11,0,193700,298,61,0,0,0,0,0,1,40,1020,0
5505,52899a8c-a682-41cb-a609-2dd4f6175d10,ES,80,0,0,0,0,103620,272,0,0,3,2,1,0,3,11,590,0
5506,b1701b18-f21a-4599-96bc-b52cfb009415,IN,73,14,1,1,820,193700,428,0,1,1,1,2,0,4,40,905,0
5507,a21ebe7e-3534-45f1-958f-b962b05d19d6,LU,70,36,0,0,0,115260,143,5,0,4,2,5,0,4,5,675,0
5508,2c96fd65-b140-4b9e-b085-3d4ff5f715ad,MM,67,3,11,11,100,157520,434,0,0,0,0,2,0,2,40,809,0
5509,3ae2556a-a056-4ad2-b149-f885cd664921,AM,72,8,18,18,800,181220,442,2,0,13,9,6,0,1,40,905,0
5510,3c95e408-3745-45c8-960d-eaa81f12aa45,HR,70,6,3,3,940,237960,772,6,0,7,5,4,0,4,68,1025,0
5511,e2e15669-3ec1-4a32-be31-7d2fa099962a,UA,66,34,14,14,620,219920,450,0,0,0,0,7,0,3,40,980,0
5512,44f066c9-d5b6-4c37-aae7-120f66116923,IN,72,5,0,0,0,62620,120,0,0,0,0,0,0,2,0,531,0
5513,01635ee3-b24f-460b-9fcd-3bb6a198dc39,ID,136,1,0,0,698,298600,951,0,1,5,2,1,1,4,34,1085,0
5514,0833cba5-bfeb-4439-8919-55a237d88f33,CL,90,4,0,0,592,146300,388,0,0,9,7,0,0,2,8,655,0
5515,3a6bffab-9943-4bec-b279-e1cc99d52fc2,MX,64,12,3,3,700,181220,498,0,0,0,0,5,0,2,66,942,0
5516,9f3f5c5a-6404-4da8-97bb-591277c893fb,BE,87,2,0,0,0,117060,452,0,0,11,9,6,0,1,16,667,0
5517,c79c1b09-76db-42f9-9db7-7f7d1442fa08,MX,88,0,0,0,0,125120,409,0,0,0,0,39,0,1,40,803,0
5518,75fcdafc-68ff-43a9-8dc4-8420436d8857,AR,108,3,9,9,1040,219000,742,0,0,9,3,13,0,6,8,877,0
5519,64f1dcd3-5c29-44e5-917f-2e5d836d10bd,BD,30,7,0,0,0,31320,329,0,0,0,0,0,0,8,27,698,0
5520,222c0125-407f-46b5-ad26-77087f73192a,IT,97,5,0,0,0,119860,278,0,0,0,0,0,0,3,7,774,0
5521,c2871216-8804-4418-8901-54d6dba7ff14,PH,60,0,5,5,650,73220,770,0,0,0,0,8,0,4,40,724,0
5522,dc2defa4-311f-4518-8bfb-ca851420b9ca,GB,75,16,0,0,200,125120,594,1,0,7,4,4,0,4,30,805,0
5523,9f260397-7f4f-42cd-bdd5-54f12010c1f1,RO,100,41,7,7,0,247820,448,4,0,0,0,2,0,7,25,1073,0
5524,05bca8d5-38ef-4c56-94a6-dde62bf01129,AR,53,71,1,1,0,58800,266,0,0,0,0,0,0,6,17,870,0
5525,cb920fb2-1302-43ab-bebf-c2e8ecb53614,AR,99,3,0,0,240,138020,349,0,0,1,1,7,0,2,1,687,0
5526,b51b6973-b132-46be-b85a-46affb59cdf8,ID,74,0,4,4,650,79520,393,0,0,4,3,0,0,4,40,755,0
5527,e27d2b56-3f7b-467a-b601-f677e56e1fff,BY,100,10,18,18,0,223820,361,10,0,5,4,0,0,2,21,901,0
5528,4d85b01a-abc5-4725-bde2-b67deeb7d109,TR,71,3,23,23,880,237860,488,0,0,5,4,36,0,3,14,808,0
5529,2a219c5e-c735-48d3-9df7-b9b1ae727082,PE,63,62,0,0,0,233660,272,0,0,0,0,2,0,3,40,997,0
5530,8370b8ba-ef55-4c21-ae0d-d5b78ae11d77,IT,149,16,0,0,753,288800,982,11,1,0,0,10,0,7,0,1030,0
5531,cd19446d-23e8-4d90-8bd1-ab2f7a310f56,MX,65,2,7,7,6,367400,1078,2,0,3,3,8,0,6,99,1114,0
5532,b837770d-9385-4d09-90af-4368acd556ac,PL,75,2,0,0,99,105900,475,2,0,4,2,5,0,2,37,727,0
5533,50767779-a2c9-4ab9-b26b-e56fdd3199de,PL,102,1,0,0,210,180660,443,0,0,0,0,0,0,2,8,696,0
5534,97fc4efc-2e22-49de-96f3-3d96ca2df5ab,GB,50,64,2,2,500,125420,270,24,0,0,0,2,0,2,40,1021,0
5535,131ae67b-f192-4a59-878a-aef1a82a2646,VN,17,3,0,0,250,21900,40,1,0,0,0,1,0,1,0,130,0
5536,57f6a0eb-d870-4f52-ad60-19016a420d35,AF,73,1,0,0,0,61000,153,0,0,7,4,0,0,4,5,502,0
5537,f8417e4c-aaca-4b57-b6ba-6bd2a36a3a25,BY,91,2,16,16,0,220820,838,2,0,4,2,11,0,7,40,986,0
5538,5f0d74a2-e22a-4bb0-92d1-669fbddedde3,SE,101,5,12,12,1343,291800,996,5,1,4,3,19,1,5,48,1168,0
5539,b8a74708-3a49-4c18-81df-cbd15961e3a7,IN,69,0,3,3,0,96500,282,0,0,9,5,0,0,6,10,576,0
5540,95d2c411-963a-4bde-8139-582d014d4ebf,ID,75,0,0,0,182,64220,271,0,0,15,8,26,0,2,7,531,0
5541,9818110e-a5a0-402a-bbfd-74f16f1c6a0c,US,94,0,0,0,0,115160,328,0,0,2,1,6,0,2,19,706,0
5542,42c321f4-e9a7-4ed0-8103-c1ed82afbf78,ES,40,39,2,2,0,91220,130,37,0,0,0,10,0,3,8,644,0
5543,4ad6dc1f-5602-499a-8eeb-0659ee20908d,KG,106,19,1,1,0,169160,607,0,0,8,7,2,0,3,20,906,0
5544,53e6a12a-30b4-4192-9169-5cae23a06353,RU,61,2,8,8,400,138900,466,0,0,0,0,11,0,4,40,736,0
5545,1535c24d-2e46-46ac-85a2-65cc093ed051,BD,70,0,0,0,0,96500,243,0,0,12,3,0,0,1,31,627,0
5546,8b210a8b-d0ab-4492-b36b-8b31c6bbad72,RS,75,6,0,0,0,115160,318,0,0,4,2,0,0,2,35,767,0
5547,fb689cc8-f7d3-47c6-a391-1b6e68e4f8aa,RU,77,3,6,6,700,129420,477,3,0,8,5,3,0,4,40,878,0
5548,395d9065-4212-4d0b-8c31-0a376b72a316,DZ,57,0,0,0,4,42960,4,0,0,0,0,2,0,4,1,401,0
5549,d531add4-67ea-4854-bfac-7ea49a8c981a,PL,67,0,8,8,0,105620,374,0,0,0,0,1,0,2,33,722,0
5550,7d9d9f01-c91e-4bc1-a2ba-bbfef4ef3c09,AL,81,36,0,0,0,219920,267,3,1,3,2,1,0,3,10,827,0
5551,a4234733-0d0b-4ffa-94b0-214f87ad75f0,VN,77,0,0,0,0,77520,120,0,0,0,0,0,0,4,0,597,0
5552,33c2e540-2022-4adf-ae68-6caf4b65d015,BR,79,1,1,1,742,118460,377,0,0,20,11,2,0,3,29,757,0
5553,8a759649-3eb2-4c99-8656-d816c88a1fa6,MM,109,0,0,0,461,169460,532,0,0,0,0,4,0,2,40,888,0
5554,5f79ee8a-534c-4886-8825-b2cd6c1ce7e9,BD,70,16,0,0,500,129320,428,0,0,13,11,2,0,1,40,847,0
5555,9645d2ad-bc61-47e3-bd51-f90f8a5cba66,VE,39,51,1,1,400,96500,152,5,0,0,0,1,0,4,10,647,0
5556,78a59286-e713-4972-a480-f5811b341859,ES,70,7,7,7,500,157520,545,7,0,5,4,4,0,4,15,709,0
5557,f0076184-6ba7-479d-984e-c9649a64dd76,TR,70,6,7,7,400,136900,449,6,0,11,6,11,0,4,40,850,0
5558,959daa4a-199b-4743-9797-547ccff2e29d,BR,100,0,12,12,491,242960,553,0,0,4,3,0,0,7,68,1196,0
5559,bca3e0b0-551c-4db2-b307-6c27c24dc35a,FR,70,3,0,0,460,194300,774,0,0,11,9,10,0,9,55,894,0
5560,4669e542-0802-44c1-9126-11208d8d6411,RO,53,0,0,0,0,31000,14,0,0,0,0,1,0,9,4,537,0
5561,267bc5ce-88d3-4626-8919-816be293a343,RU,86,0,0,0,452,166920,514,0,0,3,2,7,0,12,3,787,0
5562,0a212e1f-c18a-4809-97a5-f82ee758df80,UA,80,2,0,0,400,146300,460,0,0,9,5,3,0,6,40,842,0
5563,71efdbcc-9a88-4163-bf49-4aa4ab6da9a7,US,64,0,3,3,0,57300,30,0,0,0,0,21,0,5,7,518,0
5564,51bd662a-258d-448e-903a-959a3b193edc,VN,73,62,0,0,0,0,0,62,0,0,0,0,0,4,7,890,0
5565,41d2f244-f5d6-41d8-bff3-4583716bb376,IN,86,0,0,0,300,260400,614,0,0,0,0,0,0,25,0,617,0
5566,a7cb76e1-c727-4c90-b056-5d002a37a1c6,FR,36,16,0,0,0,50600,89,0,0,0,0,9,0,1,16,418,0
5567,e6e92b72-cada-4f34-877d-9c07843fdaed,FR,63,17,5,5,890,206600,516,2,1,0,0,14,0,3,29,830,0
5568,1bbe47b2-1069-4a70-acc6-32c440d4651a,BR,64,8,3,3,120,71560,129,7,0,0,0,4,0,3,19,621,0
5569,52148153-fa83-4643-a771-48b5e3d35f54,BR,59,75,0,0,400,217920,248,10,0,0,0,2,0,1,35,1013,0
5570,0af589d3-f079-4e3b-be5a-d1b49ac7fe6d,US,77,7,0,0,295,105200,175,7,0,4,3,15,0,1,20,680,0
5571,a533c41e-2254-4afd-9c26-b637956102e7,US,70,37,0,0,500,119360,238,16,0,0,0,38,0,1,8,777,0
5572,2cec4cb6-3439-40b8-b3c6-ed49e596bbd6,BR,102,0,1,1,0,292400,946,0,0,4,3,5,0,3,68,1104,0
5573,8fb79f61-b741-4a6f-b77e-1bb7c5d6f5fe,CL,52,5,31,31,50,146400,187,0,0,0,0,5,0,4,40,978,0
5574,f0a3afa2-0fa2-431d-8d27-1eec362da4a4,MM,69,1,0,0,400,71660,226,0,0,12,8,0,0,3,17,574,0
5575,4469dcb3-b213-4f14-9efd-6ef92e810879,AR,80,14,1,1,600,193700,481,1,0,4,4,6,0,3,24,759,0
5576,d220b568-6229-4768-85a9-062c572d3660,CO,100,23,0,0,0,135500,415,0,0,2,1,7,0,1,12,810,0
5577,8856c394-262c-4080-a3cc-dd044943a236,GB,80,12,2,2,0,169160,366,6,0,12,7,6,0,1,20,792,0
5578,8e2c4194-cdbb-4d89-8be8-4b3ce986ce74,MX,39,49,0,0,500,77600,146,6,0,0,0,0,0,2,8,641,0
5579,5faf31e5-f21f-4a7e-beda-4f60f6f57843,MX,90,19,1,1,850,174460,566,10,0,5,3,12,0,5,10,803,0
5580,d61a462a-478a-4035-8e2f-967d4a38c2f4,BR,65,0,0,0,462,72260,202,0,0,0,0,4,0,2,27,580,0
5581,0d410786-6c6b-461d-a78f-73d4f64b521c,TR,51,1,19,19,900,157520,556,0,0,0,0,2,0,2,80,1002,0
5582,472be02a-420f-410d-97ac-f2ae27ee140d,RS,70,20,6,6,0,115160,339,0,0,5,3,2,0,2,23,780,0
5583,5c8e37e2-8bc4-4930-b63d-de3632e541ea,PL,70,4,1,1,770,144900,433,0,0,7,5,5,0,3,26,719,0
5584,4b3706cd-d5dd-4495-890d-b10e4cc5dcfc,IT,81,8,1,1,250,193700,429,5,0,9,7,1,0,2,22,746,0
5585,6752d973-77f2-495b-a2ff-978e3eb08a17,IN,71,23,1,1,400,116760,252,0,0,5,3,1,0,8,6,644,0
5586,2507afe3-d9d6-4ad3-9cd9-ce1324ed85d1,AU,60,61,0,0,0,36660,882,58,2,0,0,7,3,3,10,949,0
5587,5ac7955a-6a4b-4c3d-8732-ad0f7ca24fa8,AR,70,10,0,0,740,118160,379,0,0,7,5,5,0,3,9,588,0
5588,906338f6-7506-45a2-86f2-70537776ed1c,VN,56,47,0,0,0,96500,16,9,0,0,0,0,0,7,6,692,0
5589,2f2ff6bd-69f2-4357-b437-1127674cd44d,MX,111,14,1,1,1190,319900,1329,2,0,3,3,4,0,8,40,1156,0
5590,92311022-f739-4e37-9cb1-cfd9750835af,ID,126,0,13,13,1110,424400,1422,0,0,5,5,6,0,7,16,1098,0
5591,56c1005b-0655-42f3-a30e-0c9d12ea4aba,AZ,69,3,5,5,597,119460,468,0,0,0,0,2,0,5,40,765,0
5592,ea38f48c-8b18-4766-be88-bfea4923cee8,GE,101,5,10,10,930,281200,609,0,0,6,5,8,0,2,46,1056,0
5593,c2c2036d-673e-4037-b1d8-8c9810128ee8,KR,93,4,2,2,298,116860,345,0,0,1,1,7,0,6,1,715,0
5594,4d69d2f4-d0ee-435d-97d9-a02c6f856344,VN,120,0,2,2,832,229220,514,0,0,7,6,0,0,6,12,859,0
5595,ff198e9d-1c7c-4aaf-9dc6-130a5381cd36,VN,111,60,0,0,0,206600,360,6,0,0,0,0,0,5,0,982,0
5596,76a2afe2-a3e1-4b7b-a807-4dd5a6221faa,PH,111,2,5,5,1195,277400,981,0,0,1,1,3,0,5,27,998,0
5597,eb5810c8-a607-4a4f-88b7-67f3ebc6b24b,BR,72,1,0,0,500,146300,418,0,0,11,8,1,0,2,40,744,0
5598,f3d861f5-ce2d-4fe1-a5a2-6b97abb2b72f,US,51,0,0,0,0,37120,48,0,0,0,0,1,0,1,11,414,0
5599,9f35e4d9-b44d-4ae1-9a7c-915c8c5bc921,VE,72,6,1,1,640,110020,398,0,0,10,6,0,0,11,40,786,0
5600,4f002d78-1484-45d5-be7b-151f27334416,KR,117,6,7,7,900,233660,673,2,0,3,2,0,0,1,40,1078,0
5601,cf0bf828-9fd0-4c48-bf6d-de58d75c95fa,DZ,69,0,12,12,510,250120,759,0,0,3,2,19,0,5,49,969,0
5602,769cfb70-ef88-4c0a-bb18-3d8cec6f412b,MM,74,3,30,30,260,144700,389,0,0,2,1,10,0,1,26,860,0
5603,bffea797-a84c-45d6-8563-2ff6ecf894f7,UZ,80,22,4,4,760,233960,477,1,0,2,1,5,0,4,34,944,0
5604,f6d34bc9-bca7-4e04-baa9-32478cf5740b,PH,70,0,1,1,500,135500,408,0,0,8,6,0,0,5,40,710,0
5605,afe7ef8a-8d34-4138-8dab-2ff1113b73eb,ES,110,0,1,1,0,170060,543,0,0,3,2,0,0,1,40,940,0
5606,085e57f8-9449-47a5-9ff9-8cec87ccffeb,MY,110,26,5,5,816,294300,503,2,1,1,1,4,0,2,6,958,0
5607,3eea7581-f45e-446b-9b30-e380c483752f,BR,60,31,2,2,0,87800,164,0,0,0,0,1,0,4,5,619,0
5608,3bf29b68-ff88-415d-8ef4-c8204f5107e9,DE,70,27,9,9,0,206600,452,5,0,1,1,8,0,3,40,940,0
5609,7675e95e-2641-4482-9abc-1b7dc18c66f1,TW,50,47,2,2,459,139600,206,3,0,0,0,0,0,1,17,763,0
5610,97d0a7ab-ea7a-460c-ae4e-b937d6a82769,BG,109,5,0,0,400,173300,550,0,0,4,2,10,0,2,22,890,0
5611,0d1a4928-7308-48db-8db8-c801e2367550,MM,70,3,3,3,570,98660,434,1,0,9,7,1,0,2,40,778,0
